;populacao_7
"AF";"19784"
"AL";"17534"
"DZ";"35301"
"AO";"11842"
"AG";"436"
"AR";"150298"
"AM";"23977"
"AW";"182"
"AU";"150206"
"AT";"140466"
"AZ";"38562"
"BS";"661"
"BH";"437"
"BD";"118393"
"BB";"2634"
"BY";"126351"
"BE";"191167"
"BZ";"526"
"BJ";"11680"
"BT";"472"
"BO";"18282"
"BA";"14111"
"BW";"2674"
"BR";"278266"
"BN";"406"
"BG";"105851"
"BF";"5384"
"BI";"8971"
"CV";"1904"
"KH";"15563"
"CM";"19140"
"CA";"267398"
"CF";"6990"
"TD";"12328"
"CL";"53850"
"CN";"1765271"
"HK";"8910"
"MO";"1029"
"TW";"32484"
"CO";"69952"
"KM";"706"
"CG";"4349"
"CR";"5475"
"CI";"8018"
"HR";"42609"
"CU";"44590"
"CW";"1286"
"CY";"4706"
"CZ";"133379"
"KP";"34267"
"CD";"52768"
"DK";"85219"
"DJ";"190"
"DO";"10443"
"EC";"30518"
"EG";"118105"
"SV";"12215"
"GQ";"1326"
"ER";"4001"
"EE";"22108"
"ET";"59947"
"FJ";"1097"
"FI";"46742"
"FR";"1025747"
"GF";"326"
"PF";"149"
"GA";"4009"
"GM";"411"
"GE";"58278"
"DE";"1329397"
"GH";"12955"
"GR";"92468"
"GD";"688"
"GP";"2114"
"GU";"162"
"GT";"13161"
"GN";"10744"
"GW";"1530"
"GY";"3045"
"HT";"16158"
"HN";"8050"
"HU";"132823"
"IS";"2626"
"IN";"1469334"
"ID";"371628"
"IR";"111707"
"IQ";"22505"
"IE";"62857"
"IL";"16040"
"IT";"791562"
"JM";"11604"
"JP";"749193"
"JO";"5178"
"KZ";"93747"
"KE";"35134"
"KI";"183"
"KW";"689"
"KG";"25494"
"LA";"4639"
"LV";"43349"
"LB";"17918"
"LS";"4628"
"LR";"1702"
"LY";"6354"
"LT";"37157"
"LU";"5760"
"MG";"14802"
"MW";"8429"
"MY";"48204"
"MV";"202"
"ML";"5684"
"MT";"2824"
"MQ";"2341"
"MR";"900"
"MU";"1927"
"YT";"195"
"MX";"204907"
"FM";"860"
"FM";"215"
"MN";"3896"
"ME";"5186"
"MA";"35896"
"MZ";"16103"
"MM";"70649"
"NA";"2743"
"NP";"16231"
"NL";"179604"
"NC";"325"
"NZ";"39291"
"NI";"5192"
"NE";"1656"
"NG";"79262"
"NO";"75980"
"OM";"1398"
"PK";"341903"
"PA";"6380"
"PG";"9416"
"PY";"8809"
"PE";"33318"
"PH";"114816"
"PL";"233022"
"PT";"124224"
"PR";"25194"
"QA";"192"
"KR";"92790"
"MD";"31563"
"RE";"1826"
"RO";"175013"
"RU";"1197938"
"RW";"7769"
"LC";"595"
"VC";"613"
"WS";"178"
"ST";"438"
"SA";"14976"
"SN";"6548"
"RS";"84162"
"SC";"485"
"SL";"3462"
"SG";"5166"
"SK";"43100"
"SI";"18558"
"SB";"290"
"SO";"6437"
"ZA";"80070"
"SS";"6675"
"ES";"421806"
"LK";"93989"
"PS";"5665"
"SD";"30232"
"SR";"1980"
"SZ";"991"
"SE";"157467"
"CH";"93132"
"SY";"24629"
"TJ";"14688"
"MK";"13305"
"TH";"148172"
"TL";"1369"
"TG";"4267"
"TO";"324"
"TT";"5050"
"TN";"18393"
"TR";"84265"
"TM";"12663"
"UG";"20870"
"UA";"465774"
"AE";"337"
"GB";"1136210"
"TZ";"23672"
"US";"3066837"
"VI";"410"
"UY";"40420"
"UZ";"78943"
"VU";"198"
"VE";"27304"
"VN";"200805"
"EH";"059"
"YE";"20680"
"ZM";"9182"
"ZW";"15353"
