;populacao_7
"AF";"1167"
"AL";"5269"
"DZ";"69368"
"AO";"2011"
"AG";"146"
"AR";"99949"
"AM";"4496"
"AW";"121"
"AU";"72236"
"AT";"17289"
"AZ";"3505"
"BS";"860"
"BH";"1300"
"BD";"853981"
"BB";"367"
"BY";"9074"
"BE";"21856"
"BZ";"084"
"BJ";"417"
"BT";"2577"
"BO";"13059"
"BA";"6920"
"BW";"462"
"BR";"862368"
"BN";"739"
"BG";"3696"
"BF";"135"
"BI";"405"
"CV";"226"
"KH";"4485"
"CM";"2833"
"CA";"101376"
"CF";"293"
"TD";"294"
"CL";"96540"
"CN";"2593027"
"HK";"89409"
"MO";"6502"
"TW";"128739"
"CO";"92786"
"KM";"017"
"CG";"1552"
"CR";"20286"
"CI";"227"
"HR";"9147"
"CU";"66062"
"CW";"613"
"CY";"3705"
"CZ";"21448"
"KP";"21549"
"CD";"7801"
"DK";"13122"
"DJ";"059"
"DO";"37637"
"EC";"37943"
"EG";"30667"
"SV";"10364"
"GQ";"137"
"ER";"1715"
"EE";"3024"
"ET";"23462"
"FJ";"328"
"FI";"11651"
"FR";"243327"
"GF";"1322"
"PF";"651"
"GA";"712"
"GM";"014"
"GE";"2100"
"DE";"137586"
"GH";"790"
"GR";"40979"
"GD";"055"
"GP";"3827"
"GU";"550"
"GT";"18686"
"GN";"397"
"GW";"020"
"GY";"033"
"HT";"2237"
"HN";"12209"
"HU";"12891"
"IS";"762"
"IN";"607875"
"ID";"36322"
"IR";"93299"
"IQ";"5443"
"IE";"10383"
"IL";"31879"
"IT";"239608"
"JM";"4576"
"JP";"845860"
"JO";"3927"
"KZ";"6936"
"KE";"16569"
"KI";"008"
"KW";"770"
"KG";"1152"
"LA";"998"
"LV";"1837"
"LB";"15375"
"LS";"116"
"LR";"242"
"LY";"2610"
"LT";"2983"
"LU";"729"
"MG";"4829"
"MW";"1261"
"MY";"28198"
"MV";"1296"
"ML";"176"
"MT";"1432"
"MQ";"3079"
"MR";"054"
"MU";"2269"
"YT";"1078"
"MX";"429862"
"FM";"853"
"FM";"002"
"MN";"1483"
"ME";"909"
"MA";"34375"
"MZ";"3712"
"MM";"3008"
"NA";"430"
"NP";"12034"
"NL";"33418"
"NC";"681"
"NZ";"7146"
"NI";"23970"
"NE";"311"
"NG";"1360"
"NO";"9976"
"OM";"13290"
"PK";"8744"
"PA";"17658"
"PG";"1116"
"PY";"4377"
"PE";"85066"
"PH";"18487"
"PL";"80629"
"PT";"29677"
"PR";"17134"
"QA";"4547"
"KR";"376689"
"MD";"1621"
"RE";"5553"
"RO";"24450"
"RU";"90886"
"RW";"3315"
"LC";"669"
"VC";"090"
"WS";"437"
"ST";"018"
"SA";"29283"
"SN";"1296"
"RS";"7574"
"SC";"141"
"SL";"024"
"SG";"53974"
"SK";"8441"
"SI";"4785"
"SB";"214"
"SO";"268"
"ZA";"30945"
"SS";"346"
"ES";"161010"
"LK";"39677"
"PS";"1970"
"SD";"2139"
"SR";"343"
"SZ";"092"
"SE";"18533"
"CH";"18486"
"SY";"18052"
"TJ";"6304"
"MK";"1221"
"TH";"228705"
"TL";"181"
"TG";"030"
"TO";"102"
"TT";"746"
"TN";"14769"
"TR";"136390"
"TM";"840"
"UG";"4326"
"UA";"29242"
"AE";"14741"
"GB";"169182"
"TZ";"14535"
"US";"515113"
"VI";"332"
"UY";"9791"
"UZ";"18384"
"VU";"121"
"VE";"87143"
"VN";"463016"
"EH";"179"
"YE";"859"
"ZM";"3091"
"ZW";"2847"
