;populacao_7
"AF";"4727"
"AL";"9475"
"DZ";"174169"
"AO";"6855"
"AG";"277"
"AR";"180208"
"AM";"9648"
"AW";"198"
"AU";"133095"
"AT";"28951"
"AZ";"8729"
"BS";"1667"
"BH";"3318"
"BD";"1763935"
"BB";"624"
"BY";"15519"
"BE";"33690"
"BZ";"281"
"BJ";"970"
"BT";"6023"
"BO";"26565"
"BA";"11189"
"BW";"1469"
"BR";"1404668"
"BN";"1505"
"BG";"5656"
"BF";"773"
"BI";"1877"
"CV";"913"
"KH";"18536"
"CM";"12639"
"CA";"169848"
"CF";"1379"
"TD";"877"
"CL";"158240"
"CN";"4322694"
"HK";"131060"
"MO";"13556"
"TW";"178442"
"CO";"169194"
"KM";"051"
"CG";"4288"
"CR";"39018"
"CI";"668"
"HR";"12844"
"CU";"76119"
"CW";"882"
"CY";"7297"
"CZ";"29804"
"KP";"40988"
"CD";"32141"
"DK";"21421"
"DJ";"147"
"DO";"60785"
"EC";"79658"
"EG";"88510"
"SV";"22058"
"GQ";"1005"
"ER";"6646"
"EE";"4613"
"ET";"91088"
"FJ";"703"
"FI";"21075"
"FR";"343890"
"GF";"2589"
"PF";"1196"
"GA";"2113"
"GM";"046"
"GE";"4102"
"DE";"228599"
"GH";"2735"
"GR";"46951"
"GD";"156"
"GP";"3754"
"GU";"1078"
"GT";"54429"
"GN";"2321"
"GW";"100"
"GY";"077"
"HT";"5072"
"HN";"29265"
"HU";"18040"
"IS";"1353"
"IN";"1262346"
"ID";"90842"
"IR";"273339"
"IQ";"16682"
"IE";"12678"
"IL";"57487"
"IT";"269236"
"JM";"8314"
"JP";"883190"
"JO";"11037"
"KZ";"17917"
"KE";"53528"
"KI";"021"
"KW";"1891"
"KG";"3916"
"LA";"3819"
"LV";"2851"
"LB";"41098"
"LS";"643"
"LR";"1249"
"LY";"5832"
"LT";"4798"
"LU";"1174"
"MG";"16234"
"MW";"5791"
"MY";"91412"
"MV";"4180"
"ML";"679"
"MT";"2722"
"MQ";"2974"
"MR";"149"
"MU";"3718"
"YT";"2362"
"MX";"736403"
"FM";"1482"
"FM";"016"
"MN";"3447"
"ME";"1796"
"MA";"123523"
"MZ";"15294"
"MM";"6509"
"NA";"1536"
"NP";"41125"
"NL";"50958"
"NC";"1375"
"NZ";"11864"
"NI";"48499"
"NE";"1356"
"NG";"5916"
"NO";"17141"
"OM";"38887"
"PK";"25993"
"PA";"29177"
"PG";"2035"
"PY";"10472"
"PE";"165310"
"PH";"53617"
"PL";"127145"
"PT";"33254"
"PR";"25735"
"QA";"12694"
"KR";"528919"
"MD";"3892"
"RE";"7216"
"RO";"33358"
"RU";"150085"
"RW";"11697"
"LC";"1070"
"VC";"152"
"WS";"719"
"ST";"045"
"SA";"67046"
"SN";"6236"
"RS";"13867"
"SC";"182"
"SL";"075"
"SG";"77684"
"SK";"14324"
"SI";"6277"
"SB";"585"
"SO";"703"
"ZA";"76107"
"SS";"987"
"ES";"154762"
"LK";"60002"
"PS";"7851"
"SD";"5223"
"SR";"597"
"SZ";"537"
"SE";"34253"
"CH";"30920"
"SY";"44994"
"TJ";"16638"
"MK";"2863"
"TH";"273876"
"TL";"598"
"TG";"098"
"TO";"182"
"TT";"1132"
"TN";"34310"
"TR";"284076"
"TM";"2033"
"UG";"17881"
"UA";"47573"
"AE";"30543"
"GB";"275230"
"TZ";"51136"
"US";"825992"
"VI";"442"
"UY";"15106"
"UZ";"43534"
"VU";"402"
"VE";"154566"
"VN";"808106"
"EH";"623"
"YE";"3675"
"ZM";"12166"
"ZW";"12499"
