;populacao_3
"AF";"5313011"
"AL";"1018521"
"DZ";"7035931"
"AS";"13201"
"AD";"10665"
"AO";"3408200"
"AI";"3391"
"AG";"34429"
"AR";"11755220"
"AM";"1261654"
"AW";"29992"
"AU";"6247596"
"AT";"3969302"
"AZ";"2607376"
"BS";"82923"
"BH";"94686"
"BD";"30886670"
"BB";"126553"
"BY";"4814624"
"BE";"4892524"
"BZ";"60065"
"BJ";"1480814"
"BM";"26514"
"BT";"142426"
"BO";"2217068"
"BA";"1888853"
"BW";"352471"
"BR";"46625439"
"VG";"4510"
"BN";"59851"
"BG";"4227929"
"BF";"2771768"
"BI";"1743996"
"CV";"138658"
"KH";"3455794"
"CM";"3224892"
"CA";"10517779"
"KY";"4600"
"CF";"911446"
"TD";"1820735"
"CL";"4766541"
"CN";"391034756"
"HK";"1858398"
"MO";"117303"
"TW";"6875223"
"CO";"10796729"
"KM";"113022"
"CG";"666565"
"CK";"10328"
"CR";"885548"
"CI";"2435095"
"HR";"2275108"
"CU";"4208029"
"CW";"71939"
"CY";"307145"
"CZ";"5055878"
"KP";"7402751"
"CD";"10039733"
"DK";"2466491"
"DJ";"75257"
"DM";"36457"
"DO";"2165290"
"EC";"2939330"
"EG";"16882075"
"SV";"1795814"
"GQ";"154401"
"ER";"885096"
"EE";"732158"
"ET";"13895669"
"FO";"18531"
"FK";"1011"
"FJ";"250274"
"FI";"2378922"
"FR";"25686978"
"GF";"22111"
"PF";"52188"
"GA";"300841"
"GM";"213200"
"GE";"2466355"
"DE";"41236742"
"GH";"4120589"
"GI";"14642"
"GR";"4379314"
"GL";"21371"
"GD";"49958"
"GP";"161235"
"GU";"36061"
"GT";"2698925"
"GN";"2109948"
"GW";"354111"
"GY";"346385"
"HT";"2346979"
"VA";"342"
"HN";"1321862"
"HU";"5323871"
"IS";"99857"
"IN";"261191454"
"ID";"56080052"
"IR";"13496370"
"IQ";"4713730"
"IE";"1454830"
"IM";"29106"
"IL";"1374627"
"IT";"27280685"
"JM";"948798"
"JP";"52494679"
"JO";"776708"
"KZ";"6685869"
"KE";"5444690"
"KI";"25442"
"KW";"295306"
"KG";"1510971"
"LA";"1328012"
"LV";"1280514"
"LB";"1114587"
"LS";"544419"
"LR";"689229"
"LY";"990793"
"LI";"10443"
"LT";"1649283"
"LU";"172104"
"MG";"3170448"
"MW";"2304978"
"MY";"5199124"
"MV";"54256"
"ML";"2925673"
"MT";"165277"
"MH";"9613"
"MQ";"165184"
"MR";"560493"
"MU";"405736"
"YT";"16845"
"MX";"25277408"
"FM";"115075"
"MC";"12755"
"MN";"630468"
"ME";"266194"
"MS";"5824"
"MA";"7917547"
"MZ";"4576328"
"MM";"13202254"
"NA";"383888"
"NR";"3188"
"NP";"5915346"
"NL";"6442455"
"NC";"48444"
"NZ";"1387239"
"NI";"1163201"
"NE";"2267786"
"NG";"27360406"
"NU";"2617"
"MP";"6024"
"NO";"1933035"
"OM";"357041"
"PK";"26615415"
"PW";"5584"
"PA";"725356"
"PG";"1201311"
"PY";"1210818"
"PE";"6461221"
"PH";"17191374"
"PL";"16665862"
"PT";"4567606"
"PR";"1367120"
"QA";"37218"
"KR";"15701596"
"MD";"1887361"
"RE";"233341"
"RO";"10336653"
"RU";"70440735"
"RW";"1853927"
"SH";"2410"
"KN";"24242"
"LC";"53363"
"PM";"2688"
"VC";"47270"
"WS";"68929"
"SM";"9364"
"ST";"35793"
"SA";"2756288"
"SN";"2055203"
"RS";"4074630"
"SC";"25581"
"SL";"1356365"
"SG";"992133"
"SX";"3325"
"SK";"2282276"
"SI";"857684"
"SB";"73364"
"SO";"1711865"
"ZA";"11114287"
"SS";"1786018"
"ES";"17220404"
"LK";"5916463"
"PS";"555502"
"SD";"4976714"
"SR";"183880"
"SZ";"227669"
"SE";"4005840"
"CH";"3128019"
"SY";"3026813"
"TJ";"1449665"
"MK";"836864"
"TH";"17873057"
"TL";"291229"
"TG";"1030867"
"TK";"896"
"TO";"40464"
"TT";"471990"
"TN";"2467331"
"TR";"17138067"
"TM";"1089969"
"TC";"2949"
"TV";"3697"
"UG";"4608801"
"UA";"25523020"
"AE";"78109"
"GB";"28536833"
"TZ";"6704408"
"US";"105370414"
"VI";"30607"
"UY";"1404994"
"UZ";"6027615"
"VU";"39231"
"VE";"5528667"
"VN";"21444887"
"WF";"4561"
"EH";"33587"
"YE";"3077427"
"ZM";"2032205"
"ZW";"2513422"
