;populacao_3
"AF";"35904369"
"AL";"1040933"
"DZ";"30668563"
"AS";"25705"
"AD";"34348"
"AO";"64468396"
"AI";"7042"
"AG";"64660"
"AR";"29516019"
"AM";"1155673"
"AW";"51529"
"AU";"19296513"
"AT";"4240990"
"AZ";"5173250"
"BS";"242239"
"BH";"967071"
"BD";"97922180"
"BB";"137050"
"BY";"4061729"
"BE";"6390096"
"BZ";"345869"
"BJ";"17825422"
"BM";"23482"
"BT";"474799"
"BO";"8969755"
"BA";"1284868"
"BW";"1921063"
"BR";"109825511"
"VG";"18991"
"BN";"257292"
"BG";"2171432"
"BF";"32581427"
"BI";"20835945"
"CV";"385578"
"KH";"11995145"
"CM";"36946584"
"CA";"24574684"
"KY";"46100"
"CF";"6205626"
"TD";"25237242"
"CL";"10043821"
"CN";"559356079"
"HK";"4294350"
"MO";"502681"
"TW";"9765261"
"CO";"25839232"
"KM";"959947"
"CG";"8992018"
"CK";"8502"
"CR";"2778243"
"CI";"39936314"
"HR";"1458166"
"CU";"4537761"
"CW";"94724"
"CY";"682811"
"CZ";"4602817"
"KP";"12869354"
"CD";"153056359"
"DK";"3304883"
"DJ";"683840"
"DM";"34229"
"DO";"6665099"
"EC";"12399964"
"EG";"91730299"
"SV";"3382881"
"GQ";"1944942"
"ER";"6435603"
"EE";"503904"
"ET";"119458418"
"FO";"28290"
"FK";"1344"
"FJ";"474461"
"FI";"3017050"
"FR";"36599197"
"GF";"366834"
"PF";"157200"
"GA";"2251313"
"GM";"3207970"
"GE";"1472317"
"DE";"37132345"
"GH";"33632340"
"GI";"18532"
"GR";"4186986"
"GL";"24912"
"GD";"45274"
"GP";"197071"
"GU";"94404"
"GT";"15821957"
"GN";"19720173"
"GW";"2531973"
"GY";"358052"
"HT";"7245966"
"VA";"421"
"HN";"7106435"
"HU";"3594820"
"IS";"194975"
"IN";"812132710"
"ID";"162971082"
"IR";"41649670"
"IQ";"60304324"
"IE";"3047753"
"IM";"50968"
"IL";"7584746"
"IT";"25020154"
"JM";"1037036"
"JP";"47598806"
"JO";"8231474"
"KZ";"12746482"
"KE";"63787294"
"KI";"111760"
"KW";"2761458"
"KG";"4440070"
"LA";"4611153"
"LV";"653647"
"LB";"2531768"
"LS";"1907391"
"LR";"7113315"
"LY";"4025070"
"LI";"22412"
"LT";"1075991"
"LU";"457008"
"MG";"39629666"
"MW";"31111850"
"MY";"21577659"
"MV";"250908"
"ML";"33566152"
"MT";"188859"
"MH";"35966"
"MQ";"164943"
"MR";"6374477"
"MU";"547904"
"YT";"331439"
"MX";"82131207"
"FM";"345912"
"MC";"26676"
"MN";"2249131"
"ME";"256190"
"MS";"2583"
"MA";"23110158"
"MZ";"53034082"
"MM";"31131340"
"NA";"2739283"
"NR";"5299"
"NP";"17340412"
"NL";"8426615"
"NC";"210923"
"NZ";"3041814"
"NI";"3937566"
"NE";"64893479"
"NG";"309696582"
"NU";"927"
"MP";"21471"
"NO";"3719626"
"OM";"2879072"
"PK";"172532865"
"PW";"14412"
"PA";"3226522"
"PG";"8630599"
"PY";"4608960"
"PE";"21458971"
"PH";"86336955"
"PL";"13178847"
"PT";"3779754"
"PR";"1336481"
"QA";"1373365"
"KR";"21919888"
"MD";"1291697"
"RE";"507685"
"RO";"6917041"
"RU";"64965366"
"RW";"13724509"
"SH";"2017"
"KN";"30531"
"LC";"79834"
"PM";"3766"
"VC";"48216"
"WS";"127738"
"SM";"16990"
"ST";"261890"
"SA";"21505751"
"SN";"25643905"
"RS";"3163564"
"SC";"44331"
"SL";"8032477"
"SG";"3062726"
"SX";"29441"
"SK";"2157636"
"SI";"871653"
"SB";"646539"
"SO";"29679353"
"ZA";"39650730"
"SS";"17960683"
"ES";"19980074"
"LK";"9473593"
"PS";"6487725"
"SD";"57354176"
"SR";"318138"
"SZ";"1242377"
"SE";"6268048"
"CH";"5169140"
"SY";"19284622"
"TJ";"8831919"
"MK";"827279"
"TH";"28116804"
"TL";"1644159"
"TG";"10770376"
"TK";"823"
"TO";"76366"
"TT";"580681"
"TN";"6893432"
"TR";"47270748"
"TM";"4334655"
"TC";"25928"
"TV";"8615"
"UG";"83576116"
"UA";"15980604"
"AE";"5602385"
"GB";"39187390"
"TZ";"112693906"
"US";"212303767"
"VI";"35311"
"UY";"1771670"
"UZ";"20570028"
"VU";"301125"
"VE";"21967990"
"VN";"57447870"
"WF";"5106"
"EH";"591077"
"YE";"27751611"
"ZM";"34079987"
"ZW";"19119654"
