;populacao_3
"AF";"5981147"
"AL";"1600815"
"DZ";"12795124"
"AS";"22881"
"AD";"25542"
"AO";"6220386"
"AI";"4189"
"AG";"34447"
"AR";"16682536"
"AM";"1823346"
"AW";"31493"
"AU";"8543759"
"AT";"4029283"
"AZ";"3701320"
"BS";"129173"
"BH";"209760"
"BD";"51917683"
"BB";"135052"
"BY";"5425422"
"BE";"5110675"
"BZ";"92982"
"BJ";"2554949"
"BM";"31390"
"BT";"261198"
"BO";"3419203"
"BA";"2252932"
"BW";"700144"
"BR";"75286360"
"VG";"8022"
"BN";"122315"
"BG";"4483965"
"BF";"4505343"
"BI";"2771897"
"CV";"179640"
"KH";"4639749"
"CM";"5897102"
"CA";"13960204"
"KY";"12710"
"CF";"1496004"
"TD";"2999672"
"CL";"6709677"
"CN";"570856650"
"HK";"2846675"
"MO";"174043"
"TW";"9810486"
"CO";"17250803"
"KM";"205212"
"CG";"1223356"
"CK";"8835"
"CR";"1535523"
"CI";"5898269"
"HR";"2460557"
"CU";"5250512"
"CW";"76297"
"CY";"377989"
"CZ";"5321207"
"KP";"10433808"
"CD";"17534179"
"DK";"2605304"
"DJ";"293434"
"DM";"35563"
"DO";"3569238"
"EC";"5083920"
"EG";"28589773"
"SV";"2690090"
"GQ";"215318"
"ER";"1556459"
"EE";"833283"
"ET";"24105413"
"FO";"22853"
"FK";"1009"
"FJ";"358545"
"FI";"2571583"
"FR";"28991697"
"GF";"55458"
"PF";"95291"
"GA";"485830"
"GM";"455236"
"GE";"2838252"
"DE";"40949097"
"GH";"7194715"
"GI";"15113"
"GR";"5166614"
"GL";"25555"
"GD";"48775"
"GP";"196455"
"GU";"60873"
"GT";"4660637"
"GN";"3053662"
"GW";"518372"
"GY";"376574"
"HT";"3600131"
"VA";"388"
"HN";"2494090"
"HU";"5393697"
"IS";"126987"
"IN";"419781676"
"ID";"90320803"
"IR";"27574576"
"IQ";"8654734"
"IE";"1792202"
"IM";"35732"
"IL";"2254412"
"IT";"29342603"
"JM";"1228896"
"JP";"63152925"
"JO";"1695283"
"KZ";"8510812"
"KE";"11753273"
"KI";"36588"
"KW";"906582"
"KG";"2228241"
"LA";"2128615"
"LV";"1423008"
"LB";"1369993"
"LS";"829213"
"LR";"1053226"
"LY";"2097728"
"LI";"14718"
"LT";"1947083"
"LU";"194980"
"MG";"5807517"
"MW";"4799887"
"MY";"8861156"
"MV";"108780"
"ML";"4285177"
"MT";"184345"
"MH";"23109"
"MQ";"185425"
"MR";"1017953"
"MU";"529326"
"YT";"46326"
"MX";"42907163"
"FM";"199365"
"MC";"15450"
"MN";"1105887"
"ME";"308789"
"MS";"5381"
"MA";"12466120"
"MZ";"6920006"
"MM";"20744424"
"NA";"726029"
"NR";"4598"
"NP";"9446031"
"NL";"7563336"
"NC";"83173"
"NZ";"1725635"
"NI";"2089160"
"NE";"4101582"
"NG";"47341122"
"NU";"1143"
"MP";"20264"
"NO";"2147362"
"OM";"803468"
"PK";"51864229"
"PW";"6875"
"PA";"1221989"
"PG";"2119592"
"PY";"2084088"
"PE";"10920795"
"PH";"30654798"
"PL";"19472521"
"PT";"5158421"
"PR";"1814284"
"QA";"157421"
"KR";"21406632"
"MD";"2284057"
"RE";"311970"
"RO";"11909758"
"RU";"78478901"
"RW";"3670996"
"SH";"2771"
"KN";"20837"
"LC";"70332"
"PM";"3153"
"VC";"54064"
"WS";"77851"
"SM";"12063"
"ST";"57492"
"SA";"7181852"
"SN";"3794695"
"RS";"4819624"
"SC";"35398"
"SL";"2182668"
"SG";"1497126"
"SX";"14431"
"SK";"2707144"
"SI";"1032597"
"SB";"151626"
"SO";"3676151"
"ZA";"19011719"
"SS";"2901198"
"ES";"20052110"
"LK";"8579702"
"PS";"1037668"
"SD";"10044406"
"SR";"200521"
"SZ";"455614"
"SE";"4335221"
"CH";"3416757"
"SY";"6154286"
"TJ";"2664624"
"MK";"992126"
"TH";"28555502"
"TL";"371445"
"TG";"1918884"
"TK";"819"
"TO";"46908"
"TT";"613286"
"TN";"4093350"
"TR";"27291452"
"TM";"1873504"
"TC";"5655"
"TV";"4637"
"UG";"8781443"
"UA";"27531029"
"AE";"639612"
"GB";"29392490"
"TZ";"12865637"
"US";"128796765"
"VI";"53094"
"UY";"1601492"
"UZ";"10339206"
"VU";"71224"
"VE";"9854286"
"VN";"34625680"
"WF";"6939"
"EH";"103398"
"YE";"6084553"
"ZM";"4048764"
"ZW";"5129208"
