;populacao_3
"AF";"3820747"
"AL";"655265"
"DZ";"4653608"
"AS";"9553"
"AD";"3938"
"AO";"2516447"
"AI";"2869"
"AG";"25621"
"AR";"8891237"
"AM";"765238"
"AW";"20684"
"AU";"4357301"
"AT";"3713444"
"AZ";"1662246"
"BS";"44698"
"BH";"57895"
"BD";"19337599"
"BB";"120237"
"BY";"4290009"
"BE";"4454785"
"BZ";"38480"
"BJ";"1205623"
"BM";"20152"
"BT";"92260"
"BO";"1644341"
"BA";"1451224"
"BW";"230463"
"BR";"29715547"
"VG";"3795"
"BN";"27557"
"BG";"3723445"
"BF";"2122647"
"BI";"1271312"
"CV";"101851"
"KH";"2392476"
"CM";"2312827"
"CA";"7337547"
"KY";"3308"
"CF";"694179"
"TD";"1341413"
"CL";"3352422"
"CN";"285643655"
"HK";"1101729"
"MO";"100270"
"TW";"4111498"
"CO";"6769986"
"KM";"85341"
"CG";"444593"
"CK";"7566"
"CR";"514020"
"CI";"1404620"
"HR";"2066382"
"CU";"3059318"
"CW";"55512"
"CY";"261827"
"CZ";"4730246"
"KP";"5421041"
"CD";"6842076"
"DK";"2206015"
"DJ";"33365"
"DM";"26382"
"DO";"1282729"
"EC";"1883445"
"EG";"11039455"
"SV";"1180971"
"GQ";"119990"
"ER";"605671"
"EE";"645790"
"ET";"9657559"
"FO";"15366"
"FK";"1106"
"FJ";"153961"
"FI";"2160424"
"FR";"22094710"
"GF";"13250"
"PF";"31512"
"GA";"245810"
"GM";"144799"
"GE";"1947549"
"DE";"38092502"
"GH";"2635635"
"GI";"12021"
"GR";"4046464"
"GL";"12299"
"GD";"42244"
"GP";"114705"
"GU";"21330"
"GT";"1687571"
"GN";"1620790"
"GW";"283118"
"GY";"225702"
"HT";"1732971"
"VA";"451"
"HN";"833064"
"HU";"5005284"
"IS";"75042"
"IN";"192045698"
"ID";"37212847"
"IR";"8988107"
"IQ";"3113258"
"IE";"1438688"
"IM";"28987"
"IL";"758489"
"IT";"24538236"
"JM";"764713"
"JP";"44185361"
"JO";"292614"
"KZ";"3784830"
"KE";"3274950"
"KI";"17756"
"KW";"68876"
"KG";"960018"
"LA";"917579"
"LV";"1106546"
"LB";"712848"
"LS";"405966"
"LR";"471533"
"LY";"578501"
"LI";"7337"
"LT";"1413805"
"LU";"149856"
"MG";"2120866"
"MW";"1619995"
"MY";"3246263"
"MV";"33826"
"ML";"2386451"
"MT";"161132"
"MH";"6607"
"MQ";"121883"
"MR";"360679"
"MU";"269501"
"YT";"7923"
"MX";"15390376"
"FM";"72079"
"MC";"10568"
"MN";"417982"
"ME";"219630"
"MS";"7303"
"MA";"4943414"
"MZ";"3304981"
"MM";"9201693"
"NA";"260045"
"NR";"1668"
"NP";"4535152"
"NL";"5234710"
"NC";"30851"
"NZ";"1013390"
"NI";"710805"
"NE";"1510534"
"NG";"19888591"
"NU";"2412"
"MP";"3514"
"NO";"1693981"
"OM";"237294"
"PK";"17895196"
"PW";"3883"
"PA";"453747"
"PG";"840950"
"PY";"808828"
"PE";"4150187"
"PH";"10348305"
"PL";"13706850"
"PT";"4438929"
"PR";"1110815"
"QA";"14884"
"KR";"10201613"
"MD";"1328509"
"RE";"143343"
"RO";"8756177"
"RU";"60492195"
"RW";"1210458"
"SH";"2498"
"KN";"25942"
"LC";"42476"
"PM";"2316"
"VC";"37382"
"WS";"43372"
"SM";"6532"
"ST";"26016"
"SA";"1667724"
"SN";"1358787"
"RS";"3614857"
"SC";"19748"
"SL";"1077663"
"SG";"560987"
"SX";"1106"
"SK";"1874675"
"SI";"783832"
"SB";"44000"
"SO";"1208771"
"ZA";"7285079"
"SS";"1308001"
"ES";"14830975"
"LK";"3893167"
"PS";"459723"
"SD";"3105655"
"SR";"117265"
"SZ";"150670"
"SE";"3598492"
"CH";"2509958"
"SY";"1783017"
"TJ";"871647"
"MK";"667984"
"TH";"11197936"
"TL";"221413"
"TG";"736804"
"TK";"830"
"TO";"26004"
"TT";"346303"
"TN";"1930239"
"TR";"11514025"
"TM";"659647"
"TC";"2971"
"TV";"2790"
"UG";"2811975"
"UA";"22018962"
"AE";"36553"
"GB";"26380530"
"TZ";"4233407"
"US";"83422307"
"VI";"14534"
"UY";"1147205"
"UZ";"3589810"
"VU";"24758"
"VE";"3058306"
"VN";"13500408"
"WF";"3684"
"EH";"9057"
"YE";"2293338"
"ZM";"1253492"
"ZW";"1508821"
