;populacao_3
"AF";"35986166"
"AL";"1030395"
"DZ";"30695901"
"AS";"25524"
"AD";"34177"
"AO";"65508209"
"AI";"7002"
"AG";"64606"
"AR";"29523776"
"AM";"1144958"
"AW";"51397"
"AU";"19379558"
"AT";"4232747"
"AZ";"5153232"
"BS";"241935"
"BH";"967130"
"BD";"97542894"
"BB";"136747"
"BY";"4047604"
"BE";"6395262"
"BZ";"346592"
"BJ";"18042268"
"BM";"23369"
"BT";"473227"
"BO";"8984847"
"BA";"1275361"
"BW";"1923567"
"BR";"109272049"
"VG";"18964"
"BN";"256579"
"BG";"2154454"
"BF";"32989728"
"BI";"21146137"
"CV";"384974"
"KH";"11990619"
"CM";"37389770"
"CA";"24637711"
"KY";"46288"
"CF";"6260003"
"TD";"25537860"
"CL";"10018558"
"CN";"555747695"
"HK";"4281359"
"MO";"503873"
"TW";"9691917"
"CO";"25709466"
"KM";"967365"
"CG";"9119301"
"CK";"8473"
"CR";"2768482"
"CI";"40493386"
"HR";"1447972"
"CU";"4512601"
"CW";"94754"
"CY";"681659"
"CZ";"4588905"
"KP";"12828789"
"CD";"154993712"
"DK";"3310077"
"DJ";"682952"
"DM";"34015"
"DO";"6648416"
"EC";"12405895"
"EG";"92157653"
"SV";"3361332"
"GQ";"1966099"
"ER";"6487254"
"EE";"500967"
"ET";"120022436"
"FO";"28339"
"FK";"1344"
"FJ";"472744"
"FI";"3019460"
"FR";"36642872"
"GF";"370215"
"PF";"156788"
"GA";"2266796"
"GM";"3236037"
"GE";"1462614"
"DE";"37049285"
"GH";"33901409"
"GI";"18536"
"GR";"4161151"
"GL";"24803"
"GD";"44805"
"GP";"196195"
"GU";"94228"
"GT";"15862303"
"GN";"19946102"
"GW";"2556647"
"GY";"355581"
"HT";"7230783"
"VA";"418"
"HN";"7101626"
"HU";"3572744"
"IS";"194852"
"IN";"810293656"
"ID";"162770672"
"IR";"41342378"
"IQ";"61067765"
"IE";"3052824"
"IM";"51038"
"IL";"7629892"
"IT";"24959854"
"JM";"1022117"
"JP";"47322707"
"JO";"8260186"
"KZ";"12769361"
"KE";"64258632"
"KI";"112485"
"KW";"2768566"
"KG";"4444619"
"LA";"4597197"
"LV";"649449"
"LB";"2514870"
"LS";"1914169"
"LR";"7196136"
"LY";"4015272"
"LI";"22448"
"LT";"1070108"
"LU";"459014"
"MG";"40087772"
"MW";"31465873"
"MY";"21552367"
"MV";"250215"
"ML";"33982850"
"MT";"188006"
"MH";"36077"
"MQ";"164108"
"MR";"6444108"
"MU";"544400"
"YT";"333902"
"MX";"81932197"
"FM";"346184"
"MC";"26832"
"MN";"2252881"
"ME";"254613"
"MS";"2577"
"MA";"23068001"
"MZ";"53744820"
"MM";"31040229"
"NA";"2753788"
"NR";"5276"
"NP";"17237796"
"NL";"8417734"
"NC";"211501"
"NZ";"3045996"
"NI";"3924532"
"NE";"66200344"
"NG";"313748718"
"NU";"925"
"MP";"21374"
"NO";"3732563"
"OM";"2884137"
"PK";"172966427"
"PW";"14408"
"PA";"3232352"
"PG";"8683470"
"PY";"4602000"
"PE";"21434289"
"PH";"86527866"
"PL";"13043486"
"PT";"3753094"
"PR";"1322384"
"QA";"1378352"
"KR";"21786745"
"MD";"1274491"
"RE";"506800"
"RO";"6869763"
"RU";"64808534"
"RW";"13784814"
"SH";"2011"
"KN";"30426"
"LC";"79158"
"PM";"3764"
"VC";"47855"
"WS";"128020"
"SM";"16953"
"ST";"264362"
"SA";"21497415"
"SN";"25964812"
"RS";"3140950"
"SC";"44141"
"SL";"8067642"
"SG";"3048593"
"SX";"29529"
"SK";"2143444"
"SI";"868677"
"SB";"650825"
"SO";"30143030"
"ZA";"39678468"
"SS";"18145144"
"ES";"19890913"
"LK";"9405988"
"PS";"6540906"
"SD";"57967123"
"SR";"317248"
"SZ";"1245770"
"SE";"6285651"
"CH";"5173901"
"SY";"19322370"
"TJ";"8873590"
"MK";"821680"
"TH";"27921093"
"TL";"1658952"
"TG";"10877830"
"TK";"820"
"TO";"76546"
"TT";"577047"
"TN";"6880362"
"TR";"47133556"
"TM";"4338738"
"TC";"25960"
"TV";"8640"
"UG";"84704167"
"UA";"15874693"
"AE";"5626865"
"GB";"39236476"
"TZ";"114428128"
"US";"212853039"
"VI";"34972"
"UY";"1766211"
"UZ";"20522947"
"VU";"303043"
"VE";"21954125"
"VN";"57324842"
"WF";"5083"
"EH";"593935"
"YE";"27794417"
"ZM";"34639158"
"ZW";"19231634"
