;populacao_3
"AF";"5185164"
"AL";"994053"
"DZ";"6839170"
"AS";"12835"
"AD";"10142"
"AO";"3348025"
"AI";"3375"
"AG";"33795"
"AR";"11569573"
"AM";"1230897"
"AW";"29799"
"AU";"6094896"
"AT";"3951322"
"AZ";"2552924"
"BS";"80236"
"BH";"91921"
"BD";"29972138"
"BB";"126615"
"BY";"4775526"
"BE";"4873399"
"BZ";"58482"
"BJ";"1451275"
"BM";"26223"
"BT";"137831"
"BO";"2173170"
"BA";"1866265"
"BW";"342109"
"BR";"45427599"
"VG";"4444"
"BN";"57071"
"BG";"4200481"
"BF";"2719734"
"BI";"1705878"
"CV";"134851"
"KH";"3404140"
"CM";"3146942"
"CA";"10338762"
"KY";"4503"
"CF";"892658"
"TD";"1786530"
"CL";"4670359"
"CN";"380398097"
"HK";"1816980"
"MO";"113998"
"TW";"6692182"
"CO";"10504329"
"KM";"110666"
"CG";"647722"
"CK";"10104"
"CR";"859960"
"CI";"2342852"
"HR";"2266946"
"CU";"4133678"
"CW";"70918"
"CY";"303791"
"CZ";"5050641"
"KP";"7208214"
"CD";"9770006"
"DK";"2450549"
"DJ";"70531"
"DM";"35911"
"DO";"2102503"
"EC";"2856122"
"EG";"16462841"
"SV";"1748950"
"GQ";"152145"
"ER";"862328"
"EE";"726444"
"ET";"13541379"
"FO";"18350"
"FK";"1023"
"FJ";"244877"
"FI";"2375253"
"FR";"25535793"
"GF";"21193"
"PF";"50478"
"GA";"293840"
"GM";"209021"
"GE";"2433869"
"DE";"41055816"
"GH";"4034579"
"GI";"14412"
"GR";"4359464"
"GL";"20709"
"GD";"50114"
"GP";"159443"
"GU";"35014"
"GT";"2622499"
"GN";"2075765"
"GW";"347600"
"GY";"341326"
"HT";"2302500"
"VA";"361"
"HN";"1282543"
"HU";"5304935"
"IS";"98723"
"IN";"255691449"
"ID";"54599214"
"IR";"13139695"
"IQ";"4558070"
"IE";"1444203"
"IM";"28528"
"IL";"1342728"
"IT";"27102685"
"JM";"940623"
"JP";"51813425"
"JO";"719688"
"KZ";"6574964"
"KE";"5259459"
"KI";"24987"
"KW";"264930"
"KG";"1471420"
"LA";"1296504"
"LV";"1272008"
"LB";"1095452"
"LS";"533808"
"LR";"671633"
"LY";"950497"
"LI";"10191"
"LT";"1633571"
"LU";"171082"
"MG";"3085330"
"MW";"2247556"
"MY";"5072036"
"MV";"52607"
"ML";"2883222"
"MT";"165672"
"MH";"9287"
"MQ";"164728"
"MR";"544449"
"MU";"398757"
"YT";"16173"
"MX";"24512919"
"FM";"112060"
"MC";"12732"
"MN";"612715"
"ME";"267951"
"MS";"5847"
"MA";"7746607"
"MZ";"4475405"
"MM";"12885573"
"NA";"373576"
"NR";"3121"
"NP";"5800106"
"NL";"6368441"
"NC";"46939"
"NZ";"1367410"
"NI";"1128619"
"NE";"2209464"
"NG";"26760021"
"NU";"2645"
"MP";"5811"
"NO";"1917106"
"OM";"346482"
"PK";"25875524"
"PW";"5528"
"PA";"704637"
"PG";"1170616"
"PY";"1181570"
"PE";"6284375"
"PH";"16705421"
"PL";"16544165"
"PT";"4583727"
"PR";"1355511"
"QA";"34951"
"KR";"15368841"
"MD";"1860789"
"RE";"225642"
"RO";"10215244"
"RU";"70168520"
"RW";"1796565"
"SH";"2381"
"KN";"24743"
"LC";"52556"
"PM";"2647"
"VC";"46887"
"WS";"67512"
"SM";"9203"
"ST";"34401"
"SA";"2657588"
"SN";"1998586"
"RS";"4045684"
"SC";"25077"
"SL";"1332901"
"SG";"972893"
"SX";"3084"
"SK";"2266288"
"SI";"855208"
"SB";"70952"
"SO";"1674273"
"ZA";"10818413"
"SS";"1745063"
"ES";"17048312"
"LK";"5773652"
"PS";"563274"
"SD";"4820259"
"SR";"180406"
"SZ";"221499"
"SE";"3974878"
"CH";"3099739"
"SY";"2924823"
"TJ";"1405062"
"MK";"824501"
"TH";"17358330"
"TL";"285359"
"TG";"985858"
"TK";"934"
"TO";"39621"
"TT";"468381"
"TN";"2412369"
"TR";"16733182"
"TM";"1059163"
"TC";"2954"
"TV";"3654"
"UG";"4463341"
"UA";"25376137"
"AE";"72368"
"GB";"28417205"
"TZ";"6503957"
"US";"104346626"
"VI";"29158"
"UY";"1393945"
"UZ";"5828085"
"VU";"38422"
"VE";"5352414"
"VN";"20874445"
"WF";"4609"
"EH";"31436"
"YE";"3013114"
"ZM";"1968456"
"ZW";"2433743"
