;populacao_3
"AF";"24426648"
"AL";"1446516"
"DZ";"25080000"
"AS";"29284"
"AD";"39252"
"AO";"25528568"
"AI";"8055"
"AG";"61092"
"AR";"25824514"
"AM";"1520604"
"AW";"57867"
"AU";"14715112"
"AT";"4537887"
"AZ";"5435108"
"BS";"229399"
"BH";"776755"
"BD";"94980724"
"BB";"151884"
"BY";"4834553"
"BE";"6089658"
"BZ";"253433"
"BJ";"8572559"
"BM";"30286"
"BT";"447211"
"BO";"6901424"
"BA";"1700385"
"BW";"1484649"
"BR";"116745763"
"VG";"18185"
"BN";"246142"
"BG";"3184249"
"BF";"15074056"
"BI";"8864716"
"CV";"329807"
"KH";"9989814"
"CM";"18015270"
"CA";"20936389"
"KY";"37777"
"CF";"3374684"
"TD";"11849771"
"CL";"10048736"
"CN";"697058566"
"HK";"4426893"
"MO";"403673"
"TW";"12235904"
"CO";"27532021"
"KM";"566091"
"CG";"4039520"
"CK";"8866"
"CR";"2769578"
"CI";"18255311"
"HR";"1963979"
"CU";"5720538"
"CW";"93206"
"CY";"653463"
"CZ";"5284849"
"KP";"13786670"
"CD";"67291618"
"DK";"3067074"
"DJ";"589466"
"DM";"38954"
"DO";"6269034"
"EC";"10206920"
"EG";"62698597"
"SV";"3659931"
"GQ";"928846"
"ER";"3623904"
"EE";"644626"
"ET";"75271794"
"FO";"25890"
"FK";"1478"
"FJ";"489931"
"FI";"2908172"
"FR";"34856594"
"GF";"205733"
"PF";"155063"
"GA";"1361502"
"GM";"1669706"
"GE";"1924985"
"DE";"41259021"
"GH";"19980240"
"GI";"18170"
"GR";"5393275"
"GL";"28071"
"GD";"55716"
"GP";"241233"
"GU";"91563"
"GT";"11376981"
"GN";"9628750"
"GW";"1366148"
"GY";"408982"
"HT";"6565948"
"VA";"435"
"HN";"5845974"
"HU";"4713373"
"IS";"184959"
"IN";"753432351"
"ID";"151639206"
"IR";"45014097"
"IQ";"28844008"
"IE";"2687279"
"IM";"46498"
"IL";"5230372"
"IT";"29346001"
"JM";"1469667"
"JP";"61199714"
"JO";"5728479"
"KZ";"10769942"
"KE";"36522026"
"KI";"75505"
"KW";"2210315"
"KG";"3666933"
"LA";"4171274"
"LV";"907059"
"LB";"2642620"
"LS";"1384897"
"LR";"3509356"
"LY";"3778342"
"LI";"21073"
"LT";"1422776"
"LU";"347906"
"MG";"19536858"
"MW";"14754394"
"MY";"18658131"
"MV";"226922"
"ML";"15005410"
"MT";"216752"
"MH";"28943"
"MQ";"208899"
"MR";"3280977"
"MU";"657062"
"YT";"189345"
"MX";"76345788"
"FM";"302309"
"MC";"21625"
"MN";"1873696"
"ME";"313744"
"MS";"2784"
"MA";"21212297"
"MZ";"23863099"
"MM";"30832301"
"NA";"1765319"
"NR";"5868"
"NP";"17408731"
"NL";"8845546"
"NC";"167172"
"NZ";"2712290"
"NI";"3680559"
"NE";"20049502"
"NG";"143025328"
"NU";"863"
"MP";"29582"
"NO";"3015831"
"OM";"2152972"
"PK";"125621428"
"PW";"12008"
"PA";"2553360"
"PG";"5504387"
"PY";"4022506"
"PE";"19060017"
"PH";"65738967"
"PL";"18584441"
"PT";"5083139"
"PR";"1838356"
"QA";"942396"
"KR";"26522043"
"MD";"1972712"
"RE";"504301"
"RO";"9315734"
"RU";"74400735"
"RW";"8767396"
"SH";"2199"
"KN";"31199"
"LC";"96010"
"PM";"3572"
"VC";"56150"
"WS";"105942"
"SM";"17862"
"ST";"145755"
"SA";"17900829"
"SN";"12288871"
"RS";"4189470"
"SC";"50545"
"SL";"5235203"
"SG";"3270496"
"SX";"24783"
"SK";"2736383"
"SI";"1022342"
"SB";"406370"
"SO";"12070527"
"ZA";"33927432"
"SS";"9350433"
"ES";"23473591"
"LK";"11301252"
"PS";"3611332"
"SD";"29847762"
"SR";"315480"
"SZ";"905270"
"SE";"5412861"
"CH";"4713570"
"SY";"14194369"
"TJ";"5935977"
"MK";"1031361"
"TH";"35838339"
"TL";"908556"
"TG";"5724726"
"TK";"751"
"TO";"62334"
"TT";"703553"
"TN";"6626074"
"TR";"45949996"
"TM";"3572497"
"TC";"21806"
"TV";"6725"
"UG";"35821613"
"UA";"21568261"
"AE";"3717987"
"GB";"36033963"
"TZ";"46948702"
"US";"182765523"
"VI";"52354"
"UY";"1857214"
"UZ";"18983217"
"VU";"188177"
"VE";"19220126"
"VN";"54961451"
"WF";"5814"
"EH";"381645"
"YE";"19521399"
"ZM";"13948133"
"ZW";"11781729"
