;populacao_3
"AF";"14444003"
"AL";"1456503"
"DZ";"18235999"
"AS";"27383"
"AD";"40352"
"AO";"12366070"
"AI";"7035"
"AG";"49842"
"AR";"21280455"
"AM";"1529750"
"AW";"53405"
"AU";"11242950"
"AT";"4333534"
"AZ";"4610270"
"BS";"187323"
"BH";"481962"
"BD";"76143516"
"BB";"145983"
"BY";"5067789"
"BE";"5604812"
"BZ";"164661"
"BJ";"4759210"
"BM";"32936"
"BT";"347691"
"BO";"5028275"
"BA";"1877447"
"BW";"1037136"
"BR";"100856153"
"VG";"13772"
"BN";"190485"
"BG";"3775045"
"BF";"8100459"
"BI";"4602485"
"CV";"255306"
"KH";"7452629"
"CM";"10258448"
"CA";"17402920"
"KY";"28869"
"CF";"2267885"
"TD";"6141544"
"CL";"8662887"
"CN";"663470198"
"HK";"3762329"
"MO";"285594"
"TW";"11530082"
"CO";"23531919"
"KM";"350390"
"CG";"2255534"
"CK";"8954"
"CR";"2296505"
"CI";"10245341"
"HR";"2235729"
"CU";"5667421"
"CW";"81620"
"CY";"563482"
"CZ";"5377603"
"KP";"12639909"
"CD";"33489678"
"DK";"2811364"
"DJ";"431002"
"DM";"35866"
"DO";"5023738"
"EC";"7584940"
"EG";"42514861"
"SV";"3265000"
"GQ";"452203"
"ER";"2234869"
"EE";"709313"
"ET";"45105285"
"FO";"23412"
"FK";"1452"
"FJ";"424734"
"FI";"2742992"
"FR";"32249333"
"GF";"120271"
"PF";"131900"
"GA";"828979"
"GM";"881605"
"GE";"2187399"
"DE";"41231861"
"GH";"12683463"
"GI";"16993"
"GR";"5794750"
"GL";"26601"
"GD";"52529"
"GP";"241677"
"GU";"78583"
"GT";"7603780"
"GN";"5513181"
"GW";"813186"
"GY";"374092"
"HT";"5129345"
"VA";"413"
"HN";"4189936"
"HU";"5200539"
"IS";"160548"
"IN";"600355304"
"ID";"121803022"
"IR";"37367819"
"IQ";"15688081"
"IE";"2341797"
"IM";"41084"
"IL";"3827745"
"IT";"30726734"
"JM";"1423551"
"JP";"65665882"
"JO";"3719035"
"KZ";"8595994"
"KE";"21367664"
"KI";"53137"
"KW";"1350547"
"KG";"2784429"
"LA";"3181032"
"LV";"1134071"
"LB";"2255349"
"LS";"1064071"
"LR";"2022347"
"LY";"3038911"
"LI";"18314"
"LT";"1663084"
"LU";"261104"
"MG";"10911019"
"MW";"7898441"
"MY";"13864140"
"MV";"168105"
"ML";"7774714"
"MT";"209839"
"MH";"26049"
"MQ";"212069"
"MR";"1849827"
"MU";"630924"
"YT";"109820"
"MX";"59814708"
"FM";"250354"
"MC";"19186"
"MN";"1391986"
"ME";"317144"
"MS";"2525"
"MA";"16657124"
"MZ";"12817826"
"MM";"25880023"
"NA";"1142277"
"NR";"5150"
"NP";"14027047"
"NL";"8424032"
"NC";"125475"
"NZ";"2247963"
"NI";"2946579"
"NE";"8531303"
"NG";"80473208"
"NU";"808"
"MP";"27380"
"NO";"2470392"
"OM";"1250910"
"PK";"84661524"
"PW";"9449"
"PA";"1845889"
"PG";"3572150"
"PY";"3100121"
"PE";"14891718"
"PH";"47182029"
"PL";"19796917"
"PT";"5550684"
"PR";"1925288"
"QA";"467063"
"KR";"24825777"
"MD";"2116502"
"RE";"432314"
"RO";"10445731"
"RU";"76820070"
"RW";"5365670"
"SH";"2035"
"KN";"26244"
"LC";"88532"
"PM";"3167"
"VC";"54135"
"WS";"90890"
"SM";"15971"
"ST";"89820"
"SA";"12355753"
"SN";"6787008"
"RS";"4595250"
"SC";"44643"
"SL";"3345047"
"SG";"2622576"
"SX";"17739"
"SK";"2784840"
"SI";"1036280"
"SB";"265506"
"SO";"6215310"
"ZA";"26598989"
"SS";"5223873"
"ES";"23740551"
"LK";"10452678"
"PS";"2059517"
"SD";"17627389"
"SR";"264346"
"SZ";"631071"
"SE";"4747289"
"CH";"4021299"
"SY";"10337619"
"TJ";"3878013"
"MK";"1036953"
"TH";"34459009"
"TL";"556870"
"TG";"3353556"
"TK";"596"
"TO";"52201"
"TT";"674504"
"TN";"5429623"
"TR";"37316006"
"TM";"2628439"
"TC";"15768"
"TV";"5437"
"UG";"17660958"
"UA";"24543671"
"AE";"2211377"
"GB";"32443330"
"TZ";"24089107"
"US";"157371552"
"VI";"55254"
"UY";"1752937"
"UZ";"14605504"
"VU";"119162"
"VE";"14763528"
"VN";"45256851"
"WF";"6657"
"EH";"231019"
"YE";"11997299"
"ZM";"7193161"
"ZW";"7383077"
