;populacao_3
"AF";"15398279"
"AL";"1448292"
"DZ";"18984383"
"AS";"27454"
"AD";"39295"
"AO";"13265578"
"AI";"7204"
"AG";"50914"
"AR";"21728479"
"AM";"1536580"
"AW";"54063"
"AU";"11596636"
"AT";"4386135"
"AZ";"4721829"
"BS";"192667"
"BH";"503133"
"BD";"78018940"
"BB";"147056"
"BY";"5071503"
"BE";"5676016"
"BZ";"172396"
"BJ";"5025623"
"BM";"32534"
"BT";"358543"
"BO";"5190399"
"BA";"1835366"
"BW";"1076547"
"BR";"102809588"
"VG";"14368"
"BN";"196372"
"BG";"3730823"
"BF";"8584549"
"BI";"4883201"
"CV";"261164"
"KH";"7697757"
"CM";"10823872"
"CA";"17766992"
"KY";"29790"
"CF";"2280051"
"TD";"6562028"
"CL";"8817171"
"CN";"670598831"
"HK";"3826586"
"MO";"299463"
"TW";"11638222"
"CO";"24021000"
"KM";"367611"
"CG";"2374673"
"CK";"8724"
"CR";"2350526"
"CI";"10794415"
"HR";"2217105"
"CU";"5699087"
"CW";"84057"
"CY";"572078"
"CZ";"5388751"
"KP";"12770537"
"CD";"35775403"
"DK";"2836278"
"DJ";"446423"
"DM";"36195"
"DO";"5154750"
"EC";"7829455"
"EG";"44423983"
"SV";"3303303"
"GQ";"488898"
"ER";"2322162"
"EE";"704579"
"ET";"47522716"
"FO";"23492"
"FK";"1462"
"FJ";"431612"
"FI";"2764243"
"FR";"32528439"
"GF";"127200"
"PF";"133881"
"GA";"884630"
"GM";"938800"
"GE";"2117599"
"DE";"41347127"
"GH";"13271203"
"GI";"17185"
"GR";"5745594"
"GL";"26589"
"GD";"52857"
"GP";"241958"
"GU";"79018"
"GT";"7928283"
"GN";"5759459"
"GW";"855736"
"GY";"377472"
"HT";"5272950"
"VA";"417"
"HN";"4342501"
"HU";"5167680"
"IS";"162676"
"IN";"615591238"
"ID";"124990758"
"IR";"38412200"
"IQ";"16745833"
"IE";"2356511"
"IM";"41609"
"IL";"3948958"
"IT";"30659151"
"JM";"1433441"
"JP";"65595303"
"JO";"4143168"
"KZ";"8878637"
"KE";"22545763"
"KI";"55063"
"KW";"1528740"
"KG";"2869531"
"LA";"3259545"
"LV";"1105119"
"LB";"2612874"
"LS";"1091074"
"LR";"2127556"
"LY";"3055476"
"LI";"18578"
"LT";"1618210"
"LU";"272282"
"MG";"11517880"
"MW";"8372943"
"MY";"14360499"
"MV";"174921"
"ML";"8240526"
"MT";"211556"
"MH";"26163"
"MQ";"210747"
"MR";"1961066"
"MU";"633164"
"YT";"115929"
"MX";"61535992"
"FM";"253439"
"MC";"19427"
"MN";"1447366"
"ME";"317861"
"MS";"2562"
"MA";"17117315"
"MZ";"13563635"
"MM";"26329692"
"NA";"1192581"
"NR";"5452"
"NP";"14398287"
"NL";"8472835"
"NC";"129340"
"NZ";"2297021"
"NI";"3015880"
"NE";"9203721"
"NG";"84844471"
"NU";"807"
"MP";"27493"
"NO";"2527568"
"OM";"1360629"
"PK";"88351309"
"PW";"9603"
"PA";"1912425"
"PG";"3730661"
"PY";"3184174"
"PE";"15296124"
"PH";"48812493"
"PL";"19798354"
"PT";"5523282"
"PR";"1915787"
"QA";"543653"
"KR";"25047871"
"MD";"2114038"
"RE";"438961"
"RO";"10337431"
"RU";"76943553"
"RW";"5642852"
"SH";"2004"
"KN";"26811"
"LC";"89514"
"PM";"3162"
"VC";"54146"
"WS";"92379"
"SM";"16386"
"ST";"93940"
"SA";"13045253"
"SN";"7197891"
"RS";"4559166"
"SC";"45973"
"SL";"3499147"
"SG";"2714990"
"SX";"18987"
"SK";"2790266"
"SI";"1041565"
"SB";"277194"
"SO";"6586014"
"ZA";"27362046"
"SS";"5584023"
"ES";"23713812"
"LK";"10604569"
"PS";"2175696"
"SD";"18459074"
"SR";"269949"
"SZ";"655052"
"SE";"4815522"
"CH";"4115164"
"SY";"9802053"
"TJ";"4062090"
"MK";"1038279"
"TH";"34820880"
"TL";"582874"
"TG";"3534771"
"TK";"622"
"TO";"52539"
"TT";"682080"
"TN";"5566405"
"TR";"38525175"
"TM";"2725024"
"TC";"16468"
"TV";"5528"
"UG";"18888043"
"UA";"24284443"
"AE";"2346767"
"GB";"32822346"
"TZ";"25628188"
"US";"159539462"
"VI";"55032"
"UY";"1763957"
"UZ";"15072533"
"VU";"124839"
"VE";"15207941"
"VN";"46265306"
"WF";"6391"
"EH";"239447"
"YE";"12651843"
"ZM";"7637439"
"ZW";"7729043"
