;populacao_3
"AF";"3760979"
"AL";"639986"
"DZ";"4551930"
"AS";"9458"
"AD";"3672"
"AO";"2457214"
"AI";"2797"
"AG";"24986"
"AR";"8702787"
"AM";"743622"
"AW";"20097"
"AU";"4263735"
"AT";"3712118"
"AZ";"1621351"
"BS";"43686"
"BH";"56078"
"BD";"18925411"
"BB";"118400"
"BY";"4289991"
"BE";"4428056"
"BZ";"37427"
"BJ";"1203222"
"BM";"19789"
"BT";"90255"
"BO";"1617059"
"BA";"1425015"
"BW";"224595"
"BR";"28859327"
"VG";"3759"
"BN";"26105"
"BG";"3691060"
"BF";"2092791"
"BI";"1250398"
"CV";"100241"
"KH";"2328553"
"CM";"2273091"
"CA";"7137633"
"KY";"3267"
"CF";"686701"
"TD";"1315486"
"CL";"3279475"
"CN";"280370026"
"HK";"1051556"
"MO";"100495"
"TW";"3967610"
"CO";"6582416"
"KM";"83733"
"CG";"435405"
"CK";"7472"
"CR";"497980"
"CI";"1365324"
"HR";"2049299"
"CU";"2995060"
"CW";"53961"
"CY";"258000"
"CZ";"4683431"
"KP";"5457873"
"CD";"6715192"
"DK";"2188899"
"DJ";"32600"
"DM";"25951"
"DO";"1241709"
"EC";"1835879"
"EG";"10768517"
"SV";"1156671"
"GQ";"118880"
"ER";"594948"
"EE";"641009"
"ET";"9475430"
"FO";"15279"
"FK";"1114"
"FJ";"148530"
"FI";"2137205"
"FR";"21935534"
"GF";"12947"
"PF";"30634"
"GA";"245106"
"GM";"141371"
"GE";"1928756"
"DE";"37957677"
"GH";"2564063"
"GI";"11961"
"GR";"4012814"
"GL";"12077"
"GD";"41745"
"GP";"112233"
"GU";"20559"
"GT";"1637902"
"GN";"1597398"
"GW";"279207"
"GY";"218063"
"HT";"1704042"
"VA";"445"
"HN";"810811"
"HU";"4960359"
"IS";"73603"
"IN";"188943565"
"ID";"36434127"
"IR";"8785464"
"IQ";"3039174"
"IE";"1438582"
"IM";"29290"
"IL";"710238"
"IT";"24349839"
"JM";"750009"
"JP";"43591476"
"JO";"276794"
"KZ";"3640763"
"KE";"3183176"
"KI";"17399"
"KW";"67997"
"KG";"942178"
"LA";"896084"
"LV";"1099509"
"LB";"691804"
"LS";"400086"
"LR";"462301"
"LY";"565766"
"LI";"7236"
"LT";"1409357"
"LU";"148947"
"MG";"2073316"
"MW";"1590517"
"MY";"3147872"
"MV";"33138"
"ML";"2356856"
"MT";"160298"
"MH";"6520"
"MQ";"119289"
"MR";"352357"
"MU";"261514"
"YT";"7536"
"MX";"14929713"
"FM";"70077"
"MC";"10595"
"MN";"410387"
"ME";"214397"
"MS";"7237"
"MA";"4788048"
"MZ";"3248309"
"MM";"9012404"
"NA";"254526"
"NR";"1590"
"NP";"4455879"
"NL";"5166576"
"NC";"30517"
"NZ";"990149"
"NI";"689567"
"NE";"1474360"
"NG";"19563077"
"NU";"2414"
"MP";"3419"
"NO";"1678921"
"OM";"232687"
"PK";"17590661"
"PW";"3796"
"PA";"441616"
"PG";"824522"
"PY";"788370"
"PE";"4045285"
"PH";"9999328"
"PL";"13465029"
"PT";"4406522"
"PR";"1104154"
"QA";"14077"
"KR";"9967519"
"MD";"1297188"
"RE";"139474"
"RO";"8641126"
"RU";"59673145"
"RW";"1177017"
"SH";"2503"
"KN";"25737"
"LC";"42220"
"PM";"2309"
"VC";"36663"
"WS";"42116"
"SM";"6431"
"ST";"26195"
"SA";"1621758"
"SN";"1328517"
"RS";"3569163"
"SC";"19531"
"SL";"1065159"
"SG";"535106"
"SX";"1050"
"SK";"1839328"
"SI";"777867"
"SB";"42664"
"SO";"1185501"
"ZA";"7103611"
"SS";"1291786"
"ES";"14732426"
"LK";"3800442"
"PS";"450468"
"SD";"3023895"
"SR";"114190"
"SZ";"147033"
"SE";"3575271"
"CH";"2478386"
"SY";"1730756"
"TJ";"844917"
"MK";"655638"
"TH";"10895252"
"TL";"218740"
"TG";"731547"
"TK";"818"
"TO";"25204"
"TT";"336554"
"TN";"1898600"
"TR";"11216815"
"TM";"643003"
"TC";"2965"
"TV";"2747"
"UG";"2737625"
"UA";"21769994"
"AE";"35125"
"GB";"26328523"
"TZ";"4123122"
"US";"82019632"
"VI";"14209"
"UY";"1132503"
"UZ";"3485668"
"VU";"23984"
"VE";"2934434"
"VN";"13158923"
"WF";"3591"
"EH";"8560"
"YE";"2255522"
"ZM";"1220175"
"ZW";"1462931"
