;populacao_7
"AF";"20635"
"AL";"28897"
"DZ";"114780"
"AO";"26595"
"AG";"839"
"AR";"494330"
"AM";"41485"
"AW";"1005"
"AU";"349708"
"AT";"273429"
"AZ";"70178"
"BS";"1697"
"BH";"1891"
"BD";"266742"
"BB";"5828"
"BY";"238466"
"BE";"345611"
"BZ";"1541"
"BJ";"26135"
"BT";"1588"
"BO";"33416"
"BA";"53169"
"BW";"4204"
"BR";"729165"
"BN";"1203"
"BG";"193595"
"BF";"22911"
"BI";"19478"
"CV";"2591"
"KH";"22402"
"CM";"48975"
"CA";"611424"
"CF";"14006"
"TD";"20905"
"CL";"150944"
"CN";"7313448"
"HK";"76520"
"MO";"4109"
"TW";"140425"
"CO";"218145"
"KM";"1319"
"CG";"11817"
"CR";"23701"
"CI";"32112"
"HR";"109505"
"CU";"203798"
"CW";"2162"
"CY";"15431"
"CZ";"253461"
"KP";"102420"
"CD";"103481"
"DK";"189187"
"DJ";"1460"
"DO";"38194"
"EC";"71928"
"EG";"343393"
"SV";"30855"
"GQ";"1824"
"ER";"8076"
"EE";"40470"
"ET";"148434"
"FJ";"2365"
"FI";"138613"
"FR";"2049502"
"GF";"653"
"PF";"680"
"GA";"8040"
"GM";"1937"
"GE";"92965"
"DE";"2906920"
"GH";"32423"
"GR";"297491"
"GD";"1201"
"GP";"6171"
"GU";"590"
"GT";"38063"
"GN";"14211"
"GW";"2623"
"GY";"5437"
"HT";"36327"
"HN";"26026"
"HU";"261570"
"IS";"6373"
"IN";"3872732"
"ID";"774764"
"IR";"196279"
"IQ";"95231"
"IE";"76061"
"IL";"75446"
"IT";"1806064"
"JM";"41693"
"JP";"2698259"
"JO";"20145"
"KZ";"187485"
"KE";"88374"
"KI";"288"
"KW";"4936"
"KG";"45325"
"LA";"15075"
"LV";"73101"
"LB";"24360"
"LS";"8309"
"LR";"4577"
"LY";"14208"
"LT";"98100"
"LU";"11543"
"MG";"46388"
"MW";"18337"
"MY";"86862"
"MV";"417"
"ML";"21583"
"MT";"7031"
"MQ";"7314"
"MR";"5487"
"MU";"5740"
"YT";"532"
"MX";"674700"
"FM";"1704"
"FM";"405"
"MN";"11878"
"ME";"12394"
"MA";"110263"
"MZ";"38805"
"MM";"197693"
"NA";"5455"
"NP";"62711"
"NL";"420043"
"NC";"1241"
"NZ";"73658"
"NI";"16700"
"NE";"11057"
"NG";"193620"
"NO";"156167"
"OM";"4956"
"PK";"521202"
"PA";"20715"
"PG";"14979"
"PY";"24506"
"PE";"118574"
"PH";"244008"
"PL";"756588"
"PT";"272353"
"PR";"71214"
"QA";"1167"
"KR";"298205"
"MD";"53141"
"RE";"6227"
"RO";"418186"
"RU";"2985657"
"RW";"18607"
"LC";"1373"
"VC";"1259"
"WS";"663"
"ST";"875"
"SA";"51469"
"SN";"16866"
"RS";"172730"
"SC";"1045"
"SL";"7533"
"SG";"25654"
"SK";"98857"
"SI";"43339"
"SB";"1095"
"SO";"23786"
"ZA";"161180"
"SS";"13253"
"ES";"1119389"
"LK";"135274"
"PS";"5469"
"SD";"70107"
"SR";"3571"
"SZ";"2407"
"SE";"359867"
"CH";"237075"
"SY";"46200"
"TJ";"42656"
"MK";"21860"
"TH";"405357"
"TL";"1168"
"TG";"9701"
"TO";"623"
"TT";"11604"
"TN";"41829"
"TR";"379806"
"TM";"23819"
"UG";"47405"
"UA";"1188859"
"AE";"1856"
"GB";"2044305"
"TZ";"72063"
"US";"7196917"
"VI";"691"
"UY";"69655"
"UZ";"198174"
"VU";"837"
"VE";"106421"
"VN";"711212"
"EH";"754"
"YE";"33148"
"ZM";"23800"
"ZW";"39664"
