,economia_20
"AF","51.531"
"AO","78.279"
"AL","65.423"
"AE","73.275"
"AR","59.733"
"AM","59.129"
"AU","63.269"
"AT","56.17"
"AZ","60.869"
"BI","90.158"
"BE","49.125"
"BJ","72.468"
"BF","83.139"
"BD","56.448"
"BG","57.857"
"BH","64.516"
"BS","72.819"
"BA","51.824"
"BY","59.508"
"BZ","58.492"
"BO","68.679"
"BR","62.473"
"BB","67.627"
"BN","65.174"
"BT","64.094"
"BW","62.277"
"CF","72.232"
"CA","66.254"
"TD","72.264"
"CH","68.395"
"CL","53.805"
"CN","79.048"
"CI","67.616"
"CM","77.729"
"CD","71.855"
"CG","68.312"
"CO","53.808"
"KM","42.881"
"CV","61.82"
"CR","58.231"
"CU","50.222"
"CY","60.244"
"CZ","61.264"
"DE","59.632"
"DJ","63.411"
"DK","67.235"
"DO","63.833"
"DZ","44.447"
"EC","63.857"
"EG","46.691"
"ER","82.702"
"EH","52.487"
"ES","50.082"
"EE","63.037"
"ET","77.993"
"FI","63.762"
"FJ","60.232"
"FR","55.256"
"GA","47.152"
"GB","62.167"
"GE","66.602"
"GH","75.458"
"GN","65.672"
"GM","57.552"
"GW","73.435"
"GQ","61.395"
"GR","49.942"
"GT","62.167"
"GU","71.645"
"GY","59.712"
"HK","63.691"
"HN","65.721"
"HR","57.617"
"HT","67.149"
"HU","54.507"
"ID","64.195"
"IN","60.636"
"IE","53.29"
"IR","45.591"
"IQ","42.327"
"IS","74.238"
"IL","59.155"
"IT","50.59"
"JM","68.89"
"JO","41.235"
"JP","63.93"
"KZ","71.208"
"KE","73.628"
"KG","62.621"
"KH","80.209"
"KR","60.324"
"KW","64.616"
"LA","81.211"
"LB","43.894"
"LR","56.519"
"LY","48.844"
"LC","62.654"
"LK","59.975"
"LS","75.46"
"LT","62.395"
"LU","51.876"
"LV","61.222"
"MO","57.593"
"MA","50.86"
"MD","49.989"
"MG","86.63"
"MV","49.683"
"MX","58.674"
"MK","55.291"
"ML","50.532"
"MT","50.314"
"MM","73.372"
"ME","53.014"
"MN","57.7"
"MZ","84.602"
"MR","52.171"
"MU","59.886"
"MW","77.203"
"MY","62.292"
"NA","56.572"
"NC","64.661"
"NE","78.582"
"NG","56.383"
"NI","60.138"
"NL","56.925"
"NO","61.939"
"NP","85.527"
"NZ","63.397"
"OM","57.283"
"PK","50.566"
"PA","58.897"
"PE","58.623"
"PH","62.426"
"PG","72.16"
"PL","61.648"
"PR","45.571"
"KP","82.579"
"PT","61.272"
"PY","68.909"
"PS","39.268"
"PF","59.342"
"QA","79.67"
"RO","68.751"
"RU","66.574"
"RW","89.511"
"SA","53.303"
"SD","50.173"
"SN","53.607"
"SG","63.548"
"SB","71.237"
"SL","64.821"
"SV","60.908"
"SO","48.67"
"RS","57.677"
"SS","74.312"
"ST","55.497"
"SR","49.333"
"SK","66.148"
"SI","58.955"
"SE","66.98"
"SZ","54.035"
"SY","53.695"
"TG","82.413"
"TH","75.411"
"TJ","57.453"
"TM","62.083"
"TL","63.427"
"TO","56.921"
"TT","55.171"
"TN","48.946"
"TR","56.444"
"TW","59.432"
"TZ","83.613"
"UG","69.847"
"UA","59.999"
"UY","60.264"
"US","65.062"
"UZ","62.136"
"VC","62.575"
"VE","61.819"
"VI","65.835"
"VN","77.706"
"VU","70.391"
"WS","34.362"
"YE","44.546"
"ZA","53.575"
"ZM","79.671"
"ZW","74.711"
