,economia_20
"AF","52.567"
"AO","77.698"
"AL","60.384"
"AE","76.022"
"AR","61.829"
"AM","55.897"
"AU","63.788"
"AT","58.753"
"AZ","63.323"
"BI","82.027"
"BE","51.054"
"BJ","71.88"
"BF","75.619"
"BD","57.615"
"BG","50.277"
"BH","66.763"
"BS","75.452"
"BA","48.918"
"BY","60.038"
"BZ","62.782"
"BO","71.683"
"BR","66.114"
"BB","68.977"
"BN","67.372"
"BT","68.842"
"BW","61.192"
"CF","71.383"
"CA","67.059"
"TD","72.515"
"CH","67.801"
"CL","54.358"
"CN","74.852"
"CI","64.189"
"CM","76.065"
"CD","72.305"
"CG","68.336"
"CO","63.324"
"KM","41.845"
"CV","60.069"
"CR","61.538"
"CU","51.963"
"CY","63.054"
"CZ","59.37"
"DE","57.91"
"DJ","60.988"
"DK","65.518"
"DO","64.767"
"DZ","42.873"
"EC","68.712"
"EG","45.58"
"ER","79.803"
"EH","54.255"
"ES","54.835"
"EE","58.841"
"ET","83.392"
"FI","61.032"
"FJ","56.743"
"FR","56.133"
"GA","47.252"
"GB","61.363"
"GE","64.949"
"GH","75.08"
"GN","65.199"
"GM","58.099"
"GW","71.857"
"GQ","57.799"
"GR","53.035"
"GT","62.763"
"GU","68.798"
"GY","56.014"
"HK","61.21"
"HN","61.872"
"HR","52.33"
"HT","63.932"
"HU","49.615"
"ID","67.623"
"IN","59.941"
"IE","60.169"
"IR","45.913"
"IQ","41.226"
"IS","76.784"
"IL","60.784"
"IT","48.831"
"JM","65.923"
"JO","40.897"
"JP","61.175"
"KZ","69.825"
"KE","67.316"
"KG","63.997"
"KH","81.816"
"KR","61.4"
"KW","67.625"
"LA","79.352"
"LB","45.748"
"LR","55.947"
"LY","51.326"
"LC","64.955"
"LK","56.577"
"LS","71.639"
"LT","60.149"
"LU","53.197"
"LV","56.963"
"MO","62.344"
"MA","50.887"
"MD","49.98"
"MG","86.704"
"MV","59.713"
"MX","59.375"
"MK","53.549"
"ML","51.229"
"MT","49.757"
"MM","70.427"
"ME","50.906"
"MN","59.794"
"MZ","85.686"
"MR","51.029"
"MU","58.97"
"MW","77.188"
"MY","61.324"
"NA","57.427"
"NC","66.048"
"NE","78.922"
"NG","55.021"
"NI","62.197"
"NL","64.083"
"NO","65.836"
"NP","84.886"
"NZ","65.797"
"OM","55.409"
"PK","51.167"
"PA","63.814"
"PE","73.225"
"PH","62.276"
"PG","72.478"
"PL","54.972"
"PR","47.095"
"KP","81.715"
"PT","61.939"
"PY","70.102"
"PS","39.396"
"PF","57.415"
"QA","77.885"
"RO","55.496"
"RU","60.843"
"RW","86.421"
"SA","49.733"
"SD","49.674"
"SN","51.426"
"SG","63.779"
"SB","73.153"
"SL","64.286"
"SV","61.834"
"SO","46.95"
"RS","55.302"
"SS","74.216"
"ST","55.665"
"SR","51.717"
"SK","60.234"
"SI","56.467"
"SE","62.533"
"SZ","52.623"
"SY","49.04"
"TG","80.576"
"TH","73.258"
"TJ","58.226"
"TM","63.44"
"TL","53.459"
"TO","59.617"
"TT","62.452"
"TN","46.471"
"TR","46.944"
"TW","57.264"
"TZ","83.005"
"UG","70.243"
"UA","55.51"
"UY","62.691"
"US","65.314"
"UZ","63.056"
"VC","67.129"
"VE","63.613"
"VI","64.977"
"VN","76.977"
"VU","70.439"
"WS","33.481"
"YE","43.611"
"ZA","52.865"
"ZM","79.458"
"ZW","80.344"
