,economia_20
"AF","54.238"
"AO","77.629"
"AL","56.07"
"AE","79.654"
"AR","59.848"
"AM","60.139"
"AU","64.806"
"AT","60.333"
"AZ","66.107"
"BI","78.874"
"BE","53.154"
"BJ","70.884"
"BF","66.487"
"BD","56.499"
"BG","53.442"
"BH","72.197"
"BS","75.789"
"BA","46.596"
"BY","64.007"
"BZ","67.074"
"BO","67.416"
"BR","63.672"
"BB","65.916"
"BN","67.092"
"BT","66.787"
"BW","71.886"
"CF","71.473"
"CA","65.197"
"TD","71.143"
"CH","68.42"
"CL","62.304"
"CN","68.932"
"CI","57.315"
"CM","76.213"
"CD","72.421"
"CG","69.671"
"CO","70.372"
"KM","43.095"
"CV","60.397"
"CR","59.538"
"CU","54.338"
"CY","62.785"
"CZ","59.929"
"DE","60.478"
"DJ","58.993"
"DK","63.135"
"DO","66.746"
"DZ","41.434"
"EC","68.252"
"EG","47.995"
"ER","81.351"
"EH","55.812"
"ES","57.805"
"EE","62.75"
"ET","82.461"
"FI","58.27"
"FJ","58.246"
"FR","55.213"
"GA","51.433"
"GB","62.343"
"GE","67.637"
"GH","76.93"
"GN","64.222"
"GM","59.268"
"GW","71.629"
"GQ","59.233"
"GR","52.868"
"GT","62.017"
"GU","64.992"
"GY","57.699"
"HK","60.376"
"HN","68.101"
"HR","51.303"
"HT","68.122"
"HU","55.563"
"ID","66.282"
"IN","53.788"
"IE","59.991"
"IR","44.15"
"IQ","46.471"
"IS","77.305"
"IL","64.147"
"IT","48.617"
"JM","67.229"
"JO","39.093"
"JP","60.213"
"KZ","71.003"
"KE","65.406"
"KG","61.644"
"KH","84.636"
"KR","62.63"
"KW","69.027"
"LA","78.273"
"LB","47.191"
"LR","55.672"
"LY","52.475"
"LC","68.336"
"LK","53.542"
"LS","66.462"
"LT","60.548"
"LU","57.884"
"LV","60.623"
"MO","70.811"
"MA","48.997"
"MD","42.449"
"MG","86.479"
"MV","65.834"
"MX","61.311"
"MK","54.96"
"ML","71.501"
"MT","54.455"
"MM","65.077"
"ME","48.435"
"MN","59.339"
"MZ","78.746"
"MR","49.415"
"MU","58.686"
"MW","76.984"
"MY","64.513"
"NA","61.694"
"NC","62.732"
"NE","78.898"
"NG","55.147"
"NI","66.622"
"NL","63.517"
"NO","64.234"
"NP","84.206"
"NZ","69.212"
"OM","70.183"
"PK","54.443"
"PA","66.925"
"PE","76.648"
"PH","62.314"
"PG","69.915"
"PL","56.582"
"PR","41.62"
"KP","80.467"
"PT","58.196"
"PY","70.408"
"PS","45.879"
"PF","54.832"
"QA","86.9"
"RO","53.224"
"RU","63.532"
"RW","86.153"
"SA","56.124"
"SD","46.484"
"SN","57.204"
"SG","68.463"
"SB","71.467"
"SL","57.91"
"SV","61.403"
"SO","46.11"
"RS","53.504"
"SS","72.336"
"ST","58.127"
"SR","53.416"
"SK","59.794"
"SI","56.257"
"SE","64.04"
"SZ","54.29"
"SY","41.068"
"TG","77.57"
"TH","68.563"
"TJ","59.262"
"TM","65.458"
"TL","38.777"
"TO","59.468"
"TT","62.085"
"TN","46.897"
"TR","51.615"
"TW","58.218"
"TZ","83.32"
"UG","70.674"
"UA","54.204"
"UY","64.83"
"US","61.891"
"UZ","65.649"
"VC","69.552"
"VE","63.633"
"VI","60.612"
"VN","78.216"
"VU","70.524"
"WS","31.53"
"YE","37.922"
"ZA","54.723"
"ZM","74.803"
"ZW","83.583"
