,economia_20
"AF","52.856"
"AO","77.89"
"AL","53.652"
"AE","81.492"
"AR","60.403"
"AM","60.771"
"AU","65.008"
"AT","60.434"
"AZ","64.547"
"BI","78.437"
"BE","53.493"
"BJ","70.827"
"BF","67.68"
"BD","56.702"
"BG","53.861"
"BH","71.519"
"BS","75.754"
"BA","47.314"
"BY","63.906"
"BZ","67.989"
"BO","69.305"
"BR","64.229"
"BB","67.377"
"BN","67.893"
"BT","66.098"
"BW","71.269"
"CF","71.851"
"CA","66.168"
"TD","71.578"
"CH","67.56"
"CL","61.989"
"CN","70.301"
"CI","58.938"
"CM","76.169"
"CD","72.514"
"CG","69.876"
"CO","70.504"
"KM","42.514"
"CV","59.632"
"CR","61.581"
"CU","55.081"
"CY","62.697"
"CZ","59.354"
"DE","60.321"
"DJ","59.093"
"DK","62.324"
"DO","65.814"
"DZ","43.684"
"EC","64.34"
"EG","49.372"
"ER","81.241"
"EH","55.792"
"ES","58.908"
"EE","61.285"
"ET","83.259"
"FI","59.048"
"FJ","58.299"
"FR","56.112"
"GA","50.113"
"GB","62.124"
"GE","66.669"
"GH","76.751"
"GN","64.504"
"GM","59.449"
"GW","71.37"
"GQ","58.701"
"GR","53.341"
"GT","61.299"
"GU","65.972"
"GY","56.99"
"HK","60.826"
"HN","63.501"
"HR","50.873"
"HT","66.939"
"HU","52.055"
"ID","67.35"
"IN","53.966"
"IE","60.554"
"IR","42.001"
"IQ","46.175"
"IS","75.095"
"IL","63.729"
"IT","48.316"
"JM","66.659"
"JO","39.281"
"JP","59.62"
"KZ","70.613"
"KE","65.839"
"KG","62.518"
"KH","84.79"
"KR","61.29"
"KW","70.508"
"LA","78.104"
"LB","46.483"
"LR","56.047"
"LY","52.957"
"LC","67.559"
"LK","55.041"
"LS","66.193"
"LT","58.284"
"LU","58.288"
"LV","59.459"
"MO","71.064"
"MA","49.222"
"MD","41.471"
"MG","87.841"
"MV","66.771"
"MX","61.866"
"MK","55.752"
"ML","69.867"
"MT","52.791"
"MM","66.391"
"ME","49.274"
"MN","59.85"
"MZ","79.314"
"MR","49.381"
"MU","58.58"
"MW","77.49"
"MY","63.783"
"NA","60.342"
"NC","63.025"
"NE","79.078"
"NG","55.099"
"NI","65.615"
"NL","64.501"
"NO","65"
"NP","83.887"
"NZ","67.57"
"OM","66.782"
"PK","52.284"
"PA","66.299"
"PE","77.964"
"PH","62.295"
"PG","70.639"
"PL","56.471"
"PR","42.923"
"KP","80.602"
"PT","59.204"
"PY","71.281"
"PS","43.211"
"PF","55.938"
"QA","86.154"
"RO","54.414"
"RU","63.436"
"RW","86.735"
"SA","54.349"
"SD","46.978"
"SN","56.765"
"SG","67.522"
"SB","71.66"
"SL","58.802"
"SV","62.199"
"SO","45.91"
"RS","52.137"
"SS","72.77"
"ST","58.125"
"SR","53.486"
"SK","59.198"
"SI","57.433"
"SE","63.845"
"SZ","53.255"
"SY","42.491"
"TG","77.977"
"TH","71.238"
"TJ","59.184"
"TM","65.037"
"TL","40.032"
"TO","59.825"
"TT","63.268"
"TN","47.493"
"TR","49.65"
"TW","58.696"
"TZ","83.476"
"UG","70.98"
"UA","55.532"
"UY","64.875"
"US","62.517"
"UZ","64.916"
"VC","69.529"
"VE","64.411"
"VI","62.067"
"VN","78.147"
"VU","70.394"
"WS","32.236"
"YE","37.495"
"ZA","53.221"
"ZM","75.176"
"ZW","83.022"
