,economia_20
"AF","51.807"
"AO","77.847"
"AL","62.968"
"AE","74.707"
"AR","60.74"
"AM","57.804"
"AU","63.66"
"AT","58.532"
"AZ","63.682"
"BI","86.803"
"BE","50.323"
"BJ","72.636"
"BF","80.292"
"BD","56.831"
"BG","53.964"
"BH","65.267"
"BS","75.209"
"BA","50.144"
"BY","58.995"
"BZ","59.018"
"BO","69.82"
"BR","63.893"
"BB","69.52"
"BN","66.492"
"BT","63.218"
"BW","61.338"
"CF","71.799"
"CA","64.221"
"TD","72.394"
"CH","67.553"
"CL","54.988"
"CN","78.498"
"CI","66.545"
"CM","77.304"
"CD","72.21"
"CG","67.752"
"CO","57.067"
"KM","42.745"
"CV","62.073"
"CR","57.471"
"CU","51.606"
"CY","60.386"
"CZ","61.055"
"DE","57.969"
"DJ","62.381"
"DK","65.399"
"DO","64.221"
"DZ","44.937"
"EC","65.425"
"EG","45.919"
"ER","82.328"
"EH","52.494"
"ES","50.316"
"EE","61.201"
"ET","79.242"
"FI","59.173"
"FJ","59.356"
"FR","55.59"
"GA","46.93"
"GB","60.865"
"GE","66.869"
"GH","74.991"
"GN","65.609"
"GM","57.594"
"GW","72.932"
"GQ","60.358"
"GR","52.299"
"GT","62.059"
"GU","70.903"
"GY","58.552"
"HK","61.574"
"HN","66.5"
"HR","55.073"
"HT","65.31"
"HU","48.097"
"ID","65.751"
"IN","60.191"
"IE","54.754"
"IR","42.964"
"IQ","42.463"
"IS","75.511"
"IL","61.146"
"IT","47.432"
"JM","68.82"
"JO","42.609"
"JP","63.693"
"KZ","71.476"
"KE","72.301"
"KG","64.302"
"KH","80.399"
"KR","62.028"
"KW","67.71"
"LA","80.841"
"LB","43.588"
"LR","57.044"
"LY","49.423"
"LC","63.457"
"LK","55.798"
"LS","74.678"
"LT","61.501"
"LU","50.811"
"LV","59.942"
"MO","67.673"
"MA","50.832"
"MD","51.283"
"MG","86.532"
"MV","51.495"
"MX","59.877"
"MK","54.588"
"ML","50.572"
"MT","49.704"
"MM","72.529"
"ME","52.361"
"MN","59.757"
"MZ","83.903"
"MR","51.84"
"MU","59.87"
"MW","77.203"
"MY","61.668"
"NA","55.324"
"NC","66.754"
"NE","78.447"
"NG","55.57"
"NI","59.394"
"NL","58.982"
"NO","64.441"
"NP","86.173"
"NZ","65.036"
"OM","59.198"
"PK","49.762"
"PA","62.374"
"PE","65.685"
"PH","62.457"
"PG","70.661"
"PL","57.885"
"PR","46.974"
"KP","82.919"
"PT","58.729"
"PY","69.545"
"PS","39.273"
"PF","59.995"
"QA","78.849"
"RO","65.898"
"RU","61.189"
"RW","87.158"
"SA","50.5"
"SD","51.687"
"SN","52.795"
"SG","65.088"
"SB","70.426"
"SL","64.538"
"SV","60.665"
"SO","48.277"
"RS","56.825"
"SS","74.356"
"ST","54.095"
"SR","50.484"
"SK","60.193"
"SI","57.61"
"SE","63.56"
"SZ","54.021"
"SY","51.829"
"TG","81.594"
"TH","74.933"
"TJ","57.868"
"TM","62.846"
"TL","62.392"
"TO","59.728"
"TT","61.024"
"TN","48.509"
"TR","52.994"
"TW","58.556"
"TZ","83.241"
"UG","69.914"
"UA","59.048"
"UY","62.449"
"US","65.919"
"UZ","62.672"
"VC","64.482"
"VE","63.048"
"VI","65.514"
"VN","77.32"
"VU","70.192"
"WS","34.36"
"YE","45.967"
"ZA","53.212"
"ZM","79.239"
"ZW","73.724"
