;populacao_7
"AF";"047"
"AL";"138"
"DZ";"1295"
"AO";"071"
"AG";"008"
"AR";"11058"
"AM";"460"
"AW";"005"
"AU";"7156"
"AT";"2117"
"AZ";"165"
"BS";"039"
"BH";"008"
"BD";"24723"
"BB";"020"
"BY";"750"
"BE";"3039"
"BZ";"001"
"BJ";"050"
"BT";"085"
"BO";"1208"
"BA";"416"
"BW";"008"
"BR";"39911"
"BN";"006"
"BG";"313"
"BF";"001"
"BI";"038"
"CV";"004"
"KH";"067"
"CM";"101"
"CA";"13133"
"CF";"019"
"TD";"033"
"CL";"7395"
"CN";"98512"
"HK";"4613"
"MO";"114"
"TW";"5870"
"CO";"5305"
"KM";"001"
"CG";"030"
"CR";"851"
"CI";"012"
"HR";"924"
"CU";"5827"
"CW";"061"
"CY";"124"
"CZ";"1066"
"KP";"416"
"CD";"228"
"DK";"1647"
"DJ";"005"
"DO";"4775"
"EC";"1474"
"EG";"1156"
"SV";"527"
"GQ";"004"
"ER";"057"
"EE";"264"
"ET";"580"
"FJ";"010"
"FI";"1521"
"FR";"34376"
"GF";"015"
"PF";"014"
"GA";"024"
"GM";"000"
"GE";"135"
"DE";"19525"
"GH";"046"
"GR";"3476"
"GD";"007"
"GP";"392"
"GU";"013"
"GT";"513"
"GN";"005"
"GW";"000"
"GY";"005"
"HT";"356"
"HN";"715"
"HU";"1476"
"IS";"075"
"IN";"50622"
"ID";"1047"
"IR";"1030"
"IQ";"177"
"IE";"751"
"IL";"2071"
"IT";"27637"
"JM";"660"
"JP";"110217"
"JO";"046"
"KZ";"268"
"KE";"243"
"KI";"000"
"KW";"002"
"KG";"036"
"LA";"023"
"LV";"224"
"LB";"279"
"LS";"013"
"LR";"002"
"LY";"045"
"LT";"415"
"LU";"082"
"MG";"162"
"MW";"020"
"MY";"291"
"MV";"015"
"ML";"007"
"MT";"067"
"MQ";"296"
"MR";"003"
"MU";"173"
"YT";"024"
"MX";"22276"
"FM";"018"
"FM";"001"
"MN";"033"
"ME";"023"
"MA";"029"
"MZ";"104"
"MM";"290"
"NA";"009"
"NP";"134"
"NL";"3921"
"NC";"013"
"NZ";"866"
"NI";"1234"
"NE";"006"
"NG";"035"
"NO";"1384"
"OM";"254"
"PK";"1035"
"PA";"1080"
"PG";"161"
"PY";"534"
"PE";"3956"
"PH";"581"
"PL";"5969"
"PT";"2941"
"PR";"2436"
"QA";"016"
"KR";"7458"
"MD";"127"
"RE";"307"
"RO";"2078"
"RU";"9366"
"RW";"104"
"LC";"085"
"VC";"016"
"WS";"013"
"ST";"002"
"SA";"410"
"SN";"010"
"RS";"513"
"SC";"009"
"SL";"000"
"SG";"1237"
"SK";"467"
"SI";"392"
"SB";"002"
"SO";"045"
"ZA";"1324"
"SS";"041"
"ES";"18138"
"LK";"1806"
"PS";"017"
"SD";"347"
"SR";"029"
"SZ";"004"
"SE";"2893"
"CH";"2130"
"SY";"208"
"TJ";"383"
"MK";"026"
"TH";"11118"
"TL";"003"
"TG";"000"
"TO";"008"
"TT";"125"
"TN";"378"
"TR";"1530"
"TM";"083"
"UG";"133"
"UA";"3042"
"AE";"043"
"GB";"22690"
"TZ";"262"
"US";"93695"
"VI";"015"
"UY";"2062"
"UZ";"1811"
"VU";"001"
"VE";"6473"
"VN";"38243"
"EH";"001"
"YE";"075"
"ZM";"067"
"ZW";"114"
