;populacao_1
"AF";"12590286"
"AL";"2411229"
"DZ";"16709099"
"AS";"29932"
"AD";"30705"
"AO";"7682479"
"AI";"6629"
"AG";"71609"
"AR";"26066975"
"AM";"2832757"
"AW";"60657"
"AU";"13831206"
"AT";"7637689"
"AZ";"5674137"
"BS";"188882"
"BH";"266543"
"BD";"71305923"
"BB";"246034"
"BY";"9316955"
"BE";"9771586"
"BZ";"133260"
"BJ";"3265165"
"BM";"54990"
"BT";"349982"
"BO";"5009257"
"BA";"3985103"
"BW";"825840"
"BR";"107612100"
"VG";"10476"
"BN";"161671"
"BG";"8738361"
"BF";"6154545"
"BI";"3671494"
"CV";"272423"
"KH";"7522593"
"CM";"7457362"
"CA";"23156209"
"KY";"12244"
"CF";"2017372"
"TD";"4087948"
"CL";"10435534"
"CN";"920945083"
"HK";"4236002"
"MO";"241628"
"TW";"16232672"
"CO";"24756973"
"KM";"257290"
"CG";"1590039"
"CK";"20349"
"CR";"2097407"
"CI";"6608609"
"HR";"4500865"
"CU";"9438442"
"CW";"150258"
"CY";"649755"
"CZ";"10070144"
"KP";"16274740"
"CD";"22902319"
"DK";"5062729"
"DJ";"224183"
"DM";"72094"
"DO";"5149935"
"EC";"6987391"
"EG";"39187702"
"SV";"4147525"
"GQ";"259747"
"ER";"2075965"
"EE";"1422042"
"ET";"32566821"
"FO";"41407"
"FK";"1917"
"FJ";"576595"
"FI";"4718749"
"FR";"53010730"
"GF";"56223"
"PF";"130619"
"GA";"649716"
"GM";"521070"
"GE";"4873619"
"DE";"78866498"
"GH";"9831407"
"GI";"29578"
"GR";"9009917"
"GL";"49586"
"GD";"92448"
"GP";"326966"
"GU";"93352"
"GT";"6433728"
"GN";"4364514"
"GW";"778470"
"GY";"745841"
"HT";"5140357"
"VA";"728"
"HN";"3153261"
"HU";"10527270"
"IS";"218070"
"IN";"621301720"
"ID";"130724115"
"IR";"32730554"
"IQ";"11684589"
"IE";"3184126"
"IM";"59478"
"IL";"3336760"
"IT";"55330694"
"JM";"2027737"
"JP";"112423055"
"JO";"2062918"
"KZ";"14130071"
"KE";"13486629"
"KI";"55169"
"KW";"1024940"
"KG";"3291077"
"LA";"3051577"
"LV";"2469436"
"LB";"2575690"
"LS";"1150635"
"LR";"1625013"
"LY";"2645139"
"LI";"23432"
"LT";"3298873"
"LU";"353983"
"MG";"7556026"
"MW";"5292808"
"MY";"12162369"
"MV";"136519"
"ML";"6482278"
"MT";"322821"
"MH";"25576"
"MQ";"327838"
"MR";"1328686"
"MU";"892211"
"YT";"45483"
"MX";"60872399"
"FM";"271704"
"MC";"25197"
"MN";"1479651"
"ME";"554262"
"MS";"11781"
"MA";"17803698"
"MZ";"10344494"
"MM";"29721967"
"NA";"904839"
"NR";"7068"
"NP";"13325814"
"NL";"13683291"
"NC";"130264"
"NZ";"3082633"
"NI";"2796746"
"NE";"5184811"
"NG";"63373572"
"NU";"3976"
"MP";"15117"
"NO";"4008031"
"OM";"882044"
"PK";"66787901"
"PW";"12278"
"PA";"1745205"
"PG";"2878156"
"PY";"2790962"
"PE";"15229947"
"PH";"41295124"
"PL";"33966572"
"PT";"9224059"
"PR";"2931886"
"QA";"164413"
"KR";"35386507"
"MD";"3838910"
"RE";"484777"
"RO";"21665643"
"RU";"133784384"
"RW";"4359092"
"SH";"5175"
"KN";"44276"
"LC";"109769"
"PM";"5883"
"VC";"95611"
"WS";"151387"
"SM";"19735"
"ST";"82607"
"SA";"7428703"
"SN";"4936209"
"RS";"8497170"
"SC";"59590"
"SL";"2993876"
"SG";"2259748"
"SX";"9557"
"SK";"4752540"
"SI";"1742623"
"SB";"193445"
"SO";"3880320"
"ZA";"26212405"
"SS";"4119438"
"ES";"35975317"
"LK";"13755161"
"PS";"1321421"
"SD";"12144135"
"SR";"362654"
"SZ";"517024"
"SE";"8197340"
"CH";"6356185"
"SY";"7535714"
"TJ";"3390935"
"MK";"1803010"
"TH";"42334954"
"TL";"664984"
"TG";"2410446"
"TK";"1572"
"TO";"88348"
"TT";"1011490"
"TN";"5652476"
"TR";"39277211"
"TM";"2525361"
"TC";"6548"
"TV";"7677"
"UG";"10827147"
"UA";"48758987"
"AE";"554324"
"GB";"56211947"
"TZ";"15980301"
"US";"219205296"
"VI";"86470"
"UY";"2830172"
"UZ";"13892638"
"VU";"99872"
"VE";"13360987"
"VN";"48729392"
"WF";"9120"
"EH";"74954"
"YE";"6830692"
"ZM";"4964831"
"ZW";"6115370"
