;populacao_1
"AF";"72356276"
"AL";"1940549"
"DZ";"62671784"
"AS";"46960"
"AD";"65111"
"AO";"144539981"
"AI";"13410"
"AG";"126227"
"AR";"58526221"
"AM";"2081217"
"AW";"100052"
"AU";"39831668"
"AT";"8312877"
"AZ";"10029543"
"BS";"477245"
"BH";"2396240"
"BD";"188338816"
"BB";"261706"
"BY";"7754505"
"BE";"12863112"
"BZ";"685176"
"BJ";"39135904"
"BM";"44512"
"BT";"921051"
"BO";"18031991"
"BA";"2416819"
"BW";"3805764"
"BR";"206257958"
"VG";"36410"
"BN";"509197"
"BG";"4138177"
"BF";"72178105"
"BI";"46470435"
"CV";"748776"
"KH";"23322830"
"CM";"80989049"
"CA";"50160738"
"KY";"95094"
"CF";"13034570"
"TD";"55072068"
"CL";"19647078"
"CN";"1102475450"
"HK";"8170698"
"MO";"1003558"
"TW";"18085164"
"CO";"48533022"
"KM";"2028157"
"CG";"20165952"
"CK";"16697"
"CR";"5363132"
"CI";"88718229"
"HR";"2737703"
"CU";"8748565"
"CW";"189301"
"CY";"1363425"
"CZ";"9041877"
"KP";"24677653"
"CD";"336057529"
"DK";"6728684"
"DJ";"1316122"
"DM";"63630"
"DO";"12890307"
"EC";"24839312"
"EG";"191350010"
"SV";"6108370"
"GQ";"4342414"
"ER";"13744780"
"EE";"943450"
"ET";"244580164"
"FO";"57494"
"FK";"2646"
"FJ";"909192"
"FI";"6095031"
"FR";"73265876"
"GF";"795291"
"PF";"308482"
"GA";"4730636"
"GM";"6739862"
"GE";"2752272"
"DE";"72755692"
"GH";"71545859"
"GI";"37325"
"GR";"7949986"
"GL";"46883"
"GD";"82789"
"GP";"365955"
"GU";"186536"
"GT";"32076970"
"GN";"43121330"
"GW";"5385219"
"GY";"670701"
"HT";"13631586"
"VA";"804"
"HN";"14006589"
"HU";"6801586"
"IS";"391009"
"IN";"1602017424"
"ID";"316961615"
"IR";"79001898"
"IQ";"135396930"
"IE";"6245244"
"IM";"103477"
"IL";"16161869"
"IT";"48936727"
"JM";"1822486"
"JP";"89125918"
"JO";"17102707"
"KZ";"25460275"
"KE";"134106797"
"KI";"229852"
"KW";"6155158"
"KG";"8875401"
"LA";"8830990"
"LV";"1220456"
"LB";"4743165"
"LS";"3851474"
"LR";"15797873"
"LY";"7776465"
"LI";"45205"
"LT";"2006946"
"LU";"953584"
"MG";"86742010"
"MW";"67945464"
"MY";"42958599"
"MV";"535053"
"ML";"74189589"
"MT";"368742"
"MH";"74087"
"MQ";"299328"
"MR";"13902661"
"MU";"1015508"
"YT";"699257"
"MX";"160659839"
"FM";"691224"
"MC";"55993"
"MN";"4479504"
"ME";"489588"
"MS";"4901"
"MA";"45740112"
"MZ";"117360436"
"MM";"57936924"
"NA";"5635746"
"NR";"9956"
"NP";"32907932"
"NL";"16806546"
"NC";"431925"
"NZ";"6111497"
"NI";"7599929"
"NE";"154536803"
"NG";"694557237"
"NU";"1802"
"MP";"41808"
"NO";"7842862"
"OM";"6930314"
"PK";"353751829"
"PW";"28967"
"PA";"6531589"
"PG";"18099425"
"PY";"9003176"
"PE";"42426987"
"PH";"172583042"
"PL";"23708615"
"PT";"7124057"
"PR";"2390008"
"QA";"4066076"
"KR";"41145395"
"MD";"2223664"
"RE";"977966"
"RO";"13019887"
"RU";"124520369"
"RW";"27796802"
"SH";"3789"
"KN";"58362"
"LC";"145220"
"PM";"7295"
"VC";"88039"
"WS";"270294"
"SM";"32599"
"ST";"555342"
"SA";"45406141"
"SN";"56551650"
"RS";"5954459"
"SC";"84795"
"SL";"16300020"
"SG";"5835720"
"SX";"60166"
"SK";"4063989"
"SI";"1695839"
"SB";"1382333"
"SO";"66868091"
"ZA";"77582110"
"SS";"38866972"
"ES";"37666643"
"LK";"16899516"
"PS";"14026590"
"SD";"124210435"
"SR";"609652"
"SZ";"2451561"
"SE";"12957860"
"CH";"10345817"
"SY";"38918013"
"TJ";"18262846"
"MK";"1576657"
"TH";"52179082"
"TL";"3562502"
"TG";"23039006"
"TK";"1583"
"TO";"157486"
"TT";"1060676"
"TN";"13706996"
"TR";"90987823"
"TM";"8444898"
"TC";"52054"
"TV";"17074"
"UG";"186426398"
"UA";"29673481"
"AE";"14745503"
"GB";"79827235"
"TZ";"255674875"
"US";"435665821"
"VI";"65632"
"UY";"3413165"
"UZ";"39929678"
"VU";"636294"
"VE";"43004034"
"VN";"111079345"
"WF";"9958"
"EH";"1236899"
"YE";"55042834"
"ZM";"77948303"
"ZW";"39274605"
