;populacao_1
"AF";"71993320"
"AL";"1837280"
"DZ";"62814647"
"AS";"44787"
"AD";"64451"
"AO";"154311019"
"AI";"13100"
"AG";"125281"
"AR";"58370260"
"AM";"1997038"
"AW";"98747"
"AU";"40552333"
"AT";"8256496"
"AZ";"9869855"
"BS";"474094"
"BH";"2354367"
"BD";"183604470"
"BB";"259565"
"BY";"7703356"
"BE";"12920100"
"BZ";"687598"
"BJ";"41007740"
"BM";"43384"
"BT";"899686"
"BO";"18056386"
"BA";"2340932"
"BW";"3805860"
"BR";"200774505"
"VG";"36084"
"BN";"501707"
"BG";"4038814"
"BF";"75651639"
"BI";"49285379"
"CV";"738220"
"KH";"23179296"
"CM";"84845301"
"CA";"50675266"
"KY";"96583"
"CF";"13432708"
"TD";"57521561"
"CL";"19343221"
"CN";"1072518596"
"HK";"8191445"
"MO";"1017020"
"TW";"17596320"
"CO";"47269911"
"KM";"2080599"
"CG";"21360802"
"CK";"16341"
"CR";"5247235"
"CI";"93889433"
"HR";"2658317"
"CU";"8517743"
"CW";"189329"
"CY";"1349558"
"CZ";"8990017"
"KP";"24317792"
"CD";"351969317"
"DK";"6759801"
"DJ";"1299918"
"DM";"61229"
"DO";"12657220"
"EC";"24725840"
"EG";"194498197"
"SV";"5873823"
"GQ";"4492376"
"ER";"14144954"
"EE";"924380"
"ET";"247234529"
"FO";"57520"
"FK";"2620"
"FJ";"889281"
"FI";"6111888"
"FR";"73652809"
"GF";"824190"
"PF";"303179"
"GA";"4839822"
"GM";"6923093"
"GE";"2679812"
"DE";"72055949"
"GH";"73544161"
"GI";"37336"
"GR";"7766564"
"GL";"45891"
"GD";"78484"
"GP";"358389"
"GU";"183512"
"GT";"32172157"
"GN";"45025738"
"GW";"5578226"
"GY";"642349"
"HT";"13384279"
"VA";"804"
"HN";"13848311"
"HU";"6650545"
"IS";"388356"
"IN";"1574797201"
"ID";"313660544"
"IR";"76667127"
"IQ";"142513569"
"IE";"6311390"
"IM";"104021"
"IL";"16535163"
"IT";"48574826"
"JM";"1685261"
"JP";"87442977"
"JO";"17242780"
"KZ";"25650770"
"KE";"137384135"
"KI";"235097"
"KW";"6192779"
"KG";"8897809"
"LA";"8632672"
"LV";"1196089"
"LB";"4594249"
"LS";"3882495"
"LR";"16522941"
"LY";"7674391"
"LI";"45542"
"LT";"1968942"
"LU";"971889"
"MG";"90776882"
"MW";"70837984"
"MY";"42585801"
"MV";"520186"
"ML";"77563590"
"MT";"362084"
"MH";"73551"
"MQ";"293684"
"MR";"14489677"
"MU";"984928"
"YT";"717540"
"MX";"157825851"
"FM";"687493"
"MC";"57474"
"MN";"4515683"
"ME";"475264"
"MS";"4831"
"MA";"45174846"
"MZ";"123688395"
"MM";"56824585"
"NA";"5724364"
"NR";"9742"
"NP";"31731982"
"NL";"16695179"
"NC";"434933"
"NZ";"6122565"
"NI";"7425055"
"NE";"167455204"
"NG";"730325352"
"NU";"1785"
"MP";"39713"
"NO";"7942770"
"OM";"6820026"
"PK";"354296824"
"PW";"28903"
"PA";"6550992"
"PG";"18446759"
"PY";"8884106"
"PE";"41953070"
"PH";"173187896"
"PL";"22773788"
"PT";"6943589"
"PR";"2262357"
"QA";"4040192"
"KR";"40174645"
"MD";"2120821"
"RE";"966992"
"RO";"12683171"
"RU";"124512823"
"RW";"28059365"
"SH";"3695"
"KN";"57367"
"LC";"139003"
"PM";"7237"
"VC";"84391"
"WS";"270403"
"SM";"32434"
"ST";"574656"
"SA";"45043753"
"SN";"59482235"
"RS";"5778633"
"SC";"83397"
"SL";"16435233"
"SG";"5703763"
"SX";"61105"
"SK";"3979425"
"SI";"1682873"
"SB";"1412914"
"SO";"71126692"
"ZA";"77379500"
"SS";"40334627"
"ES";"37273831"
"LK";"16275814"
"PS";"14447911"
"SD";"129394703"
"SR";"598903"
"SZ";"2461834"
"SE";"13106791"
"CH";"10392925"
"SY";"38814874"
"TJ";"18541062"
"MK";"1536438"
"TH";"50530584"
"TL";"3673506"
"TG";"23868799"
"TK";"1560"
"TO";"157986"
"TT";"1033537"
"TN";"13598730"
"TR";"89329723"
"TM";"8426093"
"TC";"52312"
"TV";"17283"
"UG";"196377860"
"UA";"29160406"
"AE";"14788066"
"GB";"80249247"
"TZ";"272357618"
"US";"439872947"
"VI";"62405"
"UY";"3352304"
"UZ";"39366925"
"VU";"651432"
"VE";"42633778"
"VN";"109875575"
"WF";"9769"
"EH";"1257515"
"YE";"54750720"
"ZM";"83524920"
"ZW";"39930170"
