;populacao_1
"AF";"8150447"
"AL";"1382878"
"DZ";"9609505"
"AS";"19729"
"AD";"8525"
"AO";"5004763"
"AI";"5640"
"AG";"52208"
"AR";"18579037"
"AM";"1510171"
"AW";"41760"
"AU";"9011190"
"AT";"6942619"
"AZ";"3233166"
"BS";"85773"
"BH";"128253"
"BD";"41169065"
"BB";"225260"
"BY";"7755061"
"BE";"8832697"
"BZ";"77687"
"BJ";"2287385"
"BM";"39966"
"BT";"193011"
"BO";"3305836"
"BA";"2878849"
"BW";"459238"
"BR";"60784892"
"VG";"7648"
"BN";"60120"
"BG";"7497873"
"BF";"4463168"
"BI";"2487390"
"CV";"196635"
"KH";"4913695"
"CM";"4620627"
"CA";"15303889"
"KY";"6467"
"CF";"1383073"
"TD";"2685204"
"CL";"6756969"
"CN";"601971218"
"HK";"2374539"
"MO";"195132"
"TW";"8725467"
"CO";"13824726"
"KM";"172853"
"CG";"899822"
"CK";"16071"
"CR";"1082877"
"CI";"2939219"
"HR";"3995135"
"CU";"6424172"
"CW";"114346"
"CY";"521184"
"CZ";"9290488"
"KP";"9972436"
"CD";"13222518"
"DK";"4411657"
"DJ";"67872"
"DM";"53688"
"DO";"2688698"
"EC";"3852859"
"EG";"22901598"
"SV";"2374972"
"GQ";"237547"
"ER";"1224384"
"EE";"1148213"
"ET";"19560016"
"FO";"32159"
"FK";"2210"
"FJ";"324482"
"FI";"4191979"
"FR";"43117846"
"GF";"27987"
"PF";"67252"
"GA";"480767"
"GM";"292713"
"GE";"3667064"
"DE";"71233131"
"GH";"5504254"
"GI";"22720"
"GR";"7948525"
"GL";"25093"
"GD";"79432"
"GP";"228879"
"GU";"62053"
"GT";"3517653"
"GN";"3271313"
"GW";"567404"
"GY";"465172"
"HT";"3450850"
"VA";"894"
"HN";"1723010"
"HU";"9768622"
"IS";"154157"
"IN";"402077026"
"ID";"75539737"
"IR";"18822603"
"IQ";"6360439"
"IE";"2913045"
"IM";"53367"
"IL";"1635781"
"IT";"48084812"
"JM";"1519786"
"JP";"87980318"
"JO";"644196"
"KZ";"7636830"
"KE";"6782287"
"KI";"35777"
"KW";"174091"
"KG";"1864495"
"LA";"1847775"
"LV";"1980395"
"LB";"1481959"
"LS";"776548"
"LR";"991230"
"LY";"1214827"
"LI";"14568"
"LT";"2608522"
"LU";"303451"
"MG";"4444288"
"MW";"3187173"
"MY";"6837358"
"MV";"78016"
"ML";"4919547"
"MT";"313370"
"MH";"13784"
"MQ";"239146"
"MR";"727437"
"MU";"553626"
"YT";"18094"
"MX";"31599801"
"FM";"167560"
"MC";"19264"
"MN";"838785"
"ME";"433135"
"MS";"14550"
"MA";"10162684"
"MZ";"6579634"
"MM";"18492475"
"NA";"526042"
"NR";"3481"
"NP";"9140059"
"NL";"10569688"
"NC";"66278"
"NZ";"2088483"
"NI";"1459854"
"NE";"2875274"
"NG";"40370373"
"NU";"4685"
"MP";"7674"
"NO";"3398905"
"OM";"486312"
"PK";"39711643"
"PW";"8014"
"PA";"954268"
"PG";"1792140"
"PY";"1631186"
"PE";"8559718"
"PH";"21416100"
"PL";"26764864"
"PT";"8604733"
"PR";"2233405"
"QA";"34042"
"KR";"20880428"
"MD";"2556590"
"RE";"284080"
"RO";"17243818"
"RU";"109537789"
"RW";"2448825"
"SH";"4979"
"KN";"47737"
"LC";"86106"
"PM";"4691"
"VC";"72022"
"WS";"91696"
"SM";"13511"
"ST";"58234"
"SA";"3464552"
"SN";"2737833"
"RS";"7153364"
"SC";"38455"
"SL";"2132731"
"SG";"1239681"
"SX";"2009"
"SK";"3741211"
"SI";"1514784"
"SB";"99215"
"SO";"2443625"
"ZA";"15002729"
"SS";"2685325"
"ES";"28887349"
"LK";"8591028"
"PS";"968648"
"SD";"6373308"
"SR";"243088"
"SZ";"299486"
"SE";"7220064"
"CH";"4912886"
"SY";"3797624"
"TJ";"1742345"
"MK";"1370978"
"TH";"23060430"
"TL";"454968"
"TG";"1461520"
"TK";"1559"
"TO";"54150"
"TT";"717156"
"TN";"3894387"
"TR";"23668906"
"TM";"1325434"
"TC";"5093"
"TV";"5473"
"UG";"5748208"
"UA";"39471674"
"AE";"76460"
"GB";"50945397"
"TZ";"8503221"
"US";"168827613"
"VI";"29349"
"UY";"2342042"
"UZ";"7084378"
"VU";"53330"
"VE";"6500641"
"VN";"27370702"
"WF";"7609"
"EH";"19837"
"YE";"4692418"
"ZM";"2562483"
"ZW";"3103899"
