;populacao_1
"AF";"71619483"
"AL";"1778938"
"DZ";"62823820"
"AS";"43440"
"AD";"64071"
"AO";"160036741"
"AI";"12921"
"AG";"124626"
"AR";"58223853"
"AM";"1949976"
"AW";"97948"
"AU";"40962609"
"AT";"8231488"
"AZ";"9777614"
"BS";"472181"
"BH";"2324206"
"BD";"180628709"
"BB";"258253"
"BY";"7675213"
"BE";"12953534"
"BZ";"688290"
"BJ";"42064272"
"BM";"42737"
"BT";"886911"
"BO";"18044240"
"BA";"2300140"
"BW";"3800503"
"BR";"197564243"
"VG";"35877"
"BN";"497200"
"BG";"3982155"
"BF";"77599489"
"BI";"50912730"
"CV";"731338"
"KH";"23070925"
"CM";"87017602"
"CA";"50969976"
"KY";"97363"
"CF";"13644671"
"TD";"58877792"
"CL";"19162691"
"CN";"1056175305"
"HK";"8216630"
"MO";"1026715"
"TW";"17348574"
"CO";"46519200"
"KM";"2108110"
"CG";"22051840"
"CK";"16122"
"CR";"5178942"
"CI";"96893344"
"HR";"2613828"
"CU";"8389910"
"CW";"189158"
"CY";"1341352"
"CZ";"8962319"
"KP";"24098968"
"CD";"360761393"
"DK";"6776645"
"DJ";"1289587"
"DM";"59848"
"DO";"12503383"
"EC";"24627514"
"EG";"196073936"
"SV";"5730770"
"GQ";"4574218"
"ER";"14358866"
"EE";"914077"
"ET";"248313819"
"FO";"57457"
"FK";"2607"
"FJ";"876766"
"FI";"6120952"
"FR";"73860834"
"GF";"840178"
"PF";"299868"
"GA";"4895418"
"GM";"7014859"
"GE";"2637784"
"DE";"71708493"
"GH";"74613028"
"GI";"37323"
"GR";"7660144"
"GL";"45314"
"GD";"75965"
"GP";"353336"
"GU";"181538"
"GT";"32169270"
"GN";"46087988"
"GW";"5683782"
"GY";"625716"
"HT";"13226496"
"VA";"806"
"HN";"13735257"
"HU";"6567021"
"IS";"386690"
"IN";"1557620765"
"ID";"311481632"
"IR";"75369553"
"IQ";"146605271"
"IE";"6343268"
"IM";"104276"
"IL";"16735010"
"IT";"48355329"
"JM";"1606522"
"JP";"86521837"
"JO";"17293417"
"KZ";"25718832"
"KE";"139055720"
"KI";"237811"
"KW";"6208941"
"KG";"8897881"
"LA";"8506900"
"LV";"1182282"
"LB";"4513109"
"LS";"3894662"
"LR";"16930543"
"LY";"7605955"
"LI";"45718"
"LT";"1948411"
"LU";"982306"
"MG";"93068990"
"MW";"72429602"
"MY";"42357806"
"MV";"512259"
"ML";"79414980"
"MT";"358717"
"MH";"73084"
"MQ";"290262"
"MR";"14819492"
"MU";"967613"
"YT";"726892"
"MX";"155992010"
"FM";"684438"
"MC";"58307"
"MN";"4530079"
"ME";"466985"
"MS";"4780"
"MA";"44799512"
"MZ";"127297364"
"MM";"56176218"
"NA";"5766616"
"NR";"9611"
"NP";"31002712"
"NL";"16629385"
"NC";"436304"
"NZ";"6126539"
"NI";"7314609"
"NE";"175061320"
"NG";"750585940"
"NU";"1772"
"MP";"38425"
"NO";"7998012"
"OM";"6747983"
"PK";"354016937"
"PW";"28834"
"PA";"6554449"
"PG";"18625438"
"PY";"8807634"
"PE";"41630771"
"PH";"173329424"
"PL";"22275957"
"PT";"6837877"
"PR";"2189566"
"QA";"4020839"
"KR";"39664540"
"MD";"2066494"
"RE";"959113"
"RO";"12495344"
"RU";"124458820"
"RW";"28150111"
"SH";"3643"
"KN";"56763"
"LC";"135454"
"PM";"7201"
"VC";"82233"
"WS";"270014"
"SM";"32360"
"ST";"585275"
"SA";"44783072"
"SN";"61159381"
"RS";"5679273"
"SC";"82525"
"SL";"16479983"
"SG";"5622217"
"SX";"61630"
"SK";"3933811"
"SI";"1676599"
"SB";"1428595"
"SO";"73581259"
"ZA";"77175658"
"SS";"41138744"
"ES";"37032117"
"LK";"15900322"
"PS";"14672994"
"SD";"132328111"
"SR";"592255"
"SZ";"2463844"
"SE";"13200113"
"CH";"10421996"
"SY";"38669554"
"TJ";"18681967"
"MK";"1514429"
"TH";"49578419"
"TL";"3732496"
"TG";"24321735"
"TK";"1541"
"TO";"158150"
"TT";"1017839"
"TN";"13525161"
"TR";"88285717"
"TM";"8403219"
"TC";"52403"
"TV";"17389"
"UG";"201970572"
"UA";"28870659"
"AE";"14796067"
"GB";"80489450"
"TZ";"282107778"
"US";"442279321"
"VI";"60404"
"UY";"3315171"
"UZ";"39012885"
"VU";"659403"
"VE";"42367324"
"VN";"109175619"
"WF";"9642"
"EH";"1268097"
"YE";"54467604"
"ZM";"86838617"
"ZW";"40232710"
