;populacao_1
"AF";"33736494"
"AL";"2923352"
"DZ";"39871528"
"AS";"55537"
"AD";"78014"
"AO";"27859305"
"AI";"14611"
"AG";"99923"
"AR";"43417765"
"AM";"2916950"
"AW";"104341"
"AU";"23799556"
"AT";"8678657"
"AZ";"9617484"
"BS";"386838"
"BH";"1371855"
"BD";"161200886"
"BB";"284217"
"BY";"9485772"
"BE";"11287940"
"BZ";"359288"
"BJ";"10575952"
"BM";"62003"
"BT";"787386"
"BO";"10724705"
"BA";"3535961"
"BW";"2209197"
"BR";"205962108"
"VG";"30113"
"BN";"417542"
"BG";"7177396"
"BF";"18110624"
"BI";"10199270"
"CV";"532913"
"KH";"15517635"
"CM";"22834522"
"CA";"35949709"
"KY";"59963"
"CF";"4546100"
"TD";"14009413"
"CL";"17762681"
"CN";"1397028553"
"HK";"7245701"
"MO";"600942"
"TW";"23485755"
"CO";"48228697"
"KM";"777424"
"CG";"4995648"
"CK";"17449"
"CR";"4807852"
"CI";"23108472"
"HR";"4236016"
"CU";"11461432"
"CW";"158010"
"CY";"1160985"
"CZ";"10603762"
"KP";"25243917"
"CD";"76196619"
"DK";"5688695"
"DJ";"927414"
"DM";"73162"
"DO";"10528394"
"EC";"16144368"
"EG";"93778172"
"SV";"6312478"
"GQ";"1175389"
"ER";"4846976"
"EE";"1315321"
"ET";"99873033"
"FO";"48965"
"FK";"2898"
"FJ";"892149"
"FI";"5481966"
"FR";"64457201"
"GF";"268691"
"PF";"277690"
"GA";"1930175"
"GM";"1977590"
"GE";"3951524"
"DE";"81707789"
"GH";"27582821"
"GI";"34228"
"GR";"11217800"
"GL";"56377"
"GD";"106823"
"GP";"450418"
"GU";"161797"
"GT";"16252429"
"GN";"12091533"
"GW";"1770526"
"GY";"768514"
"HT";"10711061"
"VA";"803"
"HN";"8960829"
"HU";"9783925"
"IS";"330243"
"IN";"1309053980"
"ID";"258162113"
"IR";"79360487"
"IQ";"36115649"
"IE";"4700107"
"IM";"83167"
"IL";"8064547"
"IT";"59504212"
"JM";"2871934"
"JP";"127974958"
"JO";"9159302"
"KZ";"17749648"
"KE";"47236259"
"KI";"112407"
"KW";"3935794"
"KG";"5865401"
"LA";"6663967"
"LV";"1992663"
"LB";"5851479"
"LS";"2174645"
"LR";"4499621"
"LY";"6234955"
"LI";"37403"
"LT";"2931926"
"LU";"566741"
"MG";"24234088"
"MW";"17573607"
"MY";"30723155"
"MV";"418403"
"ML";"17467905"
"MT";"427616"
"MH";"52994"
"MQ";"385842"
"MR";"4182341"
"MU";"1259456"
"YT";"240020"
"MX";"125890949"
"FM";"518995"
"MC";"38307"
"MN";"2976877"
"ME";"628178"
"MS";"5124"
"MA";"34803322"
"MZ";"28010691"
"MM";"52403669"
"NA";"2425561"
"NR";"11260"
"NP";"28656282"
"NL";"16938499"
"NC";"269091"
"NZ";"4614532"
"NI";"6082035"
"NE";"19896965"
"NG";"181181744"
"NU";"1629"
"MP";"54816"
"NO";"5199836"
"OM";"4199810"
"PK";"189380513"
"PW";"21288"
"PA";"3969249"
"PG";"7919825"
"PY";"6639119"
"PE";"31376671"
"PH";"101716359"
"PL";"38265226"
"PT";"10418473"
"PR";"3673728"
"QA";"2481539"
"KR";"50593662"
"MD";"4065980"
"RE";"863363"
"RO";"19876621"
"RU";"143888004"
"RW";"11629553"
"SH";"4034"
"KN";"54288"
"LC";"177206"
"PM";"6290"
"VC";"109455"
"WS";"193759"
"SM";"32960"
"ST";"195553"
"SA";"31557144"
"SN";"14976994"
"RS";"8851280"
"SC";"93742"
"SL";"7237025"
"SG";"5535262"
"SX";"38750"
"SK";"5439318"
"SI";"2074788"
"SB";"587482"
"SO";"13908129"
"ZA";"55291225"
"SS";"11882136"
"ES";"46397664"
"LK";"20714040"
"PS";"4662884"
"SD";"38647803"
"SR";"553208"
"SZ";"1319011"
"SE";"9763565"
"CH";"8319769"
"SY";"18734987"
"TJ";"8548651"
"MK";"2079308"
"TH";"68657600"
"TL";"1240977"
"TG";"7416802"
"TK";"1252"
"TO";"106364"
"TT";"1360092"
"TN";"11273661"
"TR";"78271472"
"TM";"5565284"
"TC";"34339"
"TV";"11001"
"UG";"40144870"
"UA";"44657704"
"AE";"9154302"
"GB";"65397080"
"TZ";"53879957"
"US";"319929162"
"VI";"104977"
"UY";"3431552"
"UZ";"30976021"
"VU";"264603"
"VE";"31155134"
"VN";"93571567"
"WF";"12066"
"EH";"526216"
"YE";"26916207"
"ZM";"16100587"
"ZW";"15777451"
