;populacao_1
"AF";"66372235"
"AL";"2512604"
"DZ";"59885843"
"AS";"55324"
"AD";"74177"
"AO";"90769086"
"AI";"15211"
"AG";"126504"
"AR";"56824972"
"AM";"2574282"
"AW";"104556"
"AU";"34982925"
"AT";"8743040"
"AZ";"10906056"
"BS";"480991"
"BH";"2392228"
"BD";"202936785"
"BB";"274789"
"BY";"8353916"
"BE";"12579191"
"BZ";"627937"
"BJ";"27510929"
"BM";"50702"
"BT";"1000154"
"BO";"16720182"
"BA";"2909373"
"BW";"3590561"
"BR";"230318313"
"VG";"37676"
"BN";"540077"
"BG";"5069191"
"BF";"50055102"
"BI";"30333360"
"CV";"756160"
"KH";"22795622"
"CM";"57126770"
"CA";"46300685"
"KY";"84456"
"CF";"9948080"
"TD";"38831582"
"CL";"20725416"
"CN";"1304885395"
"HK";"8273460"
"MO";"916841"
"TW";"21730931"
"CO";"54027841"
"KM";"1615345"
"CG";"13396242"
"CK";"17900"
"CR";"5776036"
"CI";"59625535"
"HR";"3281802"
"CU";"10325507"
"CW";"183526"
"CY";"1397659"
"CZ";"9845284"
"KP";"26431705"
"CD";"230773102"
"DK";"6412389"
"DJ";"1340951"
"DM";"74841"
"DO";"13410451"
"EC";"23862704"
"EG";"164488575"
"SV";"6934767"
"GQ";"3239660"
"ER";"10707355"
"EE";"1096946"
"ET";"208332018"
"FO";"55564"
"FK";"2793"
"FJ";"988922"
"FI";"5924009"
"FR";"71107175"
"GF";"604412"
"PF";"325894"
"GA";"3857494"
"GM";"5160997"
"GE";"3231422"
"DE";"77361376"
"GH";"56617789"
"GI";"37258"
"GR";"9467039"
"GL";"52202"
"GD";"105470"
"GP";"407539"
"GU";"193376"
"GT";"28809025"
"GN";"30793678"
"GW";"4053357"
"GY";"799917"
"HT";"14261109"
"VA";"816"
"HN";"13759624"
"HU";"7916018"
"IS";"393569"
"IN";"1677394788"
"ID";"324481165"
"IR";"92443058"
"IQ";"93758258"
"IE";"5932808"
"IM";"99097"
"IL";"13534929"
"IT";"53185561"
"JM";"2542602"
"JP";"103988291"
"JO";"15153612"
"KZ";"23773466"
"KE";"106266321"
"KI";"192089"
"KW";"5797996"
"KG";"8410905"
"LA";"9324796"
"LV";"1435159"
"LB";"5383709"
"LS";"3421379"
"LR";"11224283"
"LY";"8174517"
"LI";"43481"
"LT";"2298706"
"LU";"836837"
"MG";"61632182"
"MW";"48184363"
"MY";"42968270"
"MV";"586493"
"ML";"51322530"
"MT";"410755"
"MH";"67058"
"MQ";"337352"
"MR";"10160497"
"MU";"1176653"
"YT";"551272"
"MX";"166904471"
"FM";"671273"
"MC";"47749"
"MN";"4223951"
"ME";"567834"
"MS";"5294"
"MA";"46574431"
"MZ";"79117963"
"MM";"62205983"
"NA";"4736685"
"NR";"11062"
"NP";"36352703"
"NL";"17311379"
"NC";"394753"
"NZ";"5836243"
"NI";"8007648"
"NE";"85972999"
"NG";"476049060"
"NU";"1817"
"MP";"49019"
"NO";"7086731"
"OM";"6997844"
"PK";"325099262"
"PW";"28336"
"PA";"6091604"
"PG";"15082612"
"PY";"9123230"
"PE";"42608764"
"PH";"159051709"
"PL";"30476717"
"PT";"8509664"
"PR";"3097598"
"QA";"3918166"
"KR";"48288513"
"MD";"3046995"
"RE";"1010816"
"RO";"15526333"
"RU";"130365288"
"RW";"23817492"
"SH";"4105"
"KN";"62943"
"LC";"176273"
"PM";"7427"
"VC";"105740"
"WS";"251017"
"SM";"34220"
"ST";"423615"
"SA";"46067330"
"SN";"39203640"
"RS";"7094855"
"SC";"93872"
"SL";"14076321"
"SG";"6468797"
"SX";"54176"
"SK";"4771122"
"SI";"1877370"
"SB";"1127284"
"SO";"42649847"
"ZA";"74929297"
"SS";"28754081"
"ES";"42755950"
"LK";"20017834"
"PS";"10863015"
"SD";"90967182"
"SR";"647229"
"SZ";"2215348"
"SE";"11985571"
"CH";"10034835"
"SY";"35978642"
"TJ";"15624619"
"MK";"1856907"
"TH";"62207926"
"TL";"2712117"
"TG";"17235164"
"TK";"1591"
"TO";"144955"
"TT";"1241681"
"TN";"14053678"
"TR";"96265026"
"TM";"8146324"
"TC";"49145"
"TV";"15332"
"UG";"124470067"
"UA";"34642919"
"AE";"13731274"
"GB";"76708104"
"TZ";"163448432"
"US";"401535603"
"VI";"82832"
"UY";"3643018"
"UZ";"41470196"
"VU";"519070"
"VE";"42624985"
"VN";"115724409"
"WF";"10695"
"EH";"1061357"
"YE";"51517443"
"ZM";"48731181"
"ZW";"32561327"
