;populacao_1
"AF";"10604346"
"AL";"2049151"
"DZ";"13744387"
"AS";"25885"
"AD";"21890"
"AO";"6523791"
"AI";"6283"
"AG";"64655"
"AR";"23261278"
"AM";"2401140"
"AW";"58386"
"AU";"12265087"
"AT";"7439579"
"AZ";"4960235"
"BS";"158627"
"BH";"200653"
"BD";"61579473"
"BB";"237199"
"BY";"8817942"
"BE";"9565595"
"BZ";"116061"
"BJ";"2791590"
"BM";"51147"
"BT";"279515"
"BO";"4324064"
"BA";"3675452"
"BW";"652843"
"BR";"90557064"
"VG";"9424"
"BN";"117950"
"BG";"8399919"
"BF";"5434041"
"BI";"3316233"
"CV";"257509"
"KH";"6778723"
"CM";"6208282"
"CA";"20751373"
"KY";"8631"
"CF";"1755344"
"TD";"3499352"
"CL";"9188822"
"CN";"782008729"
"HK";"3726705"
"MO";"233004"
"TW";"13913345"
"CO";"20905059"
"KM";"220575"
"CG";"1287516"
"CK";"20586"
"CR";"1746869"
"CI";"4834279"
"HR";"4389320"
"CU";"8413327"
"CW";"139680"
"CY";"598493"
"CZ";"9808040"
"KP";"13609982"
"CD";"18913203"
"DK";"4866068"
"DJ";"140462"
"DM";"69040"
"DO";"4250025"
"EC";"5730906"
"EG";"33377259"
"SV";"3477742"
"GQ";"301353"
"ER";"1718525"
"EE";"1333176"
"ET";"26946079"
"FO";"38200"
"FK";"2026"
"FJ";"498892"
"FI";"4594024"
"FR";"50127143"
"GF";"44310"
"PF";"103386"
"GA";"565873"
"GM";"425510"
"GE";"4593305"
"DE";"77841435"
"GH";"8221020"
"GI";"27694"
"GR";"8565665"
"GL";"43097"
"GD";"94868"
"GP";"312783"
"GU";"80217"
"GT";"5311615"
"GN";"4097191"
"GW";"685476"
"GY";"686146"
"HT";"4534234"
"VA";"712"
"HN";"2560727"
"HU";"10289943"
"IS";"199669"
"IN";"529967317"
"ID";"108821564"
"IR";"27032943"
"IQ";"9260682"
"IE";"2900184"
"IM";"53254"
"IL";"2711300"
"IT";"52851203"
"JM";"1825633"
"JP";"102120482"
"JO";"1498309"
"KZ";"12682931"
"KE";"10502245"
"KI";"49388"
"KW";"634897"
"KG";"2817335"
"LA";"2556852"
"LV";"2336322"
"LB";"2210959"
"LS";"991491"
"LR";"1346491"
"LY";"1958914"
"LI";"20236"
"LT";"3070690"
"LU";"335834"
"MG";"6234465"
"MW";"4370650"
"MY";"10297801"
"MV";"109959"
"ML";"5780835"
"MT";"320979"
"MH";"18961"
"MQ";"321178"
"MR";"1083583"
"MU";"799136"
"YT";"34251"
"MX";"48894019"
"FM";"236668"
"MC";"23304"
"MN";"1207104"
"ME";"524844"
"MS";"11695"
"MA";"15302947"
"MZ";"8756481"
"MM";"25128116"
"NA";"737886"
"NR";"6237"
"NP";"11534264"
"NL";"12706787"
"NC";"98609"
"NZ";"2736827"
"NI";"2256782"
"NE";"4263745"
"NG";"53505978"
"NU";"5237"
"MP";"12257"
"NO";"3815637"
"OM";"679597"
"PK";"55042397"
"PW";"11205"
"PA";"1434657"
"PG";"2403595"
"PY";"2350901"
"PE";"12629329"
"PH";"33797042"
"PL";"32146054"
"PT";"8739080"
"PR";"2656298"
"QA";"93201"
"KR";"30905365"
"MD";"3495137"
"RE";"436690"
"RO";"20055921"
"RU";"128836021"
"RW";"3527263"
"SH";"4755"
"KN";"46402"
"LC";"101179"
"PM";"5287"
"VC";"88613"
"WS";"137506"
"SM";"18589"
"ST";"70046"
"SA";"5387486"
"SN";"4013539"
"RS";"7998002"
"SC";"49988"
"SL";"2596568"
"SG";"1996866"
"SX";"5859"
"SK";"4476824"
"SI";"1651094"
"SB";"149921"
"SO";"3313786"
"ZA";"21622590"
"SS";"3484537"
"ES";"33265172"
"LK";"11937611"
"PS";"1141048"
"SD";"9639840"
"SR";"359733"
"SZ";"422140"
"SE";"7942322"
"CH";"6056361"
"SY";"5935860"
"TJ";"2750894"
"MK";"1672399"
"TH";"34790945"
"TL";"579807"
"TG";"1945780"
"TK";"1734"
"TO";"81097"
"TT";"931468"
"TN";"4842167"
"TR";"33256432"
"TM";"2071789"
"TC";"5559"
"TV";"7133"
"UG";"8872920"
"UA";"46409002"
"AE";"183194"
"GB";"55194456"
"TZ";"12787489"
"US";"205880418"
"VI";"58478"
"UY";"2774774"
"UZ";"11323095"
"VU";"80673"
"VE";"10881995"
"VN";"41195835"
"WF";"9023"
"EH";"69476"
"YE";"5971407"
"ZM";"3912085"
"ZW";"4851431"
