;populacao_1
"AF";"71755556"
"AL";"1798031"
"DZ";"62828113"
"AS";"43890"
"AD";"64197"
"AO";"158141282"
"AI";"12981"
"AG";"124853"
"AR";"58276809"
"AM";"1965382"
"AW";"98215"
"AU";"40827875"
"AT";"8239147"
"AZ";"9808216"
"BS";"472818"
"BH";"2334599"
"BD";"181628590"
"BB";"258695"
"BY";"7684553"
"BE";"12942529"
"BZ";"688116"
"BJ";"41717890"
"BM";"42947"
"BT";"891155"
"BO";"18050419"
"BA";"2313346"
"BW";"3802727"
"BR";"198625505"
"VG";"35943"
"BN";"498704"
"BG";"4000953"
"BF";"76961876"
"BI";"50375719"
"CV";"733674"
"KH";"23108935"
"CM";"86305887"
"CA";"50872699"
"KY";"97109"
"CF";"13576294"
"TD";"58435456"
"CL";"19222498"
"CN";"1061503776"
"HK";"8207329"
"MO";"1023344"
"TW";"17427616"
"CO";"46768283"
"KM";"2099264"
"CG";"21823891"
"CK";"16193"
"CR";"5201520"
"CI";"95901275"
"HR";"2628418"
"CU";"8431528"
"CW";"189235"
"CY";"1344066"
"CZ";"8971508"
"KP";"24172142"
"CD";"357895541"
"DK";"6771085"
"DJ";"1293080"
"DM";"60301"
"DO";"12555692"
"EC";"24662611"
"EG";"195576003"
"SV";"5778440"
"GQ";"4547616"
"ER";"14289753"
"EE";"917439"
"ET";"247994071"
"FO";"57484"
"FK";"2613"
"FJ";"880980"
"FI";"6118017"
"FR";"73793939"
"GF";"834963"
"PF";"300980"
"GA";"4877726"
"GM";"6985756"
"GE";"2651709"
"DE";"71818660"
"GH";"74267216"
"GI";"37336"
"GR";"7695415"
"GL";"45502"
"GD";"76793"
"GP";"355053"
"GU";"182199"
"GT";"32174809"
"GN";"45740798"
"GW";"5649449"
"GY";"631221"
"HT";"13279746"
"VA";"805"
"HN";"13774204"
"HU";"6594329"
"IS";"387248"
"IN";"1563399451"
"ID";"312222192"
"IR";"75795356"
"IQ";"145257420"
"IE";"6333427"
"IM";"104193"
"IL";"16670488"
"IT";"48429107"
"JM";"1632429"
"JP";"86823188"
"JO";"17279257"
"KZ";"25700252"
"KE";"138522820"
"KI";"236943"
"KW";"6204049"
"KG";"8899097"
"LA";"8549303"
"LV";"1186858"
"LB";"4539404"
"LS";"3891130"
"LR";"16797023"
"LY";"7629332"
"LI";"45657"
"LT";"1955100"
"LU";"978887"
"MG";"92316134"
"MW";"71911223"
"MY";"42434147"
"MV";"514803"
"ML";"78812561"
"MT";"359797"
"MH";"73242"
"MQ";"291410"
"MR";"14711470"
"MU";"973274"
"YT";"723912"
"MX";"156612074"
"FM";"685504"
"MC";"58031"
"MN";"4525952"
"ME";"469711"
"MS";"4801"
"MA";"44927413"
"MZ";"126111280"
"MM";"56390154"
"NA";"5753430"
"NR";"9659"
"NP";"31246589"
"NL";"16651148"
"NC";"435878"
"NZ";"6125356"
"NI";"7351765"
"NE";"172540800"
"NG";"743939102"
"NU";"1777"
"MP";"38852"
"NO";"7979970"
"OM";"6772339"
"PK";"354157169"
"PW";"28857"
"PA";"6553961"
"PG";"18568288"
"PY";"8833486"
"PE";"41741021"
"PH";"173299985"
"PL";"22437296"
"PT";"6872912"
"PR";"2213452"
"QA";"4027511"
"KR";"39828569"
"MD";"2084095"
"RE";"961848"
"RO";"12556932"
"RU";"124484472"
"RW";"28125239"
"SH";"3663"
"KN";"56959"
"LC";"136612"
"PM";"7215"
"VC";"82946"
"WS";"270177"
"SM";"32385"
"ST";"581815"
"SA";"44873901"
"SN";"60607509"
"RS";"5711904"
"SC";"82814"
"SL";"16467947"
"SG";"5649559"
"SX";"61456"
"SK";"3948715"
"SI";"1678623"
"SB";"1423587"
"SO";"72772292"
"ZA";"77250064"
"SS";"40877110"
"ES";"37114632"
"LK";"16025415"
"PS";"14600318"
"SD";"131365393"
"SR";"594484"
"SZ";"2463509"
"SE";"13168668"
"CH";"10412333"
"SY";"38724135"
"TJ";"18637148"
"MK";"1521619"
"TH";"49891907"
"TL";"3713468"
"TG";"24174500"
"TK";"1545"
"TO";"158103"
"TT";"1023028"
"TN";"13550523"
"TR";"88636885"
"TM";"8411735"
"TC";"52372"
"TV";"17355"
"UG";"200139938"
"UA";"28966767"
"AE";"14794687"
"GB";"80410617"
"TZ";"278882980"
"US";"441485506"
"VI";"61073"
"UY";"3327560"
"UZ";"39132103"
"VU";"656839"
"VE";"42459458"
"VN";"109406432"
"WF";"9687"
"EH";"1264716"
"YE";"54570404"
"ZM";"85737639"
"ZW";"40139287"
