;populacao_1
"AF";"72365474"
"AL";"2026888"
"DZ";"62479024"
"AS";"48619"
"AD";"65764"
"AO";"136562388"
"AI";"13666"
"AG";"126807"
"AR";"58563632"
"AM";"2153124"
"AW";"101030"
"AU";"39223699"
"AT";"8369778"
"AZ";"10166491"
"BS";"479556"
"BH";"2420343"
"BD";"191828435"
"BB";"263395"
"BY";"7805450"
"BE";"12817566"
"BZ";"681864"
"BJ";"37551659"
"BM";"45403"
"BT";"937886"
"BO";"17969330"
"BA";"2484000"
"BW";"3797715"
"BR";"210671502"
"VG";"36663"
"BN";"515189"
"BG";"4229196"
"BF";"69201314"
"BI";"44140408"
"CV";"756141"
"KH";"23407890"
"CM";"77716020"
"CA";"49715305"
"KY";"93736"
"CF";"12674928"
"TD";"52951044"
"CL";"19882522"
"CN";"1128870924"
"HK";"8177929"
"MO";"993933"
"TW";"18555716"
"CO";"49535809"
"KM";"1980049"
"CG";"19183029"
"CK";"16947"
"CR";"5453905"
"CI";"84483569"
"HR";"2806419"
"CU";"8937347"
"CW";"188969"
"CY";"1373914"
"CZ";"9097620"
"KP";"24961397"
"CD";"322288521"
"DK";"6695817"
"DJ";"1328251"
"DM";"65592"
"DO";"13051671"
"EC";"24876218"
"EG";"188403749"
"SV";"6285067"
"GQ";"4210173"
"ER";"13385742"
"EE";"961105"
"ET";"241586168"
"FO";"57374"
"FK";"2669"
"FJ";"924092"
"FI";"6079421"
"FR";"72934560"
"GF";"770233"
"PF";"312393"
"GA";"4629531"
"GM";"6566465"
"GE";"2813215"
"DE";"73412769"
"GH";"69735850"
"GI";"37316"
"GR";"8110556"
"GL";"47708"
"GD";"86366"
"GP";"371458"
"GU";"188605"
"GT";"31898052"
"GN";"41489598"
"GW";"5215450"
"GY";"693556"
"HT";"13811251"
"VA";"803"
"HN";"14098547"
"HU";"6933737"
"IS";"392816"
"IN";"1622178968"
"ID";"319260189"
"IR";"81065697"
"IQ";"129481587"
"IE";"6187567"
"IM";"102938"
"IL";"15829031"
"IT";"49241832"
"JM";"1935626"
"JP";"90677058"
"JO";"16938243"
"KZ";"25255475"
"KE";"131036079"
"KI";"224986"
"KW";"6114383"
"KG";"8843173"
"LA";"8976838"
"LV";"1242720"
"LB";"4871160"
"LS";"3816537"
"LR";"15180951"
"LY";"7848722"
"LI";"44917"
"LT";"2041147"
"LU";"938251"
"MG";"83328886"
"MW";"65418924"
"MY";"43241869"
"MV";"547456"
"ML";"71237593"
"MT";"374999"
"MH";"74081"
"MQ";"303604"
"MR";"13399561"
"MU";"1040880"
"YT";"682256"
"MX";"162646136"
"FM";"692519"
"MC";"54732"
"MN";"4443444"
"ME";"501496"
"MS";"4960"
"MA";"46135753"
"MZ";"112031010"
"MM";"58824267"
"NA";"5548019"
"NR";"10123"
"NP";"33774093"
"NL";"16891525"
"NC";"428688"
"NZ";"6094216"
"NI";"7727199"
"NE";"144075492"
"NG";"664410278"
"NU";"1816"
"MP";"43225"
"NO";"7754010"
"OM";"7003559"
"PK";"352345115"
"PW";"28990"
"PA";"6503277"
"PG";"17773725"
"PY";"9088220"
"PE";"42730638"
"PH";"171743350"
"PL";"24568802"
"PT";"7276325"
"PR";"2496076"
"QA";"4077068"
"KR";"42053090"
"MD";"2320184"
"RE";"984873"
"RO";"13312659"
"RU";"124616844"
"RW";"27483437"
"SH";"3857"
"KN";"59155"
"LC";"150344"
"PM";"7336"
"VC";"90956"
"WS";"269372"
"SM";"32756"
"ST";"538415"
"SA";"45643928"
"SN";"54097032"
"RS";"6105208"
"SC";"85913"
"SL";"16133599"
"SG";"5939466"
"SX";"59338"
"SK";"4143666"
"SI";"1710476"
"SB";"1353564"
"SO";"63351057"
"ZA";"77607596"
"SS";"37581614"
"ES";"38037696"
"LK";"17392463"
"PS";"13649708"
"SD";"119820752"
"SR";"617773"
"SZ";"2436801"
"SE";"12834529"
"CH";"10311050"
"SY";"38862013"
"TJ";"17995531"
"MK";"1612990"
"TH";"53531546"
"TL";"3462364"
"TG";"22305746"
"TK";"1601"
"TO";"156774"
"TT";"1083578"
"TN";"13786229"
"TR";"92210226"
"TM";"8441545"
"TC";"51748"
"TV";"16896"
"UG";"177958953"
"UA";"30153886"
"AE";"14679764"
"GB";"79459519"
"TZ";"242056793"
"US";"431959556"
"VI";"68129"
"UY";"3458919"
"UZ";"40344959"
"VU";"622630"
"VE";"43221114"
"VN";"112050706"
"WF";"10090"
"EH";"1217968"
"YE";"55098596"
"ZM";"73465938"
"ZW";"38610322"
