;populacao_7
"AF";"5354129"
"AL";"117871"
"DZ";"3613516"
"AO";"8444054"
"AG";"7532"
"AR";"3552292"
"AM";"126709"
"AW";"6070"
"AU";"2047087"
"AT";"414531"
"AZ";"648921"
"BS";"26391"
"BH";"127777"
"BD";"11678864"
"BB";"15616"
"BY";"450365"
"BE";"685013"
"BZ";"43295"
"BJ";"2455452"
"BT";"55797"
"BO";"1179495"
"BA";"134464"
"BW";"244931"
"BR";"11853362"
"BN";"28937"
"BG";"251756"
"BF";"4592766"
"BI";"2765126"
"CV";"47556"
"KH";"1580707"
"CM";"4996915"
"CA";"2515188"
"CF";"890980"
"TD";"3620850"
"CL";"1089424"
"CN";"63846444"
"HK";"366080"
"MO";"43657"
"TW";"939772"
"CO";"2935893"
"KM";"136862"
"CG";"1198108"
"CR";"295666"
"CI";"5423213"
"HR";"155675"
"CU";"486910"
"CW";"9414"
"CY";"69758"
"CZ";"483438"
"KP";"1509732"
"CD";"21583639"
"DK";"366161"
"DJ";"92952"
"DO";"856578"
"EC";"1525734"
"EG";"12671396"
"SV";"397862"
"GQ";"276081"
"ER";"910679"
"EE";"54648"
"ET";"16650915"
"FJ";"68799"
"FI";"322447"
"FR";"4018785"
"GF";"44798"
"PF";"18354"
"GA";"301089"
"GM";"477746"
"GE";"186637"
"DE";"3652035"
"GH";"4731956"
"GR";"425684"
"GD";"5979"
"GP";"22528"
"GU";"11522"
"GT";"2042722"
"GN";"2715703"
"GW";"350621"
"GY";"54418"
"HT";"1022708"
"HN";"883586"
"HU";"391219"
"IS";"21308"
"IN";"107460241"
"ID";"21586914"
"IR";"4436629"
"IQ";"8095439"
"IE";"341675"
"IL";"925275"
"IT";"2552128"
"JM";"128000"
"JP";"4718230"
"JO";"1122077"
"KZ";"1625601"
"KE";"8762284"
"KI";"15029"
"KW";"352989"
"KG";"611922"
"LA";"618223"
"LV";"72237"
"LB";"261757"
"LS";"276601"
"LR";"983521"
"LY";"487447"
"LT";"116217"
"LU";"48358"
"MG";"5306298"
"MW";"4201042"
"MY";"2463003"
"MV";"27745"
"ML";"4886297"
"MT";"18981"
"MQ";"18366"
"MR";"874985"
"MU";"61068"
"YT";"43750"
"MX";"9510844"
"FM";"47618"
"FM";"9722"
"MN";"281921"
"ME";"29106"
"MA";"2765491"
"MZ";"7253133"
"MM";"4098529"
"NA";"375438"
"NP";"2095587"
"NL";"913255"
"NC";"23787"
"NZ";"327373"
"NI";"459182"
"NE";"8386801"
"NG";"43898412"
"NO";"402532"
"OM";"355989"
"PK";"24786921"
"PA";"389428"
"PG";"1227695"
"PY";"609016"
"PE";"2610028"
"PH";"11907338"
"PL";"1318062"
"PT";"380795"
"PR";"143481"
"QA";"205667"
"KR";"2112344"
"MD";"135184"
"RE";"57928"
"RO";"789615"
"RU";"7296569"
"RW";"1949730"
"LC";"8129"
"VC";"5773"
"WS";"20716"
"ST";"36916"
"SA";"2522911"
"SN";"3434345"
"RS";"371230"
"SC";"5695"
"SL";"1217856"
"SG";"279064"
"SK";"225091"
"SI";"90568"
"SB";"92246"
"SO";"4000100"
"ZA";"5271492"
"SS";"2529684"
"ES";"1944626"
"LK";"1172902"
"PS";"875298"
"SD";"7907405"
"SR";"41605"
"SZ";"177057"
"SE";"664185"
"CH";"505225"
"SY";"2567921"
"TJ";"1211566"
"MK";"91652"
"TH";"2991955"
"TL";"248848"
"TG";"1518325"
"TO";"12274"
"TT";"70073"
"TN";"788715"
"TR";"5399185"
"TM";"584687"
"UG";"11563182"
"UA";"1786253"
"AE";"738304"
"GB";"4202524"
"TZ";"14835083"
"US";"23641933"
"VI";"4544"
"UY";"206249"
"UZ";"2638318"
"VU";"39418"
"VE";"2691575"
"VN";"6234331"
"EH";"69867"
"YE";"4119356"
"ZM";"4400704"
"ZW";"2701005"
