;populacao_1
"AF";"34656032"
"AL";"2926348"
"DZ";"40606052"
"AS";"55599"
"AD";"77281"
"AO";"28813463"
"AI";"14764"
"AG";"100963"
"AR";"43847430"
"AM";"2924816"
"AW";"104822"
"AU";"24125848"
"AT";"8712137"
"AZ";"9725376"
"BS";"391232"
"BH";"1425171"
"BD";"162951560"
"BB";"284996"
"BY";"9480042"
"BE";"11358379"
"BZ";"366954"
"BJ";"10872298"
"BM";"61666"
"BT";"797765"
"BO";"10887882"
"BA";"3516816"
"BW";"2250260"
"BR";"207652865"
"VG";"30661"
"BN";"423196"
"BG";"7131494"
"BF";"18646433"
"BI";"10524117"
"CV";"539560"
"KH";"15762370"
"CM";"23439189"
"CA";"36289822"
"KY";"60765"
"CF";"4594621"
"TD";"14452543"
"CL";"17909754"
"CN";"1403500365"
"HK";"7302843"
"MO";"612167"
"TW";"23556706"
"CO";"48653419"
"KM";"795601"
"CG";"5125821"
"CK";"17379"
"CR";"4857274"
"CI";"23695919"
"HR";"4213265"
"CU";"11475982"
"CW";"159371"
"CY";"1170125"
"CZ";"10610947"
"KP";"25368620"
"CD";"78736153"
"DK";"5711870"
"DJ";"942333"
"DM";"73543"
"DO";"10648791"
"EC";"16385068"
"EG";"95688681"
"SV";"6344722"
"GQ";"1221490"
"ER";"4954645"
"EE";"1312442"
"ET";"102403196"
"FO";"49117"
"FK";"2910"
"FJ";"898760"
"FI";"5503132"
"FR";"64720690"
"GF";"275713"
"PF";"280208"
"GA";"1979786"
"GM";"2038501"
"GE";"3925405"
"DE";"81914672"
"GH";"28206728"
"GI";"34408"
"GR";"11183716"
"GL";"56412"
"GD";"107317"
"GP";"449975"
"GU";"162896"
"GT";"16582469"
"GN";"12395924"
"GW";"1815698"
"GY";"773303"
"HT";"10847334"
"VA";"801"
"HN";"9112867"
"HU";"9753281"
"IS";"332474"
"IN";"1324171354"
"ID";"261115456"
"IR";"80277428"
"IQ";"37202572"
"IE";"4726078"
"IM";"83737"
"IL";"8191828"
"IT";"59429938"
"JM";"2881355"
"JP";"127748513"
"JO";"9455802"
"KZ";"17987736"
"KE";"48461567"
"KI";"114395"
"KW";"4052584"
"KG";"5955734"
"LA";"6758353"
"LV";"1970530"
"LB";"6006668"
"LS";"2203821"
"LR";"4613823"
"LY";"6293253"
"LI";"37666"
"LT";"2908249"
"LU";"575747"
"MG";"24894551"
"MW";"18091575"
"MY";"31187265"
"MV";"427756"
"ML";"17994837"
"MT";"429362"
"MH";"53066"
"MQ";"385103"
"MR";"4301018"
"MU";"1262132"
"YT";"246489"
"MX";"127540423"
"FM";"523167"
"MC";"38499"
"MN";"3027398"
"ME";"628615"
"MS";"5152"
"MA";"35276786"
"MZ";"28829476"
"MM";"52885223"
"NA";"2479713"
"NR";"11347"
"NP";"28982771"
"NL";"16987330"
"NC";"272677"
"NZ";"4660833"
"NI";"6149928"
"NE";"20672987"
"NG";"185989640"
"NU";"1624"
"MP";"55023"
"NO";"5254694"
"OM";"4424762"
"PK";"193203476"
"PW";"21503"
"PA";"4034119"
"PG";"8084991"
"PY";"6725308"
"PE";"31773839"
"PH";"103320222"
"PL";"38224410"
"PT";"10371627"
"PR";"3667903"
"QA";"2569804"
"KR";"50791919"
"MD";"4059608"
"RE";"869925"
"RO";"19778083"
"RU";"143964513"
"RW";"11917508"
"SH";"4035"
"KN";"54821"
"LC";"178015"
"PM";"6305"
"VC";"109643"
"WS";"195125"
"SM";"33203"
"ST";"199910"
"SA";"32275687"
"SN";"15411614"
"RS";"8820083"
"SC";"94228"
"SL";"7396190"
"SG";"5622455"
"SX";"39537"
"SK";"5444218"
"SI";"2077862"
"SB";"599419"
"SO";"14317996"
"ZA";"56015473"
"SS";"12230730"
"ES";"46347576"
"LK";"20798492"
"PS";"4790705"
"SD";"39578828"
"SR";"558368"
"SZ";"1343098"
"SE";"9837533"
"CH";"8401739"
"SY";"18430453"
"TJ";"8734951"
"MK";"2081206"
"TH";"68863514"
"TL";"1268671"
"TG";"7606374"
"TK";"1282"
"TO";"107122"
"TT";"1364962"
"TN";"11403248"
"TR";"79512426"
"TM";"5662544"
"TC";"34900"
"TV";"11097"
"UG";"41487965"
"UA";"44438625"
"AE";"9269612"
"GB";"65788574"
"TZ";"55572201"
"US";"322179605"
"VI";"104913"
"UY";"3444006"
"UZ";"31446795"
"VU";"270402"
"VE";"31568179"
"VN";"94569072"
"WF";"11899"
"EH";"538755"
"YE";"27584213"
"ZM";"16591390"
"ZW";"16150362"
