;populacao_1
"AF";"28004331"
"AL";"2962635"
"DZ";"35465760"
"AS";"56227"
"AD";"84462"
"AO";"22549547"
"AI";"13565"
"AG";"93581"
"AR";"40799407"
"AM";"2888584"
"AW";"101453"
"AU";"21739040"
"AT";"8370038"
"AZ";"8924407"
"BS";"354856"
"BH";"1185029"
"BD";"150454708"
"BB";"278470"
"BY";"9486239"
"BE";"10860290"
"BZ";"313929"
"BJ";"8944706"
"BM";"64303"
"BT";"714458"
"BO";"9758748"
"BA";"3746561"
"BW";"1979882"
"BR";"194895996"
"VG";"26447"
"BN";"383772"
"BG";"7456030"
"BF";"15141099"
"BI";"8489031"
"CV";"496963"
"KH";"14090208"
"CM";"19432541"
"CA";"33789831"
"KY";"54279"
"CF";"4404230"
"TD";"11502786"
"CL";"16829442"
"CN";"1352068091"
"HK";"6983272"
"MO";"525313"
"TW";"23017055"
"CO";"45416181"
"KM";"673252"
"CG";"4253712"
"CK";"18868"
"CR";"4488263"
"CI";"19936366"
"HR";"4341084"
"CU";"11318602"
"CW";"143933"
"CY";"1098076"
"CZ";"10486845"
"KP";"24463021"
"CD";"62409435"
"DK";"5526447"
"DJ";"836840"
"DM";"71229"
"DO";"9767758"
"EC";"14691275"
"EG";"82465022"
"SV";"6137276"
"GQ";"909111"
"ER";"4310334"
"EE";"1335830"
"ET";"85416253"
"FO";"48517"
"FK";"2867"
"FJ";"851967"
"FI";"5342646"
"FR";"62687521"
"GF";"228134"
"PF";"265581"
"GA";"1586754"
"GM";"1639560"
"GE";"4287696"
"DE";"80965612"
"GH";"23903831"
"GI";"32956"
"GR";"11443828"
"GL";"56728"
"GD";"104296"
"GP";"449333"
"GU";"159231"
"GT";"14316208"
"GN";"10556524"
"GW";"1517448"
"GY";"745693"
"HT";"9852870"
"VA";"795"
"HN";"8035021"
"HU";"9958942"
"IS";"316086"
"IN";"1214270132"
"ID";"239340478"
"IR";"73687565"
"IQ";"29894652"
"IE";"4568064"
"IM";"79325"
"IL";"7267895"
"IT";"59641853"
"JM";"2804082"
"JP";"128566659"
"JO";"6821116"
"KZ";"16184163"
"KE";"40237204"
"KI";"100568"
"KW";"2818939"
"KG";"5340781"
"LA";"6152036"
"LV";"2145309"
"LB";"4183156"
"LS";"2019209"
"LR";"3811528"
"LY";"6121053"
"LI";"35766"
"LT";"3168772"
"LU";"496279"
"MG";"20569121"
"MW";"14714602"
"MY";"27605383"
"MV";"354501"
"ML";"14606597"
"MT";"414045"
"MH";"52320"
"MQ";"396204"
"MR";"3506288"
"MU";"1244024"
"YT";"202503"
"MX";"115505228"
"FM";"502040"
"MC";"36534"
"MN";"2668289"
"ME";"622852"
"MS";"4923"
"MA";"31989897"
"MZ";"23524063"
"MM";"49800690"
"NA";"2137040"
"NR";"9945"
"NP";"26741103"
"NL";"16626926"
"NC";"247413"
"NZ";"4323482"
"NI";"5666581"
"NE";"15813913"
"NG";"154402181"
"NU";"1636"
"MP";"55674"
"NO";"4827180"
"OM";"2882942"
"PK";"167049580"
"PW";"20342"
"PA";"3579385"
"PG";"6947447"
"PY";"6127837"
"PE";"29001507"
"PH";"92220879"
"PL";"38324870"
"PT";"10660616"
"PR";"3726331"
"QA";"1590780"
"KR";"49379208"
"MD";"4096040"
"RE";"823537"
"RO";"20617955"
"RU";"143092765"
"RW";"9977446"
"SH";"4176"
"KN";"50886"
"LC";"171022"
"PM";"6277"
"VC";"109253"
"WS";"184826"
"SM";"30723"
"ST";"170813"
"SA";"26661492"
"SN";"12550917"
"RS";"9064756"
"SC";"91034"
"SL";"6310260"
"SG";"4965518"
"SX";"32632"
"SK";"5400719"
"SI";"2035424"
"SB";"516079"
"SO";"11707990"
"ZA";"50970818"
"SS";"9670667"
"ES";"46476072"
"LK";"20075086"
"PS";"3957984"
"SD";"33650619"
"SR";"520619"
"SZ";"1180675"
"SE";"9313478"
"CH";"7737161"
"SY";"20824893"
"TJ";"7472819"
"MK";"2069093"
"TH";"66881867"
"TL";"1092021"
"TG";"6330472"
"TK";"1126"
"TO";"103604"
"TT";"1321618"
"TN";"10521834"
"TR";"71339185"
"TM";"5007950"
"TC";"30245"
"TV";"10441"
"UG";"32771895"
"UA";"45994024"
"AE";"7666393"
"GB";"62722607"
"TZ";"44664231"
"US";"306076362"
"VI";"106469"
"UY";"3362755"
"UZ";"28155306"
"VU";"230785"
"VE";"28587323"
"VN";"87565407"
"WF";"13706"
"EH";"474044"
"YE";"22974929"
"ZM";"13456417"
"ZW";"13810599"
