;populacao_1
"AF";"29708599"
"AL";"2926659"
"DZ";"36819558"
"AS";"55320"
"AD";"83751"
"AO";"24218565"
"AI";"13951"
"AG";"95719"
"AR";"41656879"
"AM";"2875581"
"AW";"102053"
"AU";"22479799"
"AT";"8459864"
"AZ";"9146379"
"BS";"366568"
"BH";"1278269"
"BD";"153911916"
"BB";"280601"
"BY";"9468500"
"BE";"11013083"
"BZ";"329192"
"BJ";"9460802"
"BM";"63581"
"BT";"740510"
"BO";"10078343"
"BA";"3688865"
"BW";"2051339"
"BR";"198686688"
"VG";"27901"
"BN";"394013"
"BG";"7356213"
"BF";"16081904"
"BI";"9043508"
"CV";"508067"
"KH";"14537886"
"CM";"20520447"
"CA";"34538622"
"KY";"56579"
"CF";"4476153"
"TD";"12288651"
"CL";"17153357"
"CN";"1367480264"
"HK";"7065815"
"MO";"549439"
"TW";"23185010"
"CO";"46406646"
"KM";"706569"
"CG";"4512730"
"CK";"18257"
"CR";"4600474"
"CI";"20895311"
"HR";"4313371"
"CU";"11354651"
"CW";"150593"
"CY";"1124835"
"CZ";"10568715"
"KP";"24722298"
"CD";"66713597"
"DK";"5582873"
"DJ";"865937"
"DM";"71718"
"DO";"10027095"
"EC";"15177355"
"EG";"85897561"
"SV";"6192560"
"GQ";"994290"
"ER";"4474690"
"EE";"1328449"
"ET";"90046756"
"FO";"48608"
"FK";"2856"
"FJ";"867086"
"FI";"5389242"
"FR";"63343577"
"GF";"240654"
"PF";"269843"
"GA";"1697101"
"GM";"1746363"
"GE";"4171256"
"DE";"80933980"
"GH";"25121796"
"GI";"33405"
"GR";"11422805"
"GL";"56552"
"GD";"105075"
"GP";"451447"
"GU";"159678"
"GT";"14948919"
"GN";"11035170"
"GW";"1596154"
"GY";"749100"
"HT";"10145054"
"VA";"796"
"HN";"8351600"
"HU";"9898204"
"IS";"323418"
"IN";"1247236029"
"ID";"245707511"
"IR";"75491582"
"IQ";"31727053"
"IE";"4662579"
"IM";"80759"
"IL";"7568774"
"IT";"59759929"
"JM";"2829493"
"JP";"128505399"
"JO";"7574943"
"KZ";"16647380"
"KE";"42486839"
"KI";"104656"
"KW";"3191051"
"KG";"5506601"
"LA";"6333487"
"LV";"2092493"
"LB";"4588368"
"LS";"2064166"
"LR";"4070167"
"LY";"6193501"
"LI";"36264"
"LT";"3079881"
"LU";"519941"
"MG";"21743949"
"MW";"15627618"
"MY";"28635128"
"MV";"375131"
"ML";"15540989"
"MT";"418367"
"MH";"52542"
"MQ";"393209"
"MR";"3717672"
"MU";"1251023"
"YT";"214923"
"MX";"119090017"
"FM";"504937"
"MC";"37497"
"MN";"2761516"
"ME";"625466"
"MS";"4994"
"MA";"32858823"
"MZ";"24939005"
"MM";"50553031"
"NA";"2215621"
"NR";"10208"
"NP";"27327147"
"NL";"16737002"
"NC";"254657"
"NZ";"4418365"
"NI";"5807820"
"NE";"17064636"
"NG";"162877076"
"NU";"1630"
"MP";"53786"
"NO";"4947595"
"OM";"3237268"
"PK";"174184265"
"PW";"20599"
"PA";"3707782"
"PG";"7269348"
"PY";"6293783"
"PE";"29759989"
"PH";"95277940"
"PL";"38320947"
"PT";"10625330"
"PR";"3706984"
"QA";"1952054"
"KR";"49744659"
"MD";"4077368"
"RE";"837304"
"RO";"20292967"
"RU";"143263988"
"RW";"10516071"
"SH";"4152"
"KN";"52006"
"LC";"173832"
"PM";"6274"
"VC";"109341"
"WS";"187665"
"SM";"31504"
"ST";"178800"
"SA";"28238020"
"SN";"13300910"
"RS";"8993746"
"SC";"91834"
"SL";"6611692"
"SG";"5176017"
"SX";"33976"
"SK";"5409847"
"SI";"2053436"
"SB";"539614"
"SO";"12404725"
"ZA";"52263516"
"SS";"10448857"
"ES";"46909138"
"LK";"20315017"
"PS";"4178875"
"SD";"35167314"
"SR";"531589"
"SZ";"1225258"
"SE";"9465892"
"CH";"7930421"
"SY";"20863993"
"TJ";"7815949"
"MK";"2072383"
"TH";"67530130"
"TL";"1131523"
"TG";"6679282"
"TK";"1151"
"TO";"104577"
"TT";"1334788"
"TN";"10761467"
"TR";"73409455"
"TM";"5174061"
"TC";"31731"
"TV";"10628"
"UG";"35093648"
"UA";"45576307"
"AE";"8672475"
"GB";"63811882"
"TZ";"47570902"
"US";"311051373"
"VI";"105843"
"UY";"3385624"
"UZ";"29068224"
"VU";"241871"
"VE";"29463291"
"VN";"89436644"
"WF";"13129"
"EH";"487649"
"YE";"24252206"
"ZM";"14264756"
"ZW";"14386649"
