;populacao_1
"AF";"71150213"
"AL";"1724057"
"DZ";"62763548"
"AS";"42082"
"AD";"63679"
"AO";"165633769"
"AI";"12741"
"AG";"123922"
"AR";"58041262"
"AM";"1905318"
"AW";"97185"
"AU";"41353126"
"AT";"8211802"
"AZ";"9685794"
"BS";"470254"
"BH";"2291493"
"BD";"177599476"
"BB";"256921"
"BY";"7646753"
"BE";"12985164"
"BZ";"688456"
"BJ";"43068481"
"BM";"42116"
"BT";"874276"
"BO";"18013601"
"BA";"2262666"
"BW";"3791303"
"BR";"194440109"
"VG";"35666"
"BN";"492675"
"BG";"3925994"
"BF";"79439752"
"BI";"52490599"
"CV";"724139"
"KH";"22946354"
"CM";"89076611"
"CA";"51255813"
"KY";"98068"
"CF";"13835520"
"TD";"60144691"
"CL";"18985800"
"CN";"1040720508"
"HK";"8249311"
"MO";"1037394"
"TW";"17132704"
"CO";"45781505"
"KM";"2132686"
"CG";"22721089"
"CK";"15901"
"CR";"5112563"
"CI";"99813323"
"HR";"2571418"
"CU";"8269549"
"CW";"188869"
"CY";"1333390"
"CZ";"8934029"
"KP";"23878264"
"CD";"368966494"
"DK";"6792894"
"DJ";"1278844"
"DM";"58541"
"DO";"12340967"
"EC";"24508756"
"EG";"197399094"
"SV";"5588619"
"GQ";"4649879"
"ER";"14553043"
"EE";"904194"
"ET";"249042980"
"FO";"57355"
"FK";"2597"
"FJ";"863905"
"FI";"6129189"
"FR";"74045009"
"GF";"855170"
"PF";"296504"
"GA";"4943536"
"GM";"7093622"
"GE";"2596204"
"DE";"71406080"
"GH";"75588035"
"GI";"37310"
"GR";"7556082"
"GL";"44755"
"GD";"73488"
"GP";"348054"
"GU";"179484"
"GT";"32127419"
"GN";"47088530"
"GW";"5781629"
"GY";"609427"
"HT";"13063469"
"VA";"804"
"HN";"13612083"
"HU";"6487923"
"IS";"384975"
"IN";"1540095658"
"ID";"309191051"
"IR";"74120926"
"IQ";"150548217"
"IE";"6367932"
"IM";"104483"
"IL";"16915355"
"IT";"48129009"
"JM";"1530958"
"JP";"85647302"
"JO";"17319872"
"KZ";"25750428"
"KE";"140510131"
"KI";"240235"
"KW";"6220791"
"KG";"8886609"
"LA";"8377395"
"LV";"1168512"
"LB";"4438836"
"LS";"3902135"
"LR";"17317174"
"LY";"7532985"
"LI";"45876"
"LT";"1929045"
"LU";"992265"
"MG";"95256762"
"MW";"73910216"
"MY";"42125670"
"MV";"505105"
"ML";"81131606"
"MT";"355746"
"MH";"72587"
"MQ";"286717"
"MR";"15131420"
"MU";"951347"
"YT";"735008"
"MX";"154088687"
"FM";"680964"
"MC";"59078"
"MN";"4538500"
"ME";"459004"
"MS";"4734"
"MA";"44401349"
"MZ";"130742318"
"MM";"55548274"
"NA";"5800912"
"NR";"9489"
"NP";"30271732"
"NL";"16564777"
"NC";"437406"
"NZ";"6129170"
"NI";"7201653"
"NE";"182520629"
"NG";"769865547"
"NU";"1762"
"MP";"37176"
"NO";"8049630"
"OM";"6673336"
"PK";"353343854"
"PW";"28741"
"PA";"6551999"
"PG";"18782497"
"PY";"8728146"
"PE";"41283220"
"PH";"173314984"
"PL";"21816159"
"PT";"6734557"
"PR";"2120412"
"QA";"3999923"
"KR";"39213628"
"MD";"2016242"
"RE";"950366"
"RO";"12315227"
"RU";"124329745"
"RW";"28193910"
"SH";"3588"
"KN";"56148"
"LC";"132111"
"PM";"7159"
"VC";"80098"
"WS";"269338"
"SM";"32293"
"ST";"595180"
"SA";"44485745"
"SN";"62769355"
"RS";"5584327"
"SC";"81610"
"SL";"16499858"
"SG";"5540037"
"SX";"62125"
"SK";"3890468"
"SI";"1670625"
"SB";"1442348"
"SO";"75951530"
"ZA";"76915383"
"SS";"41885468"
"ES";"36769768"
"LK";"15526642"
"PS";"14876786"
"SD";"135127231"
"SR";"585512"
"SZ";"2462920"
"SE";"13294431"
"CH";"10450238"
"SY";"38475478"
"TJ";"18802589"
"MK";"1493638"
"TH";"48665958"
"TL";"3785768"
"TG";"24740517"
"TK";"1524"
"TO";"158236"
"TT";"1002562"
"TN";"13443778"
"TR";"87217276"
"TM";"8372985"
"TC";"52439"
"TV";"17484"
"UG";"207249037"
"UA";"28582491"
"AE";"14793169"
"GB";"80714685"
"TZ";"291613532"
"US";"444594339"
"VI";"58399"
"UY";"3278043"
"UZ";"38647769"
"VU";"666518"
"VE";"42072627"
"VN";"108500549"
"WF";"9523"
"EH";"1277301"
"YE";"54111610"
"ZM";"90115366"
"ZW";"40469281"
