;populacao_1
"AF";"21979923"
"AL";"3119029"
"DZ";"31995046"
"AS";"58731"
"AD";"70049"
"AO";"17572649"
"AI";"11692"
"AG";"86266"
"AR";"37889370"
"AM";"3033897"
"AW";"94992"
"AU";"19475191"
"AT";"8134412"
"AZ";"8277015"
"BS";"309157"
"BH";"735148"
"BD";"136600667"
"BB";"271478"
"BY";"9807132"
"BE";"10364885"
"BZ";"262206"
"BJ";"7295394"
"BM";"64610"
"BT";"606399"
"BO";"8653345"
"BA";"3775807"
"BW";"1779953"
"BR";"180151021"
"VG";"21529"
"BN";"346867"
"BG";"7866086"
"BF";"12293100"
"BI";"6741569"
"CV";"452106"
"KH";"12634729"
"CM";"16084886"
"CA";"31320889"
"KY";"44738"
"CF";"3907612"
"TD";"9001689"
"CL";"15623635"
"CN";"1298646577"
"HK";"6759491"
"MO";"448896"
"TW";"22143337"
"CO";"41572491"
"KM";"569479"
"CG";"3407180"
"CK";"18702"
"CR";"4063204"
"CI";"17366517"
"HR";"4395819"
"CU";"11217998"
"CW";"128829"
"CY";"976966"
"CZ";"10252439"
"KP";"23336681"
"CD";"49835756"
"DK";"5372801"
"DJ";"746221"
"DM";"69824"
"DO";"8832285"
"EC";"13072060"
"EG";"72590118"
"SV";"5940303"
"GQ";"666407"
"ER";"3614639"
"EE";"1382732"
"ET";"70497192"
"FO";"47769"
"FK";"2947"
"FJ";"815691"
"FI";"5213373"
"FR";"60225076"
"GF";"178904"
"PF";"245006"
"GA";"1294409"
"GM";"1311349"
"GE";"4624880"
"DE";"81611868"
"GH";"19924522"
"GI";"31544"
"GR";"11216799"
"GL";"56518"
"GD";"102100"
"GP";"431359"
"GU";"157175"
"GT";"12208848"
"GN";"9137345"
"GW";"1293523"
"GY";"751884"
"HT";"8834733"
"VA";"792"
"HN";"6863157"
"HU";"10167872"
"IS";"285329"
"IN";"1089807112"
"ID";"217508059"
"IR";"67983330"
"IQ";"24939299"
"IE";"3976288"
"IM";"73870"
"IL";"6239285"
"IT";"57801763"
"JM";"2695446"
"JP";"127902617"
"JO";"5287488"
"KZ";"15105645"
"KE";"33214009"
"KI";"87343"
"KW";"2143833"
"KG";"4990687"
"LA";"5497273"
"LV";"2332492"
"LB";"3522837"
"LS";"1902312"
"LR";"3062863"
"LY";"5527515"
"LI";"34018"
"LT";"3444754"
"LU";"443726"
"MG";"16765117"
"MW";"12013711"
"MY";"24198811"
"MV";"294341"
"ML";"11638929"
"MT";"401303"
"MH";"52158"
"MQ";"392485"
"MR";"2873228"
"MU";"1201812"
"YT";"161205"
"MX";"104355608"
"FM";"502076"
"MC";"32629"
"MN";"2443659"
"ME";"613382"
"MS";"4376"
"MA";"29512368"
"MZ";"19139658"
"MM";"47140220"
"NA";"1962147"
"NR";"10080"
"NP";"24566342"
"NL";"16110355"
"NC";"221088"
"NZ";"3963206"
"NI";"5171734"
"NE";"12206002"
"NG";"128666710"
"NU";"1789"
"MP";"68763"
"NO";"4546019"
"OM";"2334285"
"PK";"144654143"
"PW";"19574"
"PA";"3149265"
"PG";"5862316"
"PY";"5508611"
"PE";"26601467"
"PH";"81352060"
"PL";"38484472"
"PT";"10443668"
"PR";"3796028"
"QA";"645659"
"KR";"48004786"
"MD";"4176616"
"RE";"760258"
"RO";"21854676"
"RU";"145194882"
"RW";"8536205"
"SH";"4792"
"KN";"46641"
"LC";"159763"
"PM";"6262"
"VC";"108146"
"WS";"176582"
"SM";"28121"
"ST";"144889"
"SA";"21906308"
"SN";"10396861"
"RS";"9352705"
"SC";"84203"
"SL";"4957216"
"SG";"4131208"
"SX";"32182"
"SK";"5400154"
"SI";"1988264"
"SB";"435262"
"SO";"9564167"
"ZA";"47026173"
"SS";"7237276"
"ES";"41985520"
"LK";"19059300"
"PS";"3379049"
"SD";"28679565"
"SR";"483044"
"SZ";"1080930"
"SE";"8920694"
"CH";"7243914"
"SY";"17087901"
"TJ";"6447688"
"MK";"2048928"
"TH";"64073164"
"TL";"923825"
"TG";"5251472"
"TK";"1435"
"TO";"99184"
"TT";"1277837"
"TN";"9864326"
"TR";"65143054"
"TM";"4610002"
"TC";"21742"
"TV";"9635"
"UG";"25718048"
"UA";"47979592"
"AE";"3507232"
"GB";"59348953"
"TZ";"36105808"
"US";"287506847"
"VI";"108557"
"UY";"3327773"
"UZ";"25511876"
"VU";"193956"
"VE";"25408700"
"VN";"81956496"
"WF";"14622"
"EH";"363227"
"YE";"18919179"
"ZM";"11120409"
"ZW";"12500525"
