;populacao_1
"AF";"11777609"
"AL";"3253656"
"DZ";"25257672"
"AS";"45593"
"AD";"52448"
"AO";"11827237"
"AI";"7965"
"AG";"66627"
"AR";"32263561"
"AM";"3536469"
"AW";"61032"
"AU";"16792294"
"AT";"7686572"
"AZ";"7126891"
"BS";"251849"
"BH";"481090"
"BD";"103599232"
"BB";"259458"
"BY";"10189615"
"BE";"9980176"
"BZ";"183469"
"BJ";"4820016"
"BM";"60538"
"BT";"530257"
"BO";"6723046"
"BA";"4506653"
"BW";"1339624"
"BR";"146691981"
"VG";"15900"
"BN";"251514"
"BG";"8897446"
"BF";"8579823"
"BI";"5280024"
"CV";"335184"
"KH";"8689152"
"CM";"11372160"
"CA";"27326166"
"KY";"23776"
"CF";"2872668"
"TD";"5768086"
"CL";"13025797"
"CN";"1153565894"
"HK";"5699221"
"MO";"332901"
"TW";"20095747"
"CO";"33624444"
"KM";"399632"
"CG";"2375008"
"CK";"18211"
"CR";"3018955"
"CI";"11839243"
"HR";"4780629"
"CU";"10486509"
"CW";"147410"
"CY";"751044"
"CZ";"10336170"
"KP";"19993755"
"CD";"33465441"
"DK";"5130361"
"DJ";"563864"
"DM";"71242"
"DO";"7042937"
"EC";"9977377"
"EG";"56006573"
"SV";"5185943"
"GQ";"414138"
"ER";"3071771"
"EE";"1569971"
"ET";"46458913"
"FO";"47466"
"FK";"1941"
"FJ";"724624"
"FI";"4977115"
"FR";"56663204"
"GF";"110263"
"PF";"194252"
"GA";"926622"
"GM";"881138"
"GE";"5412147"
"DE";"78715610"
"GH";"14233874"
"GI";"29262"
"GR";"10174169"
"GL";"55295"
"GD";"96869"
"GP";"380825"
"GU";"127522"
"GT";"9050465"
"GN";"5770652"
"GW";"988520"
"GY";"745665"
"HT";"6956300"
"VA";"765"
"HN";"4814137"
"HU";"10402126"
"IS";"252413"
"IN";"852270034"
"ID";"178233223"
"IR";"54777114"
"IQ";"17040190"
"IE";"3567289"
"IM";"67388"
"IL";"4384355"
"IT";"57113159"
"JM";"2407720"
"JP";"124068903"
"JO";"3395023"
"KZ";"16474563"
"KE";"22633022"
"KI";"70860"
"KW";"2096932"
"KG";"4311868"
"LA";"4138408"
"LV";"2663924"
"LB";"2676605"
"LS";"1576022"
"LR";"2131525"
"LY";"4328914"
"LI";"28407"
"LT";"3682557"
"LU";"377706"
"MG";"11268658"
"MW";"9094671"
"MY";"17535971"
"MV";"216595"
"ML";"8309531"
"MT";"361381"
"MH";"45814"
"MQ";"355340"
"MR";"1976030"
"MU";"1045592"
"YT";"89707"
"MX";"83697891"
"FM";"401806"
"MC";"29312"
"MN";"2141008"
"ME";"615203"
"MS";"10785"
"MA";"24421191"
"MZ";"13059613"
"MM";"40014862"
"NA";"1359933"
"NR";"8954"
"NP";"18293514"
"NL";"14868655"
"NC";"166465"
"NZ";"3360957"
"NI";"4055265"
"NE";"7768995"
"NG";"92844353"
"NU";"2383"
"MP";"39808"
"NO";"4226122"
"OM";"1741160"
"PK";"104588490"
"PW";"14757"
"PA";"2419491"
"PG";"4205654"
"PY";"4103911"
"PE";"21368859"
"PH";"60391867"
"PL";"37827018"
"PT";"9948574"
"PR";"3486630"
"QA";"461870"
"KR";"42495728"
"MD";"4346453"
"RE";"599454"
"RO";"23472581"
"RU";"146890544"
"RW";"7216028"
"SH";"5564"
"KN";"40852"
"LC";"135956"
"PM";"6251"
"VC";"107084"
"WS";"161998"
"SM";"23740"
"ST";"111627"
"SA";"15755944"
"SN";"7328600"
"RS";"9450770"
"SC";"70144"
"SL";"4249468"
"SG";"2940264"
"SX";"27060"
"SK";"5266804"
"SI";"2000873"
"SB";"303253"
"SO";"7298417"
"ZA";"36740883"
"SS";"5777498"
"ES";"39221740"
"LK";"17110713"
"PS";"2019227"
"SD";"19475609"
"SR";"399492"
"SZ";"832682"
"SE";"8514206"
"CH";"6619155"
"SY";"12080444"
"TJ";"5149803"
"MK";"1996870"
"TH";"55795106"
"TL";"731444"
"TG";"3686373"
"TK";"1634"
"TO";"94929"
"TT";"1213624"
"TN";"8050932"
"TR";"52992429"
"TM";"3585867"
"TC";"11017"
"TV";"8947"
"UG";"16846090"
"UA";"51423532"
"AE";"1756043"
"GB";"57023746"
"TZ";"24660575"
"US";"250113187"
"VI";"103856"
"UY";"3088984"
"UZ";"19979127"
"VU";"142849"
"VE";"19388342"
"VN";"66757402"
"WF";"13866"
"EH";"210080"
"YE";"11523267"
"ZM";"7813808"
"ZW";"9902540"
