;populacao_1
"AF";"12027822"
"AL";"2306003"
"DZ";"15804428"
"AS";"29014"
"AD";"28232"
"AO";"7277960"
"AI";"6556"
"AG";"70066"
"AR";"25213388"
"AM";"2712781"
"AW";"60243"
"AU";"13486438"
"AT";"7607065"
"AZ";"5483084"
"BS";"181488"
"BH";"239527"
"BD";"68691185"
"BB";"242976"
"BY";"9187675"
"BE";"9720761"
"BZ";"129294"
"BJ";"3113675"
"BM";"53978"
"BT";"328312"
"BO";"4798509"
"BA";"3897255"
"BW";"768512"
"BR";"102584278"
"VG";"10264"
"BN";"148560"
"BG";"8655674"
"BF";"5930483"
"BI";"3578490"
"CV";"273005"
"KH";"7447285"
"CM";"7060603"
"CA";"22503243"
"KY";"10784"
"CF";"1936841"
"TD";"3907632"
"CL";"10096295"
"CN";"885145933"
"HK";"4062042"
"MO";"246947"
"TW";"15651322"
"CO";"23674504"
"KM";"244208"
"CG";"1496047"
"CK";"21176"
"CR";"1995743"
"CI";"6013862"
"HR";"4469036"
"CU";"9176052"
"CW";"148618"
"CY";"635111"
"CZ";"9946376"
"KP";"15593351"
"CD";"21689239"
"DK";"5017248"
"DJ";"190568"
"DM";"71744"
"DO";"4889436"
"EC";"6611916"
"EG";"37488067"
"SV";"3958323"
"GQ";"281021"
"ER";"1965160"
"EE";"1398471"
"ET";"31025115"
"FO";"40486"
"FK";"1939"
"FJ";"554107"
"FI";"4675456"
"FR";"52212314"
"GF";"52880"
"PF";"122356"
"GA";"624621"
"GM";"489861"
"GE";"4822160"
"DE";"78936165"
"GH";"9350111"
"GI";"29278"
"GR";"8835139"
"GL";"48738"
"GD";"93630"
"GP";"325224"
"GU";"89464"
"GT";"6104530"
"GN";"4324360"
"GW";"756280"
"GY";"729916"
"HT";"4960657"
"VA";"686"
"HN";"2968994"
"HU";"10454060"
"IS";"212814"
"IN";"593058926"
"ID";"124242298"
"IR";"30904271"
"IQ";"10951166"
"IE";"3079295"
"IM";"57900"
"IL";"3137033"
"IT";"54682627"
"JM";"1966700"
"JP";"109532878"
"JO";"1945626"
"KZ";"13748319"
"KE";"12529852"
"KI";"53604"
"KW";"908520"
"KG";"3168293"
"LA";"2919287"
"LV";"2437177"
"LB";"2480419"
"LS";"1099235"
"LR";"1535229"
"LY";"2430755"
"LI";"22563"
"LT";"3236731"
"LU";"348173"
"MG";"7142627"
"MW";"4996940"
"MY";"11592698"
"MV";"127791"
"ML";"6256187"
"MT";"320854"
"MH";"23439"
"MQ";"327897"
"MR";"1253874"
"MU";"865169"
"YT";"41955"
"MX";"57280587"
"FM";"262198"
"MC";"24439"
"MN";"1397304"
"ME";"537758"
"MS";"11687"
"MA";"17049165"
"MZ";"9827580"
"MM";"28347341"
"NA";"855380"
"NR";"6863"
"NP";"12764957"
"NL";"13431182"
"NC";"120432"
"NZ";"2989409"
"NI";"2629505"
"NE";"4902006"
"NG";"60110433"
"NU";"4449"
"MP";"14492"
"NO";"3960802"
"OM";"806991"
"PK";"63059481"
"PW";"12046"
"PA";"1653256"
"PG";"2729580"
"PY";"2659088"
"PE";"14447648"
"PH";"39026082"
"PL";"33407619"
"PT";"8958962"
"PR";"2833134"
"QA";"142241"
"KR";"34164544"
"MD";"3747927"
"RE";"478910"
"RO";"21233466"
"RU";"132250780"
"RW";"4102321"
"SH";"5077"
"KN";"44316"
"LC";"107466"
"PM";"5740"
"VC";"93517"
"WS";"148889"
"SM";"19466"
"ST";"79022"
"SA";"6714095"
"SN";"4664444"
"RS";"8337076"
"SC";"56606"
"SL";"2863739"
"SG";"2189635"
"SX";"8428"
"SK";"4659280"
"SI";"1709977"
"SB";"179349"
"SO";"3506008"
"ZA";"24829693"
"SS";"3918922"
"ES";"35165557"
"LK";"13252087"
"PS";"1226926"
"SD";"11343926"
"SR";"368344"
"SZ";"486561"
"SE";"8151598"
"CH";"6311478"
"SY";"7037851"
"TJ";"3203019"
"MK";"1768992"
"TH";"40164966"
"TL";"654437"
"TG";"2303345"
"TK";"1573"
"TO";"86988"
"TT";"982592"
"TN";"5405355"
"TR";"37472298"
"TM";"2390213"
"TC";"6126"
"TV";"7537"
"UG";"10256429"
"UA";"48127172"
"AE";"397174"
"GB";"56066830"
"TZ";"14985131"
"US";"215268687"
"VI";"77983"
"UY";"2822081"
"UZ";"13173590"
"VU";"93765"
"VE";"12636969"
"VN";"46604726"
"WF";"8805"
"EH";"70404"
"YE";"6523452"
"ZM";"4629402"
"ZW";"5727044"
