;populacao_1
"AF";"27294031"
"AL";"2991651"
"DZ";"34860715"
"AS";"57030"
"AD";"83861"
"AO";"21759420"
"AI";"13360"
"AG";"92478"
"AR";"40382389"
"AM";"2908220"
"AW";"101353"
"AU";"21342493"
"AT";"8338453"
"AZ";"8821908"
"BS";"348676"
"BH";"1114590"
"BD";"148805814"
"BB";"277319"
"BY";"9507331"
"BE";"10779173"
"BZ";"306165"
"BJ";"8696916"
"BM";"64625"
"BT";"700950"
"BO";"9599855"
"BA";"3763599"
"BW";"1946351"
"BR";"192979029"
"VG";"25604"
"BN";"379252"
"BG";"7510331"
"BF";"14689726"
"BI";"8212264"
"CV";"491723"
"KH";"13880509"
"CM";"18907008"
"CA";"33404548"
"KY";"52926"
"CF";"4345386"
"TD";"11133861"
"CL";"16661942"
"CN";"1344415227"
"HK";"6940323"
"MO";"514348"
"TW";"22928526"
"CO";"44901544"
"KM";"657229"
"CG";"4115435"
"CK";"19212"
"CR";"4429508"
"CI";"19497986"
"HR";"4352428"
"CU";"11309754"
"CW";"139730"
"CY";"1081563"
"CZ";"10423794"
"KP";"24335146"
"CD";"60373608"
"DK";"5497795"
"DJ";"822934"
"DM";"71074"
"DO";"9636520"
"EC";"14447562"
"EG";"80953881"
"SV";"6110301"
"GQ";"868418"
"ER";"4232636"
"EE";"1339712"
"ET";"83184892"
"FO";"48485"
"FK";"2885"
"FJ";"843340"
"FI";"5319902"
"FR";"62329567"
"GF";"222452"
"PF";"263179"
"GA";"1536411"
"GM";"1588572"
"GE";"4340514"
"DE";"81130944"
"GH";"23298640"
"GI";"32732"
"GR";"11419647"
"GL";"56841"
"GD";"103930"
"GP";"447345"
"GU";"159035"
"GT";"14006366"
"GN";"10323142"
"GW";"1480841"
"GY";"746314"
"HT";"9705029"
"VA";"794"
"HN";"7872658"
"HU";"9991201"
"IS";"310884"
"IN";"1197146906"
"ID";"236159276"
"IR";"72845542"
"IQ";"29111417"
"IE";"4489589"
"IM";"78534"
"IL";"7097410"
"IT";"59502385"
"JM";"2790122"
"JP";"128550508"
"JO";"6489822"
"KZ";"16001176"
"KE";"39148416"
"KI";"98440"
"KW";"2652340"
"KG";"5262294"
"LA";"6052190"
"LV";"2171881"
"LB";"4111047"
"LS";"1999930"
"LR";"3662993"
"LY";"6053078"
"LI";"35541"
"LT";"3214627"
"LU";"485105"
"MG";"19996469"
"MW";"14271234"
"MY";"27111069"
"MV";"345054"
"ML";"14138216"
"MT";"412128"
"MH";"52218"
"MQ";"397107"
"MR";"3407541"
"MU";"1239293"
"YT";"196279"
"MX";"113661809"
"FM";"501777"
"MC";"35853"
"MN";"2628131"
"ME";"621205"
"MS";"4908"
"MA";"31596855"
"MZ";"22846758"
"MM";"49479752"
"NA";"2106375"
"NR";"9947"
"NP";"26475859"
"NL";"16568734"
"NC";"243786"
"NZ";"4278325"
"NI";"5594506"
"NE";"15228525"
"NG";"150347390"
"NU";"1639"
"MP";"57431"
"NO";"4771409"
"OM";"2759014"
"PK";"163644603"
"PW";"20228"
"PA";"3516268"
"PG";"6787187"
"PY";"6047117"
"PE";"28641980"
"PH";"90751864"
"PL";"38325689"
"PT";"10652099"
"PR";"3735788"
"QA";"1389342"
"KR";"49218985"
"MD";"4111440"
"RE";"816335"
"RO";"20821084"
"RU";"143083187"
"RW";"9708169"
"SH";"4166"
"KN";"50332"
"LC";"169220"
"PM";"6269"
"VC";"109165"
"WS";"183526"
"SM";"30351"
"ST";"166913"
"SA";"25940770"
"SN";"12203957"
"RS";"9099552"
"SC";"90686"
"SL";"6165372"
"SG";"4851109"
"SX";"32437"
"SK";"5398856"
"SI";"2024538"
"SB";"504477"
"SO";"11369276"
"ZA";"50412129"
"SS";"9263136"
"ES";"45997806"
"LK";"19945832"
"PS";"3852310"
"SD";"32955496"
"SR";"515148"
"SZ";"1158897"
"SE";"9236890"
"CH";"7646113"
"SY";"20325443"
"TJ";"7309728"
"MK";"2067378"
"TH";"66545760"
"TL";"1078110"
"TG";"6161796"
"TK";"1126"
"TO";"103005"
"TT";"1315372"
"TN";"10407336"
"TR";"70440032"
"TM";"4935762"
"TC";"29481"
"TV";"10340"
"UG";"31663896"
"UA";"46186430"
"AE";"6894278"
"GB";"62076221"
"TZ";"43270144"
"US";"303374067"
"VI";"106798"
"UY";"3350824"
"UZ";"27715825"
"VU";"225340"
"VE";"28141701"
"VN";"86707801"
"WF";"13984"
"EH";"468633"
"YE";"22356391"
"ZM";"13082517"
"ZW";"13558469"
