;populacao_1
"AF";"19403676"
"AL";"3115576"
"DZ";"30765613"
"AS";"56770"
"AD";"64370"
"AO";"15949766"
"AI";"10793"
"AG";"81831"
"AR";"36648068"
"AM";"3089017"
"AW";"89005"
"AU";"18864112"
"AT";"8051113"
"AZ";"8054125"
"BS";"293572"
"BH";"636545"
"BD";"129029691"
"BB";"268922"
"BY";"9986933"
"BE";"10255160"
"BZ";"239026"
"BJ";"6664098"
"BM";"63767"
"BT";"557543"
"BO";"8182712"
"BA";"3759118"
"BW";"1699862"
"BR";"172759243"
"VG";"20188"
"BN";"326289"
"BG";"8066883"
"BF";"11282701"
"BI";"6278940"
"CV";"426285"
"KH";"11883636"
"CM";"14891891"
"CA";"30453884"
"KY";"39808"
"CF";"3676508"
"TD";"8041846"
"CL";"15076952"
"CN";"1275406699"
"HK";"6579564"
"MO";"418604"
"TW";"21711573"
"CO";"39819279"
"KM";"528848"
"CG";"3136344"
"CK";"18124"
"CR";"3848723"
"CI";"16300233"
"HR";"4456433"
"CU";"11110004"
"CW";"134311"
"CY";"926050"
"CZ";"10306645"
"KP";"22731985"
"CD";"45898667"
"DK";"5321774"
"DJ";"700099"
"DM";"69903"
"DO";"8429112"
"EC";"12398691"
"EG";"68626664"
"SV";"5825187"
"GQ";"589938"
"ER";"3302263"
"EE";"1403789"
"ET";"64640054"
"FO";"46937"
"FK";"2815"
"FJ";"806494"
"FI";"5175926"
"FR";"59316107"
"GF";"156735"
"PF";"232952"
"GA";"1200773"
"GM";"1195420"
"GE";"4773169"
"DE";"81481612"
"GH";"18477612"
"GI";"30991"
"GR";"11090266"
"GL";"56046"
"GD";"101442"
"GP";"420582"
"GU";"153953"
"GT";"11387203"
"GN";"8653769"
"GW";"1220794"
"GY";"755278"
"HT";"8404398"
"VA";"781"
"HN";"6357221"
"HU";"10249959"
"IS";"277870"
"IN";"1034539214"
"ID";"208612556"
"IR";"65062660"
"IQ";"22878156"
"IE";"3795699"
"IM";"71952"
"IL";"5891770"
"IT";"57179989"
"JM";"2634882"
"JP";"127335858"
"JO";"5014899"
"KZ";"15165574"
"KE";"30600397"
"KI";"82966"
"KW";"1957066"
"KG";"4861129"
"LA";"5241284"
"LV";"2408090"
"LB";"3156646"
"LS";"1850527"
"LR";"2734518"
"LY";"5274163"
"LI";"32842"
"LT";"3529178"
"LU";"431262"
"MG";"15282521"
"MW";"11044356"
"MY";"22656286"
"MV";"274484"
"ML";"10663723"
"MT";"393805"
"MH";"52079"
"MQ";"383547"
"MR";"2628803"
"MU";"1175574"
"YT";"144940"
"MX";"100300579"
"FM";"493488"
"MC";"31800"
"MN";"2376162"
"ME";"614650"
"MS";"5787"
"MA";"28514798"
"MZ";"17584869"
"MM";"45539435"
"NA";"1858042"
"NR";"10040"
"NP";"23305994"
"NL";"15835523"
"NC";"208582"
"NZ";"3818131"
"NI";"4949660"
"NE";"10947829"
"NG";"119327073"
"NU";"1956"
"MP";"67755"
"NO";"4474004"
"OM";"2254918"
"PK";"135405584"
"PW";"18879"
"PA";"2971197"
"PG";"5430479"
"PY";"5196937"
"PE";"25561299"
"PH";"76335812"
"PL";"38561694"
"PT";"10312611"
"PR";"3786575"
"QA";"569447"
"KR";"47023880"
"MD";"4224273"
"RE";"724484"
"RO";"22288057"
"RU";"146919737"
"RW";"7593239"
"SH";"5201"
"KN";"44824"
"LC";"155172"
"PM";"6281"
"VC";"107880"
"WS";"173755"
"SM";"27096"
"ST";"135886"
"SA";"20294406"
"SN";"9645957"
"RS";"9579314"
"SC";"80051"
"SL";"4437803"
"SG";"3818462"
"SX";"31615"
"SK";"5397708"
"SI";"1988318"
"SB";"401538"
"SO";"8720231"
"ZA";"45058775"
"SS";"6405864"
"ES";"40539723"
"LK";"18669103"
"PS";"3119076"
"SD";"26607042"
"SR";"467003"
"SZ";"1045629"
"SE";"8873100"
"CH";"7138464"
"SY";"16016092"
"TJ";"6114886"
"MK";"2024394"
"TH";"62306651"
"TL";"863269"
"TG";"4825704"
"TK";"1574"
"TO";"97591"
"TT";"1264775"
"TN";"9603742"
"TR";"62287326"
"TM";"4466132"
"TC";"17864"
"TV";"9345"
"UG";"23272995"
"UA";"49290792"
"AE";"2988162"
"GB";"58746728"
"TZ";"33291540"
"US";"278862277"
"VI";"108681"
"UY";"3309318"
"UZ";"24489769"
"VU";"181345"
"VE";"24028689"
"VN";"79391374"
"WF";"14428"
"EH";"296512"
"YE";"17378098"
"ZM";"10239714"
"ZW";"12064537"
