;populacao_1
"AF";"28803167"
"AL";"2940525"
"DZ";"36117637"
"AS";"55637"
"AD";"84449"
"AO";"23369131"
"AI";"13769"
"AG";"94661"
"AR";"41223889"
"AM";"2877311"
"AW";"101669"
"AU";"22120064"
"AT";"8409949"
"AZ";"9032457"
"BS";"360832"
"BH";"1240862"
"BD";"152149102"
"BB";"279569"
"BY";"9473071"
"BE";"10938739"
"BZ";"321608"
"BJ";"9199259"
"BM";"63956"
"BT";"727641"
"BO";"9918242"
"BA";"3722084"
"BW";"2014866"
"BR";"196796269"
"VG";"27224"
"BN";"388662"
"BG";"7404590"
"BF";"15605217"
"BI";"8766930"
"CV";"502384"
"KH";"14308740"
"CM";"19970495"
"CA";"34168668"
"KY";"55507"
"CF";"4448525"
"TD";"11887202"
"CL";"16993354"
"CN";"1359755102"
"HK";"7025221"
"MO";"536969"
"TW";"23102406"
"CO";"45918097"
"KM";"689692"
"CG";"4386693"
"CK";"18545"
"CR";"4545280"
"CI";"20401331"
"HR";"4328153"
"CU";"11333051"
"CW";"147608"
"CY";"1112607"
"CZ";"10536286"
"KP";"24591599"
"CD";"64523263"
"DK";"5554844"
"DJ";"851146"
"DM";"71440"
"DO";"9897985"
"EC";"14934690"
"EG";"84107606"
"SV";"6164626"
"GQ";"951104"
"ER";"4390840"
"EE";"1332102"
"ET";"87702670"
"FO";"48550"
"FK";"2852"
"FJ";"859950"
"FI";"5365782"
"FR";"63026740"
"GF";"234181"
"PF";"267820"
"GA";"1640210"
"GM";"1692149"
"GE";"4231661"
"DE";"80894785"
"GH";"24512104"
"GI";"33189"
"GR";"11446005"
"GL";"56638"
"GD";"104677"
"GP";"450718"
"GU";"159444"
"GT";"14630417"
"GN";"10794170"
"GW";"1555880"
"GY";"746556"
"HT";"9999617"
"VA";"794"
"HN";"8194778"
"HU";"9927840"
"IS";"320328"
"IN";"1230980691"
"ID";"242524123"
"IR";"74567511"
"IQ";"30762701"
"IE";"4626928"
"IM";"80072"
"IL";"7425959"
"IT";"59729807"
"JM";"2817210"
"JP";"128551873"
"JO";"7182390"
"KZ";"16398976"
"KE";"41350152"
"KI";"102652"
"KW";"2998083"
"KG";"5422337"
"LA";"6246274"
"LV";"2118848"
"LB";"4337141"
"LS";"2040551"
"LR";"3948125"
"LY";"6169140"
"LI";"36003"
"LT";"3123803"
"LU";"507889"
"MG";"21151640"
"MW";"15167095"
"MY";"28112289"
"MV";"364511"
"ML";"15075085"
"MT";"416110"
"MH";"52425"
"MQ";"394910"
"MR";"3609543"
"MU";"1247955"
"YT";"208718"
"MX";"117318941"
"FM";"503056"
"MC";"37094"
"MN";"2712650"
"ME";"624285"
"MS";"4944"
"MA";"32409639"
"MZ";"24221405"
"MM";"50155896"
"NA";"2173170"
"NR";"10025"
"NP";"27023137"
"NL";"16682917"
"NC";"251037"
"NZ";"4370062"
"NI";"5737723"
"NE";"16425578"
"NG";"158578261"
"NU";"1630"
"MP";"54424"
"NO";"4885878"
"OM";"3041460"
"PK";"170560182"
"PW";"20470"
"PA";"3643222"
"PG";"7108239"
"PY";"6209877"
"PE";"29373646"
"PH";"93726624"
"PL";"38323402"
"PT";"10652321"
"PR";"3716693"
"QA";"1779676"
"KR";"49552855"
"MD";"4084481"
"RE";"830519"
"RO";"20440347"
"RU";"143153869"
"RW";"10246842"
"SH";"4177"
"KN";"51445"
"LC";"172580"
"PM";"6274"
"VC";"109315"
"WS";"186205"
"SM";"31110"
"ST";"174776"
"SA";"27425676"
"SN";"12916229"
"RS";"9029716"
"SC";"91405"
"SL";"6458720"
"SG";"5074252"
"SX";"33124"
"SK";"5404294"
"SI";"2045168"
"SB";"527790"
"SO";"12053223"
"ZA";"51584663"
"SS";"10067192"
"ES";"46788630"
"LK";"20198353"
"PS";"4066829"
"SD";"34385963"
"SR";"526103"
"SZ";"1202843"
"SE";"9390168"
"CH";"7831971"
"SY";"21018834"
"TJ";"7641630"
"MK";"2070739"
"TH";"67208808"
"TL";"1109591"
"TG";"6502952"
"TK";"1140"
"TO";"104137"
"TT";"1328100"
"TN";"10639931"
"TR";"72326914"
"TM";"5087210"
"TC";"30994"
"TV";"10531"
"UG";"33915133"
"UA";"45792501"
"AE";"8270684"
"GB";"63306843"
"TZ";"46098591"
"US";"308641391"
"VI";"106149"
"UY";"3374415"
"UZ";"28606294"
"VU";"236295"
"VE";"29028033"
"VN";"88472512"
"WF";"13428"
"EH";"480274"
"YE";"23606779"
"ZM";"13850033"
"ZW";"14086317"
