;populacao_1
"AF";"11126123"
"AL";"2150598"
"DZ";"14550034"
"AS";"27292"
"AD";"24276"
"AO";"6776381"
"AI";"6403"
"AG";"67098"
"AR";"23973058"
"AM";"2525065"
"AW";"59063"
"AU";"12842907"
"AT";"7516239"
"AZ";"5180025"
"BS";"169354"
"BH";"212605"
"BD";"65047770"
"BB";"238848"
"BY";"8977639"
"BE";"9632180"
"BZ";"122182"
"BJ";"2912340"
"BM";"52286"
"BT";"298301"
"BO";"4505778"
"BA";"3760527"
"BW";"695597"
"BR";"95326793"
"VG";"9803"
"BN";"129583"
"BG";"8507476"
"BF";"5624600"
"BI";"3455606"
"CV";"270198"
"KH";"6994848"
"CM";"6527635"
"CA";"21452737"
"KY";"9144"
"CF";"1828709"
"TD";"3643549"
"CL";"9563865"
"CN";"824788457"
"HK";"3873112"
"MO";"246195"
"TW";"14693153"
"CO";"22061215"
"KM";"230054"
"CG";"1364812"
"CK";"21405"
"CR";"1848866"
"CI";"5242395"
"HR";"4423072"
"CU";"8715123"
"CW";"143634"
"CY";"613621"
"CZ";"9817817"
"KP";"14410400"
"CD";"20009935"
"DK";"4931241"
"DJ";"159659"
"DM";"71073"
"DO";"4503114"
"EC";"6072527"
"EG";"35046273"
"SV";"3668595"
"GQ";"306515"
"ER";"1811878"
"EE";"1360202"
"ET";"28415077"
"FO";"39083"
"FK";"2001"
"FJ";"520529"
"FI";"4612366"
"FR";"50843829"
"GF";"47930"
"PF";"110495"
"GA";"590118"
"GM";"447285"
"GE";"4713322"
"DE";"78572984"
"GH";"8596983"
"GI";"28560"
"GR";"8659795"
"GL";"46074"
"GD";"94426"
"GP";"319334"
"GU";"83877"
"GT";"5621792"
"GN";"4219770"
"GW";"711827"
"GY";"704934"
"HT";"4708642"
"VA";"644"
"HN";"2716659"
"HU";"10366340"
"IS";"204426"
"IN";"553578513"
"ID";"114834780"
"IR";"28514010"
"IQ";"9917983"
"IE";"2949998"
"IM";"55425"
"IL";"2849622"
"IT";"53578683"
"JM";"1875381"
"JP";"104925645"
"JO";"1718913"
"KZ";"13109996"
"KE";"11252492"
"KI";"51178"
"KW";"746767"
"KG";"2969864"
"LA";"2688428"
"LV";"2378017"
"LB";"2297389"
"LS";"1033050"
"LR";"1416529"
"LY";"2133526"
"LI";"21265"
"LT";"3136580"
"LU";"339668"
"MG";"6576305"
"MW";"4603723"
"MY";"10803978"
"MV";"115768"
"ML";"5949045"
"MT";"320086"
"MH";"20395"
"MQ";"325011"
"MR";"1148908"
"MU";"826441"
"YT";"36969"
"MX";"52029861"
"FM";"247984"
"MC";"23484"
"MN";"1278825"
"ME";"519696"
"MS";"11625"
"MA";"16000008"
"MZ";"9161534"
"MM";"26381431"
"NA";"780384"
"NR";"6496"
"NP";"11997929"
"NL";"13001943"
"NC";"105324"
"NZ";"2818387"
"NI";"2398096"
"NE";"4510479"
"NG";"55981400"
"NU";"5135"
"MP";"13127"
"NO";"3876060"
"OM";"723852"
"PK";"58090759"
"PW";"11480"
"PA";"1519299"
"PG";"2527586"
"PY";"2474106"
"PE";"13341069"
"PH";"35804729"
"PL";"32635557"
"PT";"8701855"
"PR";"2709841"
"QA";"109514"
"KR";"32209314"
"MD";"3594518"
"RE";"462025"
"RO";"20548911"
"RU";"130123431"
"RW";"3754541"
"SH";"4884"
"KN";"44885"
"LC";"104160"
"PM";"5459"
"VC";"90452"
"WS";"143176"
"SM";"19138"
"ST";"74253"
"SA";"5836389"
"SN";"4257505"
"RS";"8119860"
"SC";"52365"
"SL";"2692259"
"SG";"2072290"
"SX";"6864"
"SK";"4538841"
"SI";"1669581"
"SB";"160290"
"SO";"3444553"
"ZA";"22839451"
"SS";"3647709"
"ES";"33980276"
"LK";"12485756"
"PS";"1124649"
"SD";"10281700"
"SR";"371273"
"SZ";"445729"
"SE";"8054916"
"CH";"6169358"
"SY";"6350541"
"TJ";"2930079"
"MK";"1720800"
"TH";"36884913"
"TL";"605125"
"TG";"2115522"
"TK";"1621"
"TO";"84369"
"TT";"945993"
"TN";"5060397"
"TR";"34876267"
"TM";"2195173"
"TC";"5633"
"TV";"7303"
"UG";"9446064"
"UA";"47086761"
"AE";"235499"
"GB";"55634935"
"TZ";"13605529"
"US";"209588150"
"VI";"64726"
"UY";"2809803"
"UZ";"12110028"
"VU";"85389"
"VE";"11587761"
"VN";"43407287"
"WF";"8842"
"EH";"76874"
"YE";"6193810"
"ZM";"4173928"
"ZW";"5175618"
