;populacao_1
"AF";"24118979"
"AL";"3097747"
"DZ";"32831096"
"AS";"59264"
"AD";"76244"
"AO";"18865716"
"AI";"12339"
"AG";"88257"
"AR";"38728696"
"AM";"3000612"
"AW";"98737"
"AU";"19948429"
"AT";"8216805"
"AZ";"8448882"
"BS";"322526"
"BH";"829848"
"BD";"141307489"
"BB";"273091"
"BY";"9676902"
"BE";"10480117"
"BZ";"276089"
"BJ";"7750004"
"BM";"65065"
"BT";"640282"
"BO";"8967741"
"BA";"3781287"
"BW";"1829330"
"BR";"184738458"
"VG";"22541"
"BN";"359523"
"BG";"7743264"
"BF";"13030569"
"BI";"7182451"
"CV";"467664"
"KH";"13063377"
"CM";"16959081"
"CA";"31949417"
"KY";"47299"
"CF";"4055036"
"TD";"9710043"
"CL";"15973778"
"CN";"1314007478"
"HK";"6802597"
"MO";"471453"
"TW";"22462374"
"CO";"42724163"
"KM";"597228"
"CG";"3605439"
"CK";"19522"
"CR";"4187038"
"CI";"17997738"
"HR";"4383920"
"CU";"11266941"
"CW";"128157"
"CY";"1010410"
"CZ";"10239536"
"KP";"23729498"
"CD";"53034217"
"DK";"5402761"
"DJ";"770752"
"DM";"70379"
"DO";"9102998"
"EC";"13509647"
"EG";"75381899"
"SV";"6000775"
"GQ";"724817"
"ER";"3858623"
"EE";"1363565"
"ET";"74624405"
"FO";"48143"
"FK";"2954"
"FJ";"818354"
"FI";"5242185"
"FR";"60886607"
"GF";"196079"
"PF";"251775"
"GA";"1364205"
"GM";"1398573"
"GE";"4533329"
"DE";"81715659"
"GH";"20986536"
"GI";"31896"
"GR";"11270476"
"GL";"56861"
"GD";"102656"
"GP";"436885"
"GU";"158099"
"GT";"12796925"
"GN";"9490229"
"GW";"1350345"
"GY";"751652"
"HT";"9119178"
"VA";"797"
"HN";"7204153"
"HU";"10115081"
"IS";"291104"
"IN";"1126135777"
"ID";"223614649"
"IR";"69617100"
"IQ";"26316609"
"IE";"4128749"
"IM";"75341"
"IL";"6468827"
"IT";"58494704"
"JM";"2728777"
"JP";"128213632"
"JO";"5535595"
"KZ";"15385916"
"KE";"35074931"
"KI";"90542"
"KW";"2207939"
"KG";"5037929"
"LA";"5664605"
"LV";"2278855"
"LB";"3863267"
"LS";"1933728"
"LR";"3176414"
"LY";"5704759"
"LI";"34596"
"LT";"3381118"
"LU";"451819"
"MG";"17802997"
"MW";"12676038"
"MY";"25174109"
"MV";"310423"
"ML";"12391906"
"MT";"405007"
"MH";"52074"
"MQ";"396024"
"MR";"3042823"
"MU";"1215677"
"YT";"172339"
"MX";"106995583"
"FM";"502885"
"MC";"33314"
"MN";"2496832"
"ME";"615145"
"MS";"4644"
"MA";"30179285"
"MZ";"20312705"
"MM";"48073707"
"NA";"2009228"
"NR";"10126"
"NP";"25309449"
"NL";"16287182"
"NC";"228883"
"NZ";"4080438"
"NI";"5309703"
"NE";"13127012"
"NG";"135393616"
"NU";"1715"
"MP";"65663"
"NO";"4598214"
"OM";"2444751"
"PK";"150780300"
"PW";"19804"
"PA";"3269541"
"PG";"6161517"
"PY";"5703740"
"PE";"27273194"
"PH";"84678493"
"PL";"38396066"
"PT";"10528268"
"PR";"3776359"
"QA";"758855"
"KR";"48498083"
"MD";"4166337"
"RE";"781864"
"RO";"21591164"
"RU";"144044607"
"RW";"8818438"
"SH";"4408"
"KN";"47971"
"LC";"162251"
"PM";"6259"
"VC";"108559"
"WS";"178781"
"SM";"28866"
"ST";"151969"
"SA";"23228890"
"SN";"10955944"
"RS";"9258343"
"SC";"87484"
"SL";"5439695"
"SG";"4370040"
"SX";"32464"
"SK";"5399419"
"SI";"1991430"
"SB";"458324"
"SO";"10116228"
"ZA";"48247395"
"SS";"7787655"
"ES";"43351668"
"LK";"19372538"
"PS";"3504041"
"SD";"30186341"
"SR";"493630"
"SZ";"1095053"
"SE";"8990639"
"CH";"7347247"
"SY";"17806638"
"TJ";"6712841"
"MK";"2057047"
"TH";"65002231"
"TL";"996698"
"TG";"5534598"
"TK";"1273"
"TO";"100406"
"TT";"1290535"
"TN";"10017601"
"TR";"67007855"
"TM";"4703398"
"TC";"25028"
"TV";"9894"
"UG";"27568436"
"UA";"47215966"
"AE";"4087931"
"GB";"59884128"
"TZ";"38249984"
"US";"292539324"
"VI";"108086"
"UY";"3324096"
"UZ";"26160326"
"VU";"204143"
"VE";"26327225"
"VN";"83527678"
"WF";"14643"
"EH";"416797"
"YE";"20017068"
"ZM";"11731746"
"ZW";"12777511"
