;populacao_1
"AF";"25893450"
"AL";"3054331"
"DZ";"33777915"
"AS";"58650"
"AD";"80991"
"AO";"20262399"
"AI";"12903"
"AG";"90301"
"AR";"39558890"
"AM";"2958500"
"AW";"100832"
"AU";"20573606"
"AT";"8284735"
"AZ";"8630195"
"BS";"335830"
"BH";"958414"
"BD";"145368004"
"BB";"275039"
"BY";"9575043"
"BE";"10619567"
"BZ";"290747"
"BJ";"8216896"
"BM";"65063"
"BT";"672228"
"BO";"9283334"
"BA";"3779468"
"BW";"1884238"
"BR";"189012412"
"VG";"23905"
"BN";"370250"
"BG";"7624959"
"BF";"13829177"
"BI";"7675338"
"CV";"480795"
"KH";"13474489"
"CM";"17899562"
"CA";"32645483"
"KY";"50031"
"CF";"4201758"
"TD";"10421597"
"CL";"16319792"
"CN";"1329209094"
"HK";"6860376"
"MO";"493320"
"TW";"22725478"
"CO";"43835722"
"KM";"626425"
"CG";"3842365"
"CK";"19696"
"CR";"4308794"
"CI";"18699435"
"HR";"4370699"
"CU";"11296233"
"CW";"131898"
"CY";"1045509"
"CZ";"10298288"
"KP";"24061097"
"CD";"56543011"
"DK";"5444303"
"DJ";"796208"
"DM";"70807"
"DO";"9371338"
"EC";"13967480"
"EG";"78159048"
"SV";"6056478"
"GQ";"792217"
"ER";"4066648"
"EE";"1349297"
"ET";"78850689"
"FO";"48383"
"FK";"2921"
"FJ";"827411"
"FI";"5277570"
"FR";"61592884"
"GF";"210673"
"PF";"257832"
"GA";"1444844"
"GM";"1491021"
"GE";"4438896"
"DE";"81540353"
"GH";"22113425"
"GI";"32296"
"GR";"11338770"
"GL";"56971"
"GD";"103259"
"GP";"442257"
"GU";"158648"
"GT";"13397008"
"GN";"9881428"
"GW";"1412669"
"GY";"749601"
"HT";"9409457"
"VA";"800"
"HN";"7541406"
"HU";"10055897"
"IS";"299728"
"IN";"1161977719"
"ID";"229838202"
"IR";"71227880"
"IQ";"27697912"
"IE";"4303370"
"IM";"76914"
"IL";"6755211"
"IT";"59079869"
"JM";"2760279"
"JP";"128432994"
"JO";"5934232"
"KZ";"15690861"
"KE";"37052050"
"KI";"94260"
"KW";"2377258"
"KG";"5126730"
"LA";"5849356"
"LV";"2225223"
"LB";"4057350"
"LS";"1965662"
"LR";"3375838"
"LY";"5881435"
"LI";"35095"
"LT";"3303671"
"LU";"465554"
"MG";"18880268"
"MW";"13429262"
"MY";"26143566"
"MV";"327371"
"ML";"13227064"
"MT";"408563"
"MH";"52078"
"MQ";"397565"
"MR";"3220653"
"MU";"1228098"
"YT";"184031"
"MX";"110092378"
"FM";"502441"
"MC";"34408"
"MN";"2558012"
"ME";"617832"
"MS";"4846"
"MA";"30869346"
"MZ";"21547463"
"MM";"48846474"
"NA";"2055734"
"NR";"10071"
"NP";"25940618"
"NL";"16440222"
"NC";"236435"
"NZ";"4185917"
"NI";"5450211"
"NE";"14132064"
"NG";"142614094"
"NU";"1662"
"MP";"61688"
"NO";"4673070"
"OM";"2582991"
"PK";"157093993"
"PW";"20012"
"PA";"3391905"
"PG";"6470272"
"PY";"5882796"
"PE";"27949944"
"PH";"87809419"
"PL";"38341036"
"PT";"10599951"
"PR";"3755113"
"QA";"1010382"
"KR";"48895845"
"MD";"4144730"
"RE";"800543"
"RO";"21243922"
"RU";"143322933"
"RW";"9206580"
"SH";"4201"
"KN";"49210"
"LC";"165407"
"PM";"6260"
"VC";"108907"
"WS";"181094"
"SM";"29614"
"ST";"159328"
"SA";"24578301"
"SN";"11556763"
"RS";"9173289"
"SC";"89659"
"SL";"5848692"
"SG";"4611901"
"SX";"32517"
"SK";"5398541"
"SI";"2003791"
"SB";"481422"
"SO";"10718317"
"ZA";"49364582"
"SS";"8468152"
"ES";"44725532"
"LK";"19670151"
"PS";"3659363"
"SD";"31607064"
"SR";"504307"
"SZ";"1120514"
"SE";"9096264"
"CH";"7481407"
"SY";"18914977"
"TJ";"7000557"
"MK";"2063145"
"TH";"65824164"
"TL";"1048621"
"TG";"5837792"
"TK";"1167"
"TO";"101689"
"TT";"1303144"
"TN";"10196136"
"TR";"68763405"
"TM";"4810105"
"TC";"27642"
"TV";"10137"
"UG";"29550662"
"UA";"46616389"
"AE";"5242032"
"GB";"60802801"
"TZ";"40634948"
"US";"297827356"
"VI";"107472"
"UY";"3331043"
"UZ";"26890263"
"VU";"214634"
"VE";"27239168"
"VN";"85094617"
"WF";"14434"
"EH";"452350"
"YE";"21160534"
"ZM";"12383446"
"ZW";"13124267"
