;populacao_1
"AF";"7752118"
"AL";"1263174"
"DZ";"8872247"
"AS";"18940"
"AD";"6196"
"AO";"4548023"
"AI";"5118"
"AG";"46303"
"AR";"17150336"
"AM";"1353510"
"AW";"38068"
"AU";"8177342"
"AT";"6936439"
"AZ";"2927921"
"BS";"79085"
"BH";"115611"
"BD";"37894681"
"BB";"210992"
"BY";"7745002"
"BE";"8637519"
"BZ";"68919"
"BJ";"2255226"
"BM";"37260"
"BT";"176797"
"BO";"3089646"
"BA";"2661296"
"BW";"412531"
"BR";"53974729"
"VG";"7440"
"BN";"48001"
"BG";"7250999"
"BF";"4284461"
"BI";"2308920"
"CV";"178066"
"KH";"4432714"
"CM";"4307022"
"CA";"13733402"
"KY";"6417"
"CF";"1326652"
"TD";"2502317"
"CL";"6188284"
"CN";"554419275"
"HK";"1973998"
"MO";"196483"
"TW";"7623360"
"CO";"12340899"
"KM";"159459"
"CG";"827252"
"CK";"15077"
"CR";"959495"
"CI";"2630131"
"HR";"3850297"
"CU";"5919993"
"CW";"100179"
"CY";"494015"
"CZ";"8902619"
"KP";"10549472"
"CD";"12183659"
"DK";"4268271"
"DJ";"62001"
"DM";"51100"
"DO";"2364654"
"EC";"3470159"
"EG";"20713331"
"SV";"2199898"
"GQ";"225537"
"ER";"1142148"
"EE";"1100995"
"ET";"18128034"
"FO";"31503"
"FK";"2259"
"FJ";"288988"
"FI";"4008294"
"FR";"41879605"
"GF";"25472"
"PF";"60266"
"GA";"473298"
"GM";"271377"
"GE";"3527008"
"DE";"69966243"
"GH";"4980875"
"GI";"22039"
"GR";"7668794"
"GL";"22996"
"GD";"76681"
"GP";"210003"
"GU";"59651"
"GT";"3114957"
"GN";"3093654"
"GW";"535430"
"GY";"406559"
"HT";"3221283"
"VA";"908"
"HN";"1546724"
"HU";"9337723"
"IS";"142659"
"IN";"376325200"
"ID";"69543316"
"IR";"17119268"
"IQ";"5719192"
"IE";"2913093"
"IM";"55254"
"IL";"1257971"
"IT";"46598601"
"JM";"1402899"
"JP";"82802084"
"JO";"481321"
"KZ";"6702991"
"KE";"6076758"
"KI";"33048"
"KW";"153096"
"KG";"1740004"
"LA";"1682915"
"LV";"1926568"
"LB";"1334621"
"LS";"733945"
"LR";"930025"
"LY";"1124515"
"LI";"13758"
"LT";"2567403"
"LU";"296001"
"MG";"4083554"
"MW";"2953871"
"MY";"6109915"
"MV";"73714"
"ML";"4708429"
"MT";"312003"
"MH";"13001"
"MQ";"222002"
"MR";"660491"
"MU";"493255"
"YT";"15141"
"MX";"28012561"
"FM";"155095"
"MC";"19996"
"MN";"780199"
"ME";"394739"
"MS";"13519"
"MA";"8985989"
"MZ";"6152237"
"MM";"17151510"
"NA";"485274"
"NR";"2954"
"NP";"8483325"
"NL";"10042043"
"NC";"64825"
"NZ";"1908000"
"NI";"1294992"
"NE";"2559703"
"NG";"37859744"
"NU";"4667"
"MP";"6999"
"NO";"3265273"
"OM";"456419"
"PK";"37542376"
"PW";"7441"
"PA";"859659"
"PG";"1674036"
"PY";"1473253"
"PE";"7727734"
"PH";"18580490"
"PL";"24824018"
"PT";"8416967"
"PR";"2218000"
"QA";"25003"
"KR";"19211385"
"MD";"2340997"
"RE";"248110"
"RO";"16236296"
"RU";"102798657"
"RW";"2186185"
"SH";"4972"
"KN";"46049"
"LC";"82784"
"PM";"4571"
"VC";"66998"
"WS";"82097"
"SM";"12781"
"ST";"60002"
"SA";"3121335"
"SN";"2486635"
"RS";"6732256"
"SC";"36325"
"SL";"2041203"
"SG";"1022096"
"SX";"1499"
"SK";"3436573"
"SI";"1473093"
"SB";"89794"
"SO";"2264082"
"ZA";"13628428"
"SS";"2582929"
"ES";"28069735"
"LK";"7971098"
"PS";"931928"
"SD";"5733789"
"SR";"215002"
"SZ";"273003"
"SE";"7009912"
"CH";"4668086"
"SY";"3413331"
"TJ";"1531501"
"MK";"1254445"
"TH";"20710360"
"TL";"433397"
"TG";"1395457"
"TK";"1566"
"TO";"47220"
"TT";"645635"
"TN";"3605306"
"TR";"21408401"
"TM";"1210994"
"TC";"5051"
"TV";"5166"
"UG";"5158190"
"UA";"37297648"
"AE";"69588"
"GB";"50616014"
"TZ";"7649761"
"US";"158804395"
"VI";"26797"
"UY";"2238507"
"UZ";"6264056"
"VU";"47697"
"VE";"5481978"
"VN";"24809906"
"WF";"7000"
"EH";"13766"
"YE";"4402320"
"ZM";"2310442"
"ZW";"2746852"
