;populacao_1
"AF";"39779095"
"AL";"2946540"
"DZ";"44584467"
"AS";"56015"
"AD";"77392"
"AO";"34988302"
"AI";"15456"
"AG";"107144"
"AR";"46313273"
"AM";"2940089"
"AW";"107147"
"AU";"25996287"
"AT";"8820467"
"AZ";"10252564"
"BS";"414225"
"BH";"1780088"
"BD";"173229209"
"BB";"288529"
"BY";"9377930"
"BE";"11711336"
"BZ";"413509"
"BJ";"12781511"
"BM";"60354"
"BT";"852909"
"BO";"11871548"
"BA";"3484272"
"BW";"2496655"
"BR";"216635951"
"VG";"33322"
"BN";"454592"
"BG";"6843583"
"BF";"22102342"
"BI";"12675470"
"CV";"581247"
"KH";"17166941"
"CM";"27279608"
"CA";"38242226"
"KY";"65393"
"CF";"5132270"
"TD";"17255546"
"CL";"18733622"
"CN";"1431849651"
"HK";"7643256"
"MO";"671858"
"TW";"23922727"
"CO";"50917275"
"KM";"907306"
"CG";"5984189"
"CK";"17589"
"CR";"5129516"
"CI";"27498056"
"HR";"4069421"
"CU";"11504042"
"CW";"165430"
"CY";"1224028"
"CZ";"10632288"
"KP";"26056854"
"CD";"95220379"
"DK";"5842422"
"DJ";"1028031"
"DM";"75748"
"DO";"11324614"
"EC";"17799780"
"EG";"106416061"
"SV";"6545173"
"GQ";"1498287"
"ER";"5678798"
"EE";"1293233"
"ET";"118065225"
"FO";"50304"
"FK";"2928"
"FJ";"936021"
"FI";"5617163"
"FR";"66182378"
"GF";"318472"
"PF";"293834"
"GA";"2238282"
"GM";"2427423"
"GE";"3875910"
"DE";"82591766"
"GH";"32017825"
"GI";"35233"
"GR";"11044663"
"GL";"56994"
"GD";"110170"
"GP";"447769"
"GU";"171464"
"GT";"18577064"
"GN";"14475131"
"GW";"2096009"
"GY";"799146"
"HT";"11622998"
"VA";"799"
"HN";"10017325"
"HU";"9550949"
"IS";"348218"
"IN";"1411415296"
"ID";"277425269"
"IR";"84981814"
"IQ";"43736205"
"IE";"4962074"
"IM";"86922"
"IL";"8969106"
"IT";"58937473"
"JM";"2924226"
"JP";"125696763"
"JO";"10405374"
"KZ";"19130148"
"KE";"56081772"
"KI";"126413"
"KW";"4422070"
"KG";"6459055"
"LA";"7357213"
"LV";"1858748"
"LB";"5875218"
"LS";"2380501"
"LR";"5362863"
"LY";"6822852"
"LI";"39135"
"LT";"2827266"
"LU";"618998"
"MG";"29175412"
"MW";"21445468"
"MY";"33710811"
"MV";"472334"
"ML";"21515305"
"MT";"436533"
"MH";"53327"
"MQ";"385294"
"MR";"5033378"
"MU";"1278528"
"YT";"286689"
"MX";"136869035"
"FM";"550456"
"MC";"39684"
"MN";"3291243"
"ME";"629161"
"MS";"5285"
"MA";"37913853"
"MZ";"34170326"
"MM";"55718363"
"NA";"2805929"
"NR";"11232"
"NP";"30894880"
"NL";"17277608"
"NC";"293928"
"NZ";"4915867"
"NI";"6543976"
"NE";"25971630"
"NG";"216844136"
"NU";"1634"
"MP";"55622"
"NO";"5551483"
"OM";"5364422"
"PK";"215824155"
"PW";"22927"
"PA";"4413969"
"PG";"9096762"
"PY";"7232420"
"PE";"34055259"
"PH";"112901564"
"PL";"37741149"
"PT";"10148119"
"PR";"3640390"
"QA";"2888936"
"KR";"51817230"
"MD";"3990975"
"RE";"909570"
"RO";"19202464"
"RU";"143441868"
"RW";"13669913"
"SH";"4171"
"KN";"57713"
"LC";"182563"
"PM";"6504"
"VC";"111184"
"WS";"202508"
"SM";"34037"
"ST";"227489"
"SA";"35796030"
"SN";"18131864"
"RS";"8641735"
"SC";"96760"
"SL";"8375679"
"SG";"6039577"
"SX";"42336"
"SK";"5449675"
"SI";"2081042"
"SB";"671590"
"SO";"17088214"
"ZA";"59996049"
"SS";"14314458"
"ES";"46423955"
"LK";"21204501"
"PS";"5599139"
"SD";"45666292"
"SR";"586707"
"SZ";"1486380"
"SE";"10252422"
"CH";"8789509"
"SY";"20466483"
"TJ";"9835989"
"MK";"2089472"
"TH";"69567505"
"TL";"1441606"
"TG";"8787334"
"TK";"1377"
"TO";"112933"
"TT";"1380527"
"TN";"12129081"
"TR";"85018678"
"TM";"6199732"
"TC";"37917"
"TV";"11722"
"UG";"50242802"
"UA";"43140411"
"AE";"10061874"
"GB";"68056781"
"TZ";"66612147"
"US";"336149711"
"VI";"104563"
"UY";"3517420"
"UZ";"34046200"
"VU";"305825"
"VE";"33938123"
"VN";"100194727"
"WF";"11457"
"EH";"626089"
"YE";"31575533"
"ZM";"19803619"
"ZW";"18437423"
